m/z	z	I	Res.	
981.88499	9-	2073208	54706	
997.71997	5-	5464813	42891	
1003.24821	9-	4627026	50840	
1004.69237	9-	2158677	48521	
1015.68273	9-	9786898	49177	
1019.89884	9-	7741370	48772	
1022.85070	8-	3991492	47362	
1027.85124	8-	6981816	41883	
1032.53004	7-	2876393	46609	
1043.59374	9-	3900637	50470	
1047.81096	9-	2373393	49904	
1058.99832	8-	2506238	40031	
1059.36054	8-	7457678	37784	
1061.23400	8-	3463683	48262	
1065.94957	8-	9550406	52207	
1065.97969	8-	164445104	46209	
1067.69390	8-	2903633	59468	
1067.73258	8-	33799824	45321	
1068.10730	8-	1857125	43947	
1068.69275	8-	3406418	63066	
1068.72847	8-	32739574	45016	
1069.60568	8-	2127481	43536	
1069.97756	8-	3852681	41672	
1070.55938	8-	1913324	65962	
1070.72394	8-	30073644	44080	
1070.93583	8-	2925773	69945	
1071.47568	8-	2668162	36378	
1072.47535	8-	5363589	50618	
1073.46672	8-	7908829	52632	
1073.48617	8-	5632242	44642	
1075.46691	8-	5296589	48095	
1076.24783	7-	5585329	47390	
1097.37857	8-	46537284	43301	
1097.62660	3-	2274385	50608	
1097.72965	9-	1656118	57579	
1099.12972	8-	11360811	45020	
1100.12713	8-	9513596	43352	
1102.12281	8-	3336360	32673	
1102.12299	8-	15812579	44974	
1104.37861	8-	3022628	50048	
1105.11341	8-	1968118	46799	
1112.13238	7-	3174958	48249	
1128.77743	8-	4556345	43375	
1130.90031	8-	1670854	47992	
1142.76546	8-	18020200	43096	
1145.51441	8-	4202034	45394	
1147.50839	8-	16506382	42097	
1174.16297	8-	8687145	41688	
1174.82703	7-	3893517	30940	
1177.03215	8-	1882079	36772	
1178.90537	8-	6621455	42086	
1204.78026	6-	2755699	42618	
1210.84952	7-	2453799	39036	
1218.36011	7-	8512419	37189	
1218.40172	7-	80873872	39554	
1218.90737	2-	4002125	51004	
1220.40380	7-	14591259	38492	
1221.54290	7-	20419878	39588	
1223.82238	7-	24917024	38196	
1223.88945	7-	2040075	47951	
1224.68140	7-	2368827	36810	
1225.82625	7-	2291166	41120	
1226.96079	7-	5958730	26638	
1229.24001	7-	5230907	35513	
1254.09674	7-	4392928	46441	
1254.28439	7-	29743814	38677	
1255.78570	6-	4831194	36697	
1256.28513	7-	6090212	37991	
1257.42445	7-	9318283	38011	
1259.70816	7-	15008714	39291	
1260.85687	7-	2300124	34630	
1262.71964	7-	3768124	39936	
1290.16876	7-	3476897	36514	
1305.82041	7-	2922609	42666	
1306.15675	7-	35434036	37811	
1308.95711	7-	1769467	56369	
1309.29498	7-	8945507	40116	
1311.38213	7-	5415521	39757	
1311.57620	7-	35046028	36697	
1314.71245	7-	4498481	33910	
1316.99564	7-	3804785	35149	
1342.04095	7-	13756825	39407	
1345.32042	7-	2297945	30277	
1347.60363	7-	11938401	34846	
1370.79528	6-	3461115	31566	
1412.95986	6-	2504455	42289	
1421.54100	6-	8779316	33422	
1421.62531	6-	49299840	28415	
1422.19501	9-	2718301	36330	
1423.96386	6-	7771165	29143	
1424.86350	12-	3032079	28782	
1425.39441	6-	2276469	29555	
1425.45452	6-	13213287	27818	
1427.70739	6-	3972121	38912	
1427.94685	6-	17824092	26984	
1430.79357	6-	2395272	28135	
1431.61937	6-	7826791	23396	
1434.11359	6-	4464447	28179	
1435.80992	6-	10546960	36333	
1437.80280	6-	3824706	26234	
1439.45743	6-	2774066	29503	
1441.96565	3-	2704091	37457	
1463.42190	6-	5141964	39724	
1463.49170	6-	27428116	30923	
1465.82466	6-	4696779	31157	
1467.15298	6-	7075324	32452	
1469.81252	6-	8556809	27064	
1473.32191	6-	3368999	30093	
1476.31566	3-	2415779	41104	
1477.66944	6-	4503132	31227	
1505.35407	6-	2917803	35518	
1523.92825	6-	5697987	29745	
1524.00121	6-	22790484	25691	
1527.66583	6-	10184009	30170	
1530.26025	6-	4670933	33243	
1530.33072	6-	32895750	30669	
1531.17188	6-	3346430	32270	
1533.92874	3-	2079977	49761	
1533.99577	6-	7881785	33237	
1536.65714	6-	4963034	32960	
1540.42592	4-	1689762	33138	
1565.46419	6-	1677812	41158	
1565.87214	6-	14463993	30294	
1569.70259	6-	3907181	30607	
1572.19334	6-	14084705	30978	
1572.29039	6-	1863137	43793	
1575.68670	6-	2575035	30105	
m/z	z	I	Res.	
227.19797	1-	10462255	141895	
255.22949	1-	29518062	165519	
269.24516	1-	7127083	177328	
281.24517	1-	19032580	155350	
283.26083	1-	26598364	162986	
309.17078	1-	7247067	155065	
353.19706	1-	7716263	139407	
397.22330	1-	7010387	125968	
417.22477	1-	7694625	117963	
441.24891	1-	6191956	110347	
485.27902	1-	5424127	119350	
535.06054	3-	2120095	108970	
553.80852	4-	2681837	87551	
589.72968	6-	1867022	85125	
610.59196	2-	3243006	84849	
613.29877	1-	10734652	78862	
639.81316	4-	3860321	89130	
642.06759	5-	3313599	84474	
644.57084	6-	4925181	76088	
649.56726	2-	3722277	56369	
655.60742	13-	6361164	79326	
656.68320	13-	1436346	88779	
664.05718	1-	6026308	82331	
666.05222	1-	126555752	72602	
671.62187	9-	1962694	76053	
674.19333	8-	2946540	65856	
674.92881	13-	1728421	75168	
676.48950	7-	2183340	79186	
683.49760	7-	3189811	77722	
684.52392	11-	2887441	74950	
695.57389	6-	3969276	68941	
697.73493	12-	2676978	57439	
698.98618	12-	4533328	71483	
700.82002	12-	1931162	65401	
701.07050	12-	11871235	63703	
702.32195	12-	3078051	78686	
702.81843	12-	1757165	77917	
706.07341	6-	3573158	64087	
706.33812	4-	6137525	75248	
707.15868	12-	1941269	64497	
707.87604	5-	2871911	76148	
710.32386	12-	110145456	67899	
711.49140	12-	22378588	65985	
712.15530	12-	9439373	65663	
712.49045	2-	2654356	69366	
713.15789	2-	2612977	63663	
713.24045	2-	2723254	74148	
713.48617	12-	13900004	67957	
714.65310	12-	2322915	76948	
722.00244	12-	2362638	75315	
722.37445	10-	2817646	68148	
726.07246	4-	2439278	60130	
731.25670	12-	25000406	65079	
732.42460	12-	5580958	68649	
733.08429	12-	2366762	53393	
734.41851	12-	3203724	70152	
743.62227	11-	5865858	64258	
745.58019	8-	3509102	68070	
746.57742	6-	2267924	74486	
747.25951	11-	7727557	65388	
747.88136	5-	3753029	60452	
753.07663	10-	8145456	64930	
755.69812	8-	1938037	65021	
757.69199	5-	4991781	68805	
759.07905	7-	2308539	72524	
761.34861	11-	3131853	60957	
762.71196	11-	5735297	63575	
763.10905	2-	3943013	62773	
763.57262	2-	2877103	73040	
764.89527	11-	8949134	58710	
766.26106	11-	3633024	54301	
766.70674	11-	1652639	39242	
770.26249	11-	8373106	54504	
771.53631	11-	5620475	66508	
774.98839	11-	226498192	61195	
776.07617	6-	4330716	55749	
776.26353	11-	47299388	62144	
776.98795	11-	25264740	61855	
777.80898	11-	5879150	56172	
778.43858	11-	32221724	61309	
778.51176	11-	2767545	53358	
778.80230	11-	2434525	61054	
779.71342	11-	7527890	65108	
780.52696	11-	4262625	64577	
782.58242	4-	6856650	67473	
782.60282	2-	3810333	60118	
783.58039	10-	3292769	64879	
789.40399	6-	7278435	63428	
793.09693	11-	2538672	65223	
797.82474	11-	54503568	60933	
799.09907	11-	15232769	61732	
799.82224	11-	5578571	65059	
800.91045	11-	1920834	61103	
801.27449	11-	7974938	58213	
802.12653	12-	1718950	57009	
802.97130	9-	3423405	62158	
803.08392	1-	7528354	58806	
804.63808	9-	1689842	64153	
809.08465	5-	6719556	63638	
811.52123	9-	2642339	61766	
818.08352	10-	6344349	58440	
819.78316	10-	2416260	61513	
820.66058	11-	2636536	61992	
822.08512	10-	14258100	57929	
822.08555	4-	3730515	50939	
825.77946	10-	2579457	56982	
826.75663	3-	4049641	66263	
831.09899	6-	2921652	32438	
836.86302	9-	6956470	62741	
839.18395	10-	2129913	68298	
841.48234	10-	4729225	57941	
842.98481	10-	2954805	25300	
847.00196	10-	3422405	42763	
847.25344	12-	2007202	48388	
847.38831	10-	11380922	54706	
848.19466	9-	2663444	62074	
848.78873	10-	8303078	55764	
850.08696	2-	2663103	61060	
852.58646	10-	324154560	55616	
853.98825	10-	55393748	56389	
854.78506	10-	38921620	55893	
854.86155	2-	2375532	83216	
855.18708	2-	4180507	54543	
855.68733	10-	3914517	55871	
855.69072	10-	7645318	54138	
856.38215	10-	53905308	55231	
857.78349	10-	8632606	56291	
858.08188	2-	3753314	57884	
858.67875	10-	8149182	60529	
859.07827	10-	2200559	57928	
860.17660	10-	6766750	46492	
864.77183	9-	2533928	54265	
870.28417	5-	2979072	60213	
870.29780	10-	3199110	60842	
872.50863	10-	2736586	61375	
877.70625	10-	62033596	54382	
877.77951	10-	3518741	84123	
879.20762	10-	17618688	55072	
879.90487	10-	7734587	54949	
880.60938	5-	2126910	58048	
880.90891	10-	3085007	61289	
881.50137	10-	13237639	55428	
883.20132	10-	2188273	61148	
889.86420	9-	1897408	58254	
902.82556	10-	3500283	56431	
903.21413	8-	3342495	53536	
904.02543	10-	1853182	59124	
909.09249	9-	6473707	51905	
913.53781	9-	11374848	44837	
913.81526	6-	3309350	53114	
914.01675	10-	5915485	60612	
915.09414	9-	2506607	50932	
917.81076	10-	5712228	49926	
934.61880	2-	4161845	51644	
939.33791	2-	2816227	52248	
941.22382	9-	2764908	51635	
941.59389	8-	4759496	50343	
941.65034	9-	9049537	51500	
943.20963	9-	4313143	51878	
945.64437	9-	2102714	51498	
947.42737	9-	219419808	49338	
948.98571	9-	41147812	51236	
949.41248	1-	4694326	75169	
949.87098	9-	33270118	48596	
950.87593	9-	5740213	47372	
951.64521	9-	57584164	50084	
952.20080	9-	3596394	49720	
953.20174	9-	8333929	47668	
954.19717	9-	8645631	52055	
955.86170	9-	11738446	52955	
967.10926	9-	4182976	54031	
969.56367	9-	1639207	50776	
