spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0403_5x_134.csv
limit_error:	6
noise_limit:	2210000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1145.821089	3	12730030.8	y11+2DEPC+H2O-CO-Eth-G	1.45	0.43	C103H130N38O77P10	4.2
1190.835403	3	14319991.25	y11+DEPC	-1.84	0.36	C108H135N43O77P10	2.4
1187.511521	3	16368277.21	y11+DEPC+H2O-CO	1.72	0.17	C107H137N43O77P10	0.4
1116.478875	3	11891012.94	y11-G	-1.68	0.35	C100H126N38O74P10	1.8
1281.847477	3	87496448.71	y12	0.87	0.09	C115H143N48O82P11	1.0
1326.531803	3	119236157.59	y12+2DEPC+H2O-CO	-0.4	0.04	C120H153N48O86P11	0.8
1295.838862	3	22134907.88	y12+2DEPC+H2O-CO-2Eth	0.85	0.17	C116H141N48O84P11	0.5
1311.18579	3	160984529.31	y12+2DEPC+H2O-CO-Eth	0.57	0.02	C118H147N48O85P11	0.9
1260.835028	3	34667528.98	y12+2DEPC+H2O-CO-Eth-G	-0.17	0.13	C113H142N43O84P11	0.6
1302.523864	3	12054988.12	y12+DEPC+H2O-CO	-1.09	0.4	C117H149N48O84P11	3.0
1396.859557	3	77336985.34	y13	-1.87	0.05	C125H155N53O89P12	0.6
1441.55057	3	90209967.52	y13+2DEPC+H2O-CO	1.68	0.11	C130H165N53O93P12	1.2
1410.853603	3	28926197.48	y13+2DEPC+H2O-CO-2Eth	0.03	0.43	C126H153N53O91P12	9.6
1426.204645	3	145723381.0400001	y13+2DEPC+H2O-CO-Eth	2.66	0.12	C128H159N53O92P12	2.2
1375.847942	3	32010115.03325473	y13+2DEPC+H2O-CO-Eth-G	-2.26	0.21	C123H154N48O91P12	1.2
1391.202255	3	14529777.99	y13+2DEPC+H2O-CO-G	2.81	0.27	C125H160N48O92P12	1.0
1498.542314	3	32002989.59	y14	-0.19	0.05	C134H167N56O96P13	0.2
1543.224427	3	41660987.53	y14+2DEPC+H2O-CO	-2.69	0.13	C139H177N56O100P13	0.7
1527.882898	3	56513876.06	y14+2DEPC+H2O-CO-Eth	1.06	0.16	C137H171N56O99P13	1.3
1477.530242	3	14582502.94	y14+2DEPC+H2O-CO-Eth-G	-0.84	0.28	C132H166N51O98P13	1.1
1448.190794	3	17134421.003154736	y14-G	-1.38	0.11	C129H162N51O95P13	0.2
1629.888657	3	32989144.33	y15+2DEPC+H2O-CO-Eth	-0.65	0.34	C146H182N58O107P14	4.5
1702.563	3	11147385.23	y16	2.07	0.44	C152H189N60O112P15	4.1
1731.902282	3	72809885.03751007	y16+2DEPC+H2O-CO-Eth	2.38	0.06	C155H193N60O115P15	0.6
1298.668613	4	18990844.53	y16+2DEPC+H2O-CO-Eth	-2.45	0.2	C155H193N60O115P15	0.6
1848.917477	3	29931020.0	y17+2DEPC+H2O-CO	-4.54	0.21	C166H211N63O123P16	1.1
1386.442005	4	38823278.83	y17+2DEPC+H2O-CO	-0.42	0.18	C166H211N63O123P16	1.1
1818.219681	3	18970062.64	y17+2DEPC+H2O-CO-2Eth	-6.39	0.21	C162H199N63O121P16	0.7
1833.581	3	55941396.25	y17+2DEPC+H2O-CO-Eth	1.32	0.11	C164H205N63O122P16	0.8
1374.930415	4	25180753.25720643	y17+2DEPC+H2O-CO-Eth	-1.24	0.21	C164H205N63O122P16	0.9
1828.2528	3	10917872.65	y17+DEPC	3.2	0.59	C164H205N63O121P16	18.0
1429.189702	4	24636515.58	y18	0.89	0.23	C170H213N66O126P17	1.1
1950.604473	3	13374753.01	y18+2DEPC+H2O-CO	-0.94	0.55	C175H223N66O130P17	14.8
1462.700665	4	1615913747.29	y18+2DEPC+H2O-CO	-1.53	0.42	C175H223N66O130P17	487.6
1935.259409	3	27042557.08	y18+2DEPC+H2O-CO-Eth	0.21	0.22	C173H217N66O129P17	1.1
