spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1311_1_6_new.csv
limit_error:	6.5	2020-04-06
noise_limit:	2020000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1934.605507	3	11704698.0	c18+CMCT-G	4.42	0.45	C177H228N56O132P18	
1958.298906	3	33250920.0	a18+CMCT	3.88	0.31	C182H232N61O130P17	
1985.280918	3	65729745.0	w18+CMCT	-4.9	0.17	C182H236N62O132P18	
2100.294938	3	19011979.0	w19+CMCT	-5.48	0.43	C192H248N67O139P19	
2099.957948	3	24243360.0	c19+CMCT	-2.2	0.31	C192H245N66O140P19	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
689.08767	1	21678711.925204515	c02	0.11	1	
690.09063	1	5693414.602865491	c02	0.74	1	
691.09224853	1	1343298.1568348594	c02	0.0	1	
692.09454153	1	221854.83773099777	c02	0.0	1	
538.03825	1	3020959.6881848457	c02-G	0.12	1	
539.0409835300001	1	570667.9697798695	c02-G	0.0	1	
540.04294053	1	131708.7371515039	c02-G	0.0	1	
541.04542453	1	18080.606410569762	c02-G	0.0	1	
994.12939	1	57524370.56334933	c03	0.51	1	
995.13325	1	21613748.46957021	c03	1.77	1	
996.13378	1	6435602.865686471	c03	0.07	1	
997.1360305300001	1	1400748.054258541	c03	0.0	1	
998.13826053	1	261854.69608522076	c03	0.0	1	
1300.15301	1	20137371.672390226	c04	-0.9	1	
1301.15688	1	9775664.639882905	c04	0.0	1	
1302.1564	1	3523834.4313844186	c04	-2.13	1	
1303.16153853	1	942624.6710796595	c04	0.0	1	
1304.16381953	1	213821.87768398903	c04	0.0	1	
649.573	2	26528254.969610814	c04	-0.7	1	
650.07534	2	12878111.815345999	c04	0.83	1	
650.57282	2	4642173.754712427	c04	-4.81	1	
651.07713103	2	1241780.1102281886	c04	0.0	1	
651.57827153	2	281681.3128129802	c04	0.0	1	
1149.09838	1	2896228.9729743656	c04-G	-5.56	1	
1150.1076225299998	1	1192447.9179080073	c04-G	0.0	1	
1151.10986753	1	406041.36800226243	c04-G	0.0	1	
1152.1123105299998	1	99775.3396827517	c04-G	0.0	1	
1153.11458453	1	21346.76620053315	c04-G	0.0	1	
822.09682	2	42133187.83455794	c05	-0.43	1	
822.59833	2	25986127.458720576	c05	-0.21	1	
823.09929	2	11000834.739532353	c05	-0.46	1	
823.60085253	2	3489626.980037217	c05	0.0	1	
824.10200403	2	924718.0492450277	c05	0.0	1	
824.60315103	2	211423.98171682874	c05	0.0	1	
746.57217	2	2577746.4388617817	c05-G	-0.4	1	
747.07385103	2	1399813.7558564376	c05-G	0.0	1	
747.5750175300001	2	558395.5733041737	c05-G	0.0	1	
748.07622103	2	165610.77726437052	c05-G	0.0	1	
748.57737653	2	41599.997159764665	c05-G	0.0	1	
974.61822	2	67450142.80261229	c06	0.42	1	
975.1202	2	49229676.51807471	c06	1.07	1	
975.62185	2	23679237.72552129	c06	1.54	1	
976.12224	2	8540572.280229053	c06	0.72	1	
976.62270603	2	2554891.5757336896	c06	0.0	1	
977.12386403	2	658560.4276287614	c06	0.0	1	
899.09254	2	3495226.5181725803	c06-G	-0.63	1	
899.59446	2	2293363.1138008786	c06-G	-0.04	0	
900.09569203	2	1042453.0816206638	c06-G	0.0	1	
900.5969015300001	2	354844.4773331406	c06-G	0.0	1	
901.09807303	2	101136.34798941259	c06-G	0.0	1	
901.59924103	2	24883.391212388946	c06-G	0.0	1	
449.04467	4	2154102.7329950063	c06-G	3.91	1	
449.29361002999997	4	1413396.1634541727	c06-G	0.0	1	
449.54420777999997	4	642462.232551436	c06-G	0.0	1	
449.79481253	4	218690.10618835126	c06-G	0.0	1	
450.04539828	4	62330.175877422414	c06-G	0.0	1	
450.29598228	4	15335.595772721343	c06-G	0.0	1	
1127.62873	2	26856999.29056529	c07	-1.54	1	
1128.13076	2	22548665.610737238	c07	-0.94	1	
1128.63186	2	12167092.281947939	c07	-1.05	1	
1129.1342510299999	2	4916794.8653905615	c07	0.0	1	
1129.63543203	2	1640788.0279632553	c07	0.0	1	
1130.13660253	2	471320.8989141852	c07	0.0	1	
1253.23168	2	14571221.324887624	c07+CMCT	1.06	1	
1253.7327	2	14664302.158402171	c07+CMCT	0.77	1	
1254.23429	2	8862073.782245932	c07+CMCT	1.03	0	
1254.73508	2	3967839.1624995293	c07+CMCT	0.67	0	
1255.23544703	2	1447644.594626003	c07+CMCT	0.0	1	
1255.73664603	2	451613.9241396895	c07+CMCT	0.0	1	
1256.2378325299999	2	124222.51284475531	c07+CMCT	0.0	1	
1280.64438	2	25297175.67356915	c08	0.99	1	
1281.14384	2	24014613.46349527	c08	-0.51	1	
1281.64416	2	14344401.327461636	c08	-1.23	1	
1282.14569	2	6403045.161897426	c08	-0.98	1	
1282.64814603	2	2351449.7174904603	c08	0.0	1	
1283.1493285299998	2	742207.5238693972	c08	0.0	1	
1283.65049953	2	207506.77309605427	c08	0.0	1	
853.42601	3	7902514.928752618	c08	-0.36	1	
853.76073	3	7501858.857776581	c08	0.19	1	
854.09477	3	4481007.962984631	c08	0.05	1	
854.4288751966667	3	2000229.6159187208	c08	0.0	1	
854.7630051966667	3	734562.8909908156	c08	0.0	1	
855.0971268633333	3	231856.16107092073	c08	0.0	1	
855.4312408633334	3	64822.46845928195	c08	0.0	1	
1406.24375	2	30111422.053877067	c08+CMCT	0.54	1	
1406.74589	2	33607458.372682095	c08+CMCT	1.07	1	
1407.24653	2	22297442.939476285	c08+CMCT	0.61	1	
1407.74882	2	10931181.406189445	c08+CMCT	1.35	1	
1408.24924	2	4357728.639917771	c08+CMCT	0.78	1	
1408.74935253	2	1483697.6767698776	c08+CMCT	0.0	1	
1409.25054803	2	445005.9094646378	c08+CMCT	0.0	1	
1453.17192	2	6382640.645794735	c09	3.5	1	
1453.67528	2	6897166.809555021	c09	4.87	1	
1454.16944003	2	4557545.054457582	c09	0.0	1	
1454.65915	2	2240176.8536563497	c09	-7.91	1	
1454.68262	2	2240176.8536563497	c09	8.22	1	
1455.1718600299998	2	900894.1297469538	c09	0.0	1	
1455.67304503	2	310564.520976911	c09	0.0	1	
1456.17421853	2	94582.96031958888	c09	0.0	1	
968.44277	3	12514815.243379565	c09	0.66	0	
968.77729	3	13523676.659004986	c09	0.95	1	
969.11179	3	8936244.022682706	c09	1.3	1	
969.44624	3	4392445.226330572	c09	1.61	1	
969.77881453	3	1766435.5888587702	c09	0.0	1	
970.1129378633334	3	608941.9437604529	c09	0.0	1	
970.4470535300001	3	185454.31887214896	c09	0.0	1	
1578.76671453	2	6746556.101638123	c09+CMCT	0.0	1	
1579.26892	2	8415760.712313512	c09+CMCT	0.52	1	
1579.7699	2	6135441.032792634	c09+CMCT	0.33	1	
1580.27062403	2	3288275.2361244834	c09+CMCT	0.0	1	
1580.77184853	2	1427533.0921486467	c09+CMCT	0.0	1	
1581.27305753	2	527986.9224018943	c09+CMCT	0.0	1	
1581.77425353	2	171692.83081504155	c09+CMCT	0.0	1	
1582.27544053	2	50160.76620130601	c09+CMCT	0.0	1	
1503.24200953	2	3744443.9532337105	c09+CMCT-G	0.0	1	
1503.74829	2	4394831.939650816	c09+CMCT-G	3.24	1	
1504.24142	2	3064638.546400087	c09+CMCT-G	-2.19	1	
1504.74072	2	1578853.4365053414	c09+CMCT-G	-3.49	1	
1505.2472030299998	2	661416.4177146668	c09+CMCT-G	0.0	1	
1505.74841903	2	236640.55557623008	c09+CMCT-G	0.0	1	
1506.24962203	2	74584.22916023887	c09+CMCT-G	0.0	1	
1070.45063	3	17727646.746264625	c10	0.06	1	
1070.78429	3	21101710.90978061	c10	-0.49	1	
1071.11755	3	15148317.176226074	c10	-1.34	1	
1071.45106	3	8064974.478525947	c10	-1.94	1	
1071.7872825299999	3	3503226.239940436	c10	0.0	1	
1072.12749	3	1302412.3737629924	c10	5.67	1	
1072.4555348633332	3	427280.28937278903	c10	0.0	1	
1072.7896508633332	3	126261.83136635534	c10	0.0	1	
1731.78226	2	6936524.145096353	c10+CMCT	1.67	1	
1732.28296	2	9413782.393415447	c10+CMCT	1.27	1	
1732.77791	2	7409372.052635126	c10+CMCT	-2.39	1	
1733.28586	2	4275960.924315213	c10+CMCT	1.47	1	
