spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2805_rev15.csv
limit_error:	6.5	2020-06-04
noise_limit:	3200000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1034.507322	11	34338494.0	a35+CMCT-G	-2.74	0.23	C344H433N137O241P34	1.1
1097.628077	13	45637918.0	a35+rev	3.73	0.31	C454H623N199O273P34	3.2
1198.857274	12	31740367.0	a35+rev+CMCT-A	1.6	0.36	C463H643N197O274P34	3.6
1087.233511	13	16427843.0	a35+rev-A	-1.53	0.43	C449H618N194O273P34	3.8
1176.58571	12	23319722.0	a35+rev-G	-2.91	0.4	C449H618N194O272P34	4.0
794.672016	14	15611957.0	a35-G	1.63	0.43	C330H408N134O240P34	3.6
1079.609846	11	31158882.0	a36+CMCT	-0.02	0.32	C359H450N147O249P35	2.4
1067.325061	11	42252443.0	a36+CMCT-A	-6.67	0.23	C354H445N142O249P35	1.3
1065.874522	11	41961111.0	a36+CMCT-G	-3.36	0.22	C354H445N142O248P35	1.2
1124.167246	13	56429443.0	a36+rev	1.03	0.18	C464H635N204O280P35	1.1
1043.795494	14	179609924.0	a36+rev	-1.02	0.14	C464H635N204O280P35	2.3
1061.737259	14	75632173.0	a36+rev+CMCT	-2.02	0.19	C478H660N207O281P35	1.6
1052.095998	14	76184070.0	a36+rev+CMCT-A	3.18	0.31	C473H655N202O281P35	5.3
1131.867574	13	61110598.0	a36+rev+CMCT-G	-2.11	0.24	C473H655N202O280P35	2.1
1050.949586	14	117318425.0	a36+rev+CMCT-G	-0.55	0.21	C473H655N202O280P35	3.0
1113.774984	13	39946326.0	a36+rev-A	-2.06	0.45	C459H630N199O280P35	11.2
1112.546148	13	31210447.0	a36+rev-G	-0.68	0.4	C459H630N199O279P35	5.3
1043.04405	11	99327017.0	a36-G	2.2	0.14	C340H420N139O247P35	1.3
1005.725512	12	16842847.0	a37+CMCT-G	0.57	0.4	C364H457N147O255P36	2.9
1004.888982	15	17935700.0	a37+rev+CMCT-A	-0.17	0.45	C483H667N207O288P36	5.0
1506.238437	10	18495797.0	a37+rev+CMCT-G	0.37	0.4	C483H667N207O287P36	3.2
1058.796761	14	5355970753.0	a37+rev-A	0.66	0.25	C469H642N204O287P36	203.9
1181.945679	10	23164896.0	a37-G	-4.84	0.41	C350H432N144O254P36	4.4
1074.411413	11	31081447.0	a37-G	1.59	0.26	C350H432N144O254P36	1.3
1115.865671	11	18349470.0	a38	-6.12	0.4	C364H449N152O262P37	3.1
1043.734683	12	113641854.0	a38+CMCT	2.1	0.2	C378H474N155O263P37	2.6
1126.42792	11	38646320.0	a38+CMCT-A	-2.87	0.35	C373H469N150O263P37	4.0
1017.482805	15	29860276.0	a38+rev	0.57	0.31	C483H659N212O294P37	2.1
1034.227383	15	26450264.0	a38+rev+CMCT	-1.44	0.38	C497H684N215O295P37	3.7
1538.341325	10	14553466.0	a38+rev+CMCT-A	-0.11	0.58	C492H679N210O295P37	15.0
1097.384605	14	19083024.0	a38+rev+CMCT-G	-0.42	0.42	C492H679N210O294P37	4.0
1513.216313	10	26247431.0	a38+rev-A	-3.44	0.33	C478H654N207O294P37	2.2
1011.542628	12	17824682.0	a38-A	-1.99	0.4	C359H444N147O262P37	3.0
689.08785	1	31930901.0	c02	0.37	0.21	C20H24N10O14P2	0.8
538.03782	1	7609182.0	c02-G	-0.68	0.16	C15H19N5O13P2	0.1
995.11413	1	10383689.0	c03	1.24	0.28	C29H35N12O22P3	0.5
497.05226	2	11812474.0	c03	-1.11	0.28	C29H35N12O22P3	0.6
1246.31523	1	7992902.0	c03+CMCT	2.06	0.37	C43H60N15O23P3	1.0
1095.26643	1	13181008.0	c03+CMCT-G	2.91	0.13	C38H55N10O22P3	0.2
844.05967	1	7299999.0	c03-G	-4.52	0.23	C24H30N7O21P3	0.2
649.57555	2	58456488.0	c04	3.23	0.02	C38H47N15O29P4	0.2
1513.675431	3	26972244.0	c04+rev+CMCT	4.83	0.37	C171H282N78O62P4	3.4
802.586297	2	61415688.0	c05	0.24	0.05	C47H58N17O37P5	0.3
534.721467	3	73106770.0	c05	-0.33	0.06	C47H58N17O37P5	0.4
1615.676172	3	16948036.0	c05+rev+CMCT	-0.24	0.35	C180H293N80O70P5	1.8
649.737466	3	141930656.0	c06	0.02	0.06	C57H70N22O44P6	0.8
764.752677	3	106161920.0	c07	-0.77	0.01	C67H82N27O51P7	0.4
573.313028	4	29537712.0	c07	-0.18	0.08	C67H82N27O51P7	0.2
1960.732808	3	18881079.0	c08+rev+CMCT	4.5	0.45	C210H329N95O91P8	5.3
735.835339	4	76877667.0	c09	0.04	0.07	C86H106N35O65P9	0.5
588.466428	5	15373913.0	c09	-0.62	0.28	C86H106N35O65P9	0.8
1065.183691	3	39916429.0	c09+CMCT	0.87	0.1	C100H131N38O66P9	0.3
822.096311	4	31411874.0	c10	-1.05	0.17	C96H118N40O72P10	0.5
657.476077	5	24485961.0	c10	-0.31	0.15	C96H118N40O72P10	0.3
1180.200429	3	15180137.0	c10+CMCT	1.57	0.37	C110H143N43O73P10	1.9
718.483025	5	27189644.0	c11	-2.11	0.25	C105H130N43O79P11	1.0
1072.00425	6	43309426.0	c11+rev-G	-0.85	0.12	C219H335N98O110P11	0.4
784.295573	5	402558796.0	c12	0.68	0.01	C115H142N48O85P12	1.4
653.410755	6	51054437.0	c12	-0.87	0.08	C115H142N48O85P12	0.4
1043.41807	4	41837758.0	c12+CMCT	-2.39	0.27	C129H167N51O86P12	1.9
834.53556	5	54344019.0	c12+CMCT	0.68	0.08	C129H167N51O86P12	0.4
757.283103	5	65284630.0	c12-A	-1.37	0.09	C110H137N43O85P12	0.5
754.084512	5	25352558.0	c12-G	-0.86	0.18	C110H137N43O84P12	0.5
1091.925808	4	16531231.0	c13+CMCT-G	5.26	0.31	C134H174N51O92P13	1.1
1036.596728	7	30461250.0	c13+rev	0.56	0.35	C244H364N113O124P13	3.2
1053.1882	7	145380731.0	c13+rev+CMCT-A	-0.13	0.45	C253H384N111O125P13	40.9
1050.900271	7	114606800.0	c13+rev+CMCT-G	-2.92	0.19	C253H384N111O124P13	2.4
1015.010667	7	22379142.0	c13+rev-G	-6.89	0.38	C239H359N108O123P13	3.1
761.758985	6	328777007.0	c14	-0.6	0.03	C134H166N56O99P14	1.4
652.7932	7	15944137.0	c14	0.66	0.32	C134H166N56O99P14	1.2
803.626544	6	33862498.0	c14+CMCT	0.59	0.2	C148H191N59O100P14	0.8
1168.179557	4	21320718.0	c14+CMCT-G	-0.71	0.3	C143H186N54O99P14	1.3
1512.640846	5	42355665.0	c14+rev	-3.26	0.15	C253H376N116O131P14	0.6
1260.365975	6	34031216.0	c14+rev	-3.41	0.3	C253H376N116O131P14	2.1
1060.880685	7	85029059.0	c14+rev-A	0.67	0.12	C248H371N111O131P14	0.9
1105.379451	4	29508690.0	c14-G	-0.9	0.27	C129H161N51O98P14	1.4
819.266735	6	25062678.0	c15	-0.75	0.2	C144H178N61O106P15	0.6
1317.877932	6	27738776.0	c15+rev	-0.18	0.36	C263H388N121O138P15	3.2
1143.774708	7	17422812.0	c15+rev+CMCT-G	1.35	0.44	C272H408N119O138P15	4.4
