spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2911_72_6_3.csv
limit_error:	6
noise_limit:	1970000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
670.08695303	2	1222224.4412568507	c04	0.0	1	
670.58811353	2	330383.32897852623	c04	0.0	1	
671.0892435300001	2	75097.7377450482	c04	0.0	1	
822.09712	2	12452286.27693057	c05	-0.06	1	
822.59941	2	7680090.564602064	c05	1.11	1	
823.10152	2	3251250.391965435	c05	2.25	1	
823.60085253	2	1031344.5620528852	c05	0.0	1	
824.10200403	2	273296.52624099096	c05	0.0	1	
824.60315103	2	62485.467667061195	c05	0.0	1	
858.10718	2	4684440.399991515	c05+DEPC	-0.65	1	
858.60889	2	3048077.582544767	c05+DEPC	-0.22	1	
859.11027103	2	1342181.3509762108	c05+DEPC	0.0	1	
859.61146353	2	443126.624055097	c05+DEPC	0.0	1	
860.1126255300001	2	121909.16971941145	c05+DEPC	0.0	1	
860.61378203	2	28921.859535782267	c05+DEPC	0.0	1	
974.61772	2	24646501.40526645	c06	-0.1	1	
975.11973	2	17988683.805077866	c06	0.59	1	
975.62042	2	8652470.426720815	c06	0.07	1	
976.12201	2	3120752.8696038974	c06	0.48	1	
976.62270603	2	933565.6856338789	c06	0.0	1	
977.12386403	2	240640.1206963274	c06	0.0	1	
1010.62755	2	6684386.647296435	c06+DEPC	-0.82	1	
1011.12895	2	5105440.925138473	c06+DEPC	-0.78	1	
1011.63094303	2	2542210.021388667	c06+DEPC	0.0	1	
1012.13214553	2	948871.0298914076	c06+DEPC	0.0	1	
1012.63332053	2	293179.3906042919	c06+DEPC	0.0	1	
1013.13448653	2	78032.77583426001	c06+DEPC	0.0	1	
987.6021	2	1915787.7319545427	c06+DEPC-Eth	-5.41	1	
988.10879003	2	1419436.722443691	c06+DEPC-Eth	0.0	1	
988.6099890300001	2	691947.0250268449	c06+DEPC-Eth	0.0	1	
989.11118403	2	252918.32597126544	c06+DEPC-Eth	0.0	1	
989.6123515300001	2	76655.59590302208	c06+DEPC-Eth	0.0	1	
990.11351153	2	20023.979056709617	c06+DEPC-Eth	0.0	1	
1139.14384	2	11995274.011916978	c07	-0.21	1	
1139.64396	2	10325520.07439716	c07	-1.26	1	
1140.14696	2	5600404.904171826	c07	0.31	1	
1140.64780453	2	2270393.052797292	c07	0.0	1	
1141.14897653	2	757214.176531777	c07	0.0	1	
1141.6501380299999	2	217034.11981942938	c07	0.0	1	
1175.15523	2	5882411.896330364	c07+DEPC	0.5	1	
1175.65602	2	5263097.270448545	c07+DEPC	0.03	1	
1176.15936	2	2944640.733943304	c07+DEPC	1.84	0	
1176.6584050299998	2	1230159.219580812	c07+DEPC	0.0	1	
1177.15958553	2	422197.05872996204	c07+DEPC	0.0	1	
1177.66075503	2	124441.38191972882	c07+DEPC	0.0	1	
1178.16191403	2	32454.66876965568	c07+DEPC	0.0	1	
1291.66341	2	15492481.079793539	c08	-1.01	1	
1292.16469	2	15088168.652582692	c08	-1.05	1	
1292.66855	2	9054605.04462952	c08	0.98	1	
1293.17143	2	4047841.929829724	c08	2.28	1	
1293.67187	2	1482535.3895257595	c08	1.7	1	
1294.17083503	2	465719.8418406426	c08	0.0	1	
1294.67199553	2	129346.26606589052	c08	0.0	1	
1327.67406	2	8822957.026793802	c08+DEPC	-0.92	1	
1328.17836	2	8891963.140349511	c08+DEPC	1.3	1	
1328.67831	2	5487791.569809143	c08+DEPC	0.33	1	
1329.18143	2	2520065.4495479017	c08+DEPC	1.77	0	
1329.6802690299999	2	946954.6992711335	c08+DEPC	0.0	1	
1330.1814470299998	2	305032.3238869711	c08+DEPC	0.0	1	
1330.68261403	2	86796.05379519142	c08+DEPC	0.0	1	
1304.64778	2	2455298.79640946	c08+DEPC-Eth	-5.04	1	
1305.15568853	2	2418353.133967426	c08+DEPC-Eth	0.0	1	
1305.65335	2	1466471.725833229	c08+DEPC-Eth	-2.73	1	
1306.1581230299998	2	662334.726007573	c08+DEPC-Eth	0.0	1	
1306.6593070299998	2	245046.86058979094	c08+DEPC-Eth	0.0	1	
1307.16048003	2	77755.18312823323	c08+DEPC-Eth	0.0	1	
1307.66164203	2	21804.986094316802	c08+DEPC-Eth	0.0	1	
970.45879	3	3879624.9367025695	c09	0.58	1	
970.79352	3	4286343.124770205	c09	1.11	1	
971.12784	3	2840762.5431029284	c09	1.28	0	
971.46143	3	1394467.6502827632	c09	0.71	0	
971.7948608633333	3	557757.9585476172	c09	0.0	1	
972.1289768633333	3	190773.98975865613	c09	0.0	1	
