spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1311_1_6.csv
limit_error:	6
noise_limit:	1600000.0
shape_limit:	0.7
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1365.5178	3	20954602.014413524	y13	1.48	1	
1365.8522	3	32778586.417520095	y13	1.6	1	
1366.18676	3	29348066.897167493	y13	1.87	1	
1366.52083	3	19172214.442953214	y13	1.8	1	
1366.85503	3	10091840.581336347	y13	1.84	1	
1367.18679	3	4510072.940258045	y13	0.1	1	
1367.5207816135799	3	1767678.5349309635	y13	0.0	1	
1367.8549055458786	3	621070.4075734717	y13	0.0	1	
1449.2490336374303	3	5773090.408989601	y13+CMCT	0.0	1	
1449.58756	3	9993635.507540507	y13+CMCT	2.95	1	
1449.92225	3	9679138.021579886	y13+CMCT	3.29	1	
1450.24757	3	6772875.19384297	y13+CMCT	-2.82	1	
1450.58085	3	3792737.616752526	y13+CMCT	-3.43	1	
1450.9199695609911	3	1794514.3996823926	y13+CMCT	0.0	1	
1451.2541117738474	3	741866.2405487262	y13+CMCT	0.0	1	
1451.58824709124	3	274114.5066037207	y13+CMCT	0.0	1	
1451.922376710535	3	92011.42497712366	y13+CMCT	0.0	1	
1467.52071	3	10709022.70114379	y14	-2.39	1	
1467.85694	3	17926720.646708112	y14	-1.03	1	
1468.19389	3	17070926.964393776	y14	0.85	1	
1468.5288	3	11831371.353366904	y14	1.35	1	
1468.86547	3	6595911.531842494	y14	3.06	1	
1469.19925	3	3118322.1092461185	y14	2.81	1	
1469.5292510953686	3	1291791.0751936163	y14	0.0	1	
1469.8633798200487	3	479391.1649801082	y14	0.0	1	
1470.197503124708	3	161927.9868643877	y14	0.0	1	
1551.25694	3	9011915.160975363	y14+CMCT	-0.34	1	
1551.59178	3	16589027.317244815	y14+CMCT	0.04	1	
1551.92964	3	17018205.765542492	y14+CMCT	2.39	1	
1552.26487	3	12589475.178029852	y14+CMCT	3.07	1	
1552.60268	3	7443720.750580817	y14+CMCT	5.41	1	
1552.9283	3	3715304.0841808543	y14+CMCT	-0.08	1	
1553.2527	3	1619155.1397364293	y14+CMCT	-6.36	1	
1553.5967150566526	3	630352.3405603633	y14+CMCT	0.0	1	
1553.930848658724	3	222845.23051069948	y14+CMCT	0.0	1	
2251.865134948929	2	1236838.0284963236	y14+CMCT-G	0.0	1	
2252.34969	2	2185571.699101476	y14+CMCT-G	-7.48	1	
2252.867850154696	2	2169038.2299594553	y14+CMCT-G	0.0	1	
2253.37248	2	1557983.6847772468	y14+CMCT-G	1.49	1	
2253.870389491347	2	896687.1287338401	y14+CMCT-G	0.0	1	
2254.371628798381	2	436446.101701787	y14+CMCT-G	0.0	1	
2254.8728542191134	2	185746.86087826404	y14+CMCT-G	0.0	1	
2255.374068516767	2	70697.19596294701	y14+CMCT-G	0.0	1	
2255.8752736290917	2	24457.417753587117	y14+CMCT-G	0.0	1	
1569.52663	3	7491364.622920318	y15	-3.83	1	
1569.86409	3	13362339.914701432	y15	-1.79	1	
1570.19327	3	13481624.61498739	y15	-4.98	1	
1570.53102	3	9875872.413688663	y15	-2.71	1	
1570.86779	3	5809694.954217189	y15	-1.04	1	
1571.19747	3	2894940.6736172354	y15	-3.89	1	
1571.5377176148875	3	1262919.3657442082	y15	0.0	1	
1571.8718508264828	3	493228.4316572089	y15	0.0	1	
1572.205978408041	3	175236.54408821248	y15	0.0	1	
1176.89951	4	6523874.58051069	y15	1.57	1	
1177.14975	4	11636628.851164022	y15	1.19	1	
1177.39989	4	11740508.246068718	y15	0.75	1	
1177.6496	4	8600429.460195497	y15	-0.03	1	
1177.89985	4	5059388.127548344	y15	-0.34	1	
1178.14914	4	2521066.6979036536	y15	-1.46	1	
1178.4014690936656	4	1099816.6505212116	y15	0.0	1	
1178.6520690023622	4	429529.2766592447	y15	0.0	1	
1178.9026646885306	4	152605.2052059875	y15	0.0	1	
1653.2702	3	12881490.555486785	y15+CMCT	2.6	0	
1653.60328	3	25125403.888764407	y15+CMCT	1.89	1	
1653.93897	3	27209126.425337974	y15+CMCT	2.78	1	
1654.27361	3	21208386.31195644	y15+CMCT	3.06	1	
1654.60682	3	13195938.422921432	y15+CMCT	2.47	1	
1654.94346	3	6924719.216247578	y15+CMCT	3.97	1	
1655.27692	3	3170710.3407552065	y15+CMCT	3.55	1	
1655.6051805330571	3	1296225.0861921264	y15+CMCT	0.0	1	
1655.939317896415	3	481000.4257368488	y15+CMCT	0.0	1	
1671.2130766153423	3	4608515.378251108	y16	0.0	1	
1671.54405	3	8741451.82165992	y16	-1.96	1	
1671.87325	3	9316463.223979522	y16	-4.95	1	
1672.21142	3	7187875.837407602	y16	-2.56	1	
1672.55086	3	4444369.093002364	y16	0.59	1	
1672.8840206988598	3	2324354.9586186297	y16	0.0	1	
1673.2181637833435	3	1063081.906320213	y16	0.0	1	
1673.5522999206064	3	434903.0131024595	y16	0.0	1	
1673.8864303154965	3	161740.64517485537	y16	0.0	1	
1253.15632	4	5541252.7174450755	y16	-1.33	1	
1253.4101	4	10510672.024614196	y16	1.14	1	
1253.66156	4	11202062.469073245	y16	1.78	1	
1253.91103	4	8642661.08444836	y16	0.85	1	
1254.15842	4	5343884.156305915	y16	-1.72	1	
1254.4111964066449	4	2794791.201421618	y16	0.0	1	
1254.6618037200076	4	1278243.6465469887	y16	0.0	1	
1254.9124058229547	4	522924.9129887018	y16	0.0	1	
1255.1630036191223	4	194476.03317678513	y16	0.0	1	
1754.94199	3	7446276.865769929	y16+CMCT	-2.47	1	
1755.27363	3	15366208.83201645	y16+CMCT	-3.96	1	
1755.60873	3	17521727.931448143	y16+CMCT	-3.46	1	
1755.94768	3	14345619.62644938	y16+CMCT	-0.75	1	
1756.27997	3	9360005.110669376	y16+CMCT	-1.82	1	
1756.61433	3	5144405.170889044	y16+CMCT	-1.71	1	
1756.94011	3	2464799.2791197486	y16+CMCT	-6.47	1	
1757.2856253566376	3	1053600.9349285422	y16+CMCT	0.0	1	
1757.6197651140037	3	408555.51155725453	y16+CMCT	0.0	1	
1757.953899672194	3	145526.27518820128	y16+CMCT	0.0	1	
1704.5965274939813	3	741525.9726382265	y16+CMCT-G	0.0	1	
1704.9307958341237	3	1475551.5755615043	y16+CMCT-G	0.0	1	
1705.2650152800977	3	1632797.8901129328	y16+CMCT-G	0.0	1	
1705.59242	3	1301513.613892331	y16+CMCT-G	-3.98	1	
1705.93759	3	828607.2637785813	y16+CMCT-G	2.46	1	
1706.2675552153737	3	445104.0819990141	y16+CMCT-G	0.0	1	
1706.6017119591556	3	208696.50438539026	y16+CMCT-G	0.0	1	
1706.9358610289382	3	87390.1995039754	y16+CMCT-G	0.0	1	
1707.2700037356776	3	33224.579938958515	y16+CMCT-G	0.0	1	
1707.60414105872	3	11611.356846836083	y16+CMCT-G	0.0	1	
1329.41889	4	5205055.671748006	y17	0.44	1	
1329.66827	4	10461691.215533327	y17	-0.55	1	
1329.92092	4	11744283.8272968	y17	0.95	1	
1330.16834	4	9517328.818685358	y17	-1.46	1	
1330.42282	4	6169224.24096614	y17	1.43	1	
1330.6715279644932	4	3377789.8655552804	y17	0.0	1	
1330.9221374431634	4	1615658.7744869513	y17	0.0	1	
1331.172741631245	4	690664.3662308923	y17	0.0	1	
1331.4233414369937	4	268220.837670875	y17	0.0	1	
1331.6739375381753	4	95800.61031708158	y17	0.0	1	
1856.62718	3	5198174.103017746	y17+CMCT	0.23	1	
1856.96122	3	11314943.119763399	y17+CMCT	0.11	1	
1857.29141	3	13550074.799089435	y17+CMCT	-2.06	1	
1857.62524	3	11624151.826773573	y17+CMCT	-2.25	1	
1857.96093	3	7934246.68103817	y17+CMCT	-1.44	1	
1858.29024	3	4556666.305647455	y17+CMCT	-4.05	1	
1858.6319210022755	3	2279216.284640082	y17+CMCT	0.0	1	
1858.9660692549494	3	1016390.8892926421	y17+CMCT	0.0	1	
1859.3002113072034	3	410924.7681780549	y17+CMCT	0.0	1	
1859.634348091567	3	152534.66415514128	y17+CMCT	0.0	1	
1405.93017	4	6277468.674228096	y18	3.94	1	
1406.17476	4	13305884.165004583	y18	-0.4	1	
1406.42696	4	15685708.522764279	y18	0.69	1	
1406.67789	4	13320711.6640718	y18	0.9	1	
1406.92956	4	9035713.481716944	y18	1.64	1	
1407.17889	4	5171797.296142167	y18	0.72	1	
1407.4284830037382	4	2584024.658057403	y18	0.0	1	
1407.6790900884575	4	1153147.6870146939	y18	0.0	1	
1407.9296926674067	4	467267.0397507013	y18	0.0	1	
1408.1802914312411	4	174067.63589398636	y18	0.0	1	
1958.64516	3	2919244.929334202	y18+CMCT	5.09	1	
1958.96492	3	6674652.348232173	y18+CMCT	-2.31	1	
1959.3055	3	8370669.7810433535	y18+CMCT	0.93	1	
1959.638	3	7507720.550315019	y18+CMCT	0.07	1	
1959.96891	3	5351658.160652739	y18+CMCT	-1.6	1	
1960.3062188858191	3	3207037.582449141	y18+CMCT	0.0	1	
1960.6403781683234	3	1672774.2726111535	y18+CMCT	0.0	1	
1960.9745298614596	3	777473.6312323975	y18+CMCT	0.0	1	
1961.3086752202578	3	327476.5164839403	y18+CMCT	0.0	1	
1961.6428151893401	3	126599.16002086058	y18+CMCT	0.0	1	
1492.18573	4	9396488.392446931	y19	-0.51	1	
1492.43788	4	21150923.134404775	y19	0.47	1	
1492.68831	4	26304784.945628088	y19	0.32	1	
1492.93916	4	23488222.666231196	y19	0.46	1	
1493.18899	4	16713893.365327952	y19	-0.08	1	
1493.43889	4	10018876.37945764	y19	-0.56	1	
1493.6835	4	5235649.531420464	y19	-4.58	1	
1493.9409450824683	4	2441193.4423694266	y19	0.0	1	
1494.1915480567811	4	1032651.072830629	y19	0.0	1	
1494.4421472346517	4	401297.3510036044	y19	0.0	1	
2073.6510053611382	3	1012717.7111458242	y19+CMCT	0.0	1	
2073.985261268453	3	2448492.62350059	y19+CMCT	0.0	1	
2074.32464	3	3230578.289698196	y19+CMCT	2.49	1	
2074.66576	3	3039811.4886090974	y19+CMCT	5.83	1	
2074.987854235912	3	2268749.0128362146	y19+CMCT	0.0	1	
2075.3220227227507	3	1421418.5654329264	y19+CMCT	0.0	1	
2075.6561820448283	3	774237.9811093723	y19+CMCT	0.0	1	
2075.990333882104	3	375437.6556401668	y19+CMCT	0.0	1	
2076.324479454328	3	164859.2658313592	y19+CMCT	0.0	1	
2076.6586196830276	3	66399.41204056815	y19+CMCT	0.0	1	
2076.9927552849163	3	24775.11882228942	y19+CMCT	0.0	1	
1554.99256	4	6416613.525104017	y19+CMCT	3.94	1	
1555.24002	4	15513731.725196445	y19+CMCT	1.86	1	
1555.4903	4	20469052.846060045	y19+CMCT	1.61	1	
1555.74312	4	19260347.96953115	y19+CMCT	3.01	1	
1555.99184	4	14374870.15444824	y19+CMCT	1.78	1	
1556.24365	4	9006155.902488753	y19+CMCT	2.54	1	
1556.48834	4	4905597.923842641	y19+CMCT	-1.27	1	
1556.7409312940779	4	2378785.630487659	y19+CMCT	0.0	1	
1556.9915404732458	4	1044553.8605968911	y19+CMCT	0.0	1	
1557.2421456447705	4	420708.91095249593	y19+CMCT	0.0	1	
1557.4927473461871	4	156975.98725837874	y19+CMCT	0.0	1	
1517.21645	4	2762723.9882164905	y19+CMCT-G	-5.03	1	
1517.46583	4	6475880.328277981	y19+CMCT-G	-5.9	1	
1517.71753	4	8323417.428805575	y19+CMCT-G	-5.22	1	
1517.97308	4	7649766.994157322	y19+CMCT-G	-1.99	1	
1518.2195	4	5587008.13756714	y19+CMCT-G	-4.77	1	
1518.47736711217	4	3430151.1500689345	y19+CMCT-G	0.0	1	
1518.7279890113903	4	1832915.4507791984	y19+CMCT-G	0.0	1	
1518.9786050867058	4	872713.3471832329	y19+CMCT-G	0.0	1	
1519.2292162994027	4	376562.8960324286	y19+CMCT-G	0.0	1	
1519.4798233732404	4	149126.40640849277	y19+CMCT-G	0.0	1	
1454.4241418429112	4	878060.0285286512	y19-G	0.0	1	
1454.67483753863	4	1911725.1747499432	y19-G	0.0	1	
1454.925498080957	4	2313225.9883149206	y19-G	0.0	1	
1455.16807	4	2015669.8724447486	y19-G	-5.55	1	
1455.41712	4	1402587.0974903032	y19-G	-6.63	1	
1455.6773941148635	4	823403.7596244791	y19-G	0.0	1	
1455.9280092824806	4	421910.1431693831	y19-G	0.0	1	
1456.178618872327	4	193073.136408154	y19-G	0.0	1	
1456.4292238315068	4	80220.85837476612	y19-G	0.0	1	
1456.679824868112	4	30641.125522889026	y19-G	0.0	1	
1568.6928198732662	4	3524890.128187984	y20	0.0	1	
1568.93929	4	8321050.444318981	y20	-2.69	1	
1569.19236	4	10815353.602574175	y20	-1.15	1	
1569.43987	4	10074327.15140581	y20	-3.15	1	
1569.69126	4	7468860.345367403	y20	-2.67	1	
1569.946065764562	4	4660195.584397811	y20	0.0	1	
1570.19327	4	2533102.9819490635	y20	-2.17	0	
1570.4472915232259	4	1227816.2274647811	y20	0.0	1	
1570.6978970753114	4	539673.3244120867	y20	0.0	1	
1570.948498733784	4	217831.9146691251	y20	0.0	1	
1571.1990970296577	4	81538.51644066034	y20	0.0	1	
1045.4594544255108	6	550154.8662115274	y20	0.0	1	
1045.6227	6	1298725.9822157894	y20	-3.71	1	
1045.78688	6	1688029.7535155492	y20	-6.51	1	
1045.960782752757	6	1572372.4441311832	y20	0.0	1	
1046.1278700915109	6	1165718.5655799394	y20	0.0	1	
1046.2949516863746	6	727350.1258241766	y20	0.0	1	
1046.4620287706653	6	395359.53787320055	y20	0.0	1	
1046.6291021921506	6	191634.07873381654	y20	0.0	1	
1046.7961725602077	6	84230.6837355209	y20	0.0	1	
1046.9632403325227	6	33998.58818663359	y20	0.0	1	
1047.1303058631051	6	12726.300670982382	y20	0.0	1	
1631.48127	4	5522023.8709612	y20+CMCT	-7.04	1	
1631.73997	4	13956697.839762185	y20+CMCT	-2.14	1	
1631.98822	4	19200981.535479993	y20+CMCT	-3.62	1	
1632.24086	4	18810858.46074722	y20+CMCT	-2.4	1	
1632.49525	4	14602222.543348806	y20+CMCT	-0.1	1	
1632.74326	4	9508034.2153008	y20+CMCT	-1.7	1	
1632.98577	4	5379210.259041554	y20+CMCT	-6.67	1	
1633.23932	4	2707992.9979697797	y20+CMCT	-4.87	1	
1633.497886744451	4	1234004.4623302624	y20+CMCT	0.0	1	
1633.7484941627818	4	515606.004550994	y20+CMCT	0.0	1	
1633.9990980366492	4	199525.8072196986	y20+CMCT	0.0	1	
1593.7304080322451	4	534683.6566325934	y20+CMCT-G	0.0	1	
1593.97307	4	1311972.634091357	y20+CMCT-G	-5.04	1	
1594.22842	4	1760084.4222947084	y20+CMCT-G	-2.11	1	
1594.4824331656494	4	1685717.7572224278	y20+CMCT-G	0.0	1	
1594.7330739654521	4	1281544.7389129344	y20+CMCT-G	0.0	1	
1594.9837055798075	4	818323.2087451454	y20+CMCT-G	0.0	1	
1595.2343299413135	4	454496.7456271338	y20+CMCT-G	0.0	1	
1595.4849483859862	4	224808.19046466058	y20+CMCT-G	0.0	1	
1595.7355618818694	4	100727.10598040688	y20+CMCT-G	0.0	1	
1595.9861711593933	4	41407.47886524592	y20+CMCT-G	0.0	1	
1596.2367767860244	4	15773.243857655185	y20+CMCT-G	0.0	1	
1707.99312	4	11005049.127414797	y21+CMCT	-3.49	1	
1708.24641	4	29022260.007131886	y21+CMCT	-1.97	1	
1708.49646	4	41558989.53770998	y21+CMCT	-2.34	1	
1708.74693	4	42317716.89209086	y21+CMCT	-2.44	1	
1708.99644	4	34108889.16013405	y21+CMCT	-3.1	1	
1709.24762	4	23043403.206907455	y21+CMCT	-2.78	1	
1709.50093	4	13518383.045717964	y21+CMCT	-1.21	1	
1709.75557	4	7053372.787151302	y21+CMCT	1.14	1	
1710.0042318800606	4	3329954.7899788497	y21+CMCT	0.0	1	
1710.254841452035	4	1441016.6341075224	y21+CMCT	0.0	1	
1710.5054474103501	4	577375.7661623291	y21+CMCT	0.0	1	
1784.25733	4	6179030.903598982	y22+CMCT	-1.16	1	
1784.51032	4	16994077.734848898	y22+CMCT	0.12	1	
1784.76204	4	25302162.680595733	y22+CMCT	0.71	1	
1785.01341	4	26739879.40751314	y22+CMCT	1.11	1	
1785.26392	4	22340589.972863633	y22+CMCT	1.04	1	
1785.51591	4	15629465.465280082	y22+CMCT	1.8	1	
1785.76639	4	9487707.609885285	y22+CMCT	1.71	1	
1786.0139481044982	4	5119208.154790571	y22+CMCT	0.0	1	
1786.27309	4	2497983.1934888856	y22+CMCT	4.77	1	
1786.5151741761601	4	1116801.3088044834	y22+CMCT	0.0	1	
1786.765781471587	4	462124.50511899206	y22+CMCT	0.0	1	
1427.2060709031987	5	529665.6901736354	y22+CMCT	0.0	1	
1427.406628272502	5	1456730.0362667562	y22+CMCT	0.0	1	
1427.6071640182984	5	2168897.949886853	y22+CMCT	0.0	1	
1427.81682	5	2292138.8325296873	y22+CMCT	6.4	1	
1428.00715	5	1915032.33945162	y22+CMCT	-0.74	1	
1428.2087064959876	5	1339755.6577829733	y22+CMCT	0.0	1	
1428.4092071688276	5	813285.0082411052	y22+CMCT	0.0	1	
1428.6097031895986	5	438817.8280303393	y22+CMCT	0.0	1	
1428.8101952953468	5	214126.78021254015	y22+CMCT	0.0	1	
1429.0106840469282	5	95732.05657058748	y22+CMCT	0.0	1	
1429.2111698832696	5	39613.24983945836	y22+CMCT	0.0	1	
1870.52753	4	4241796.830617161	y23+CMCT	3.35	1	
1870.77714	4	12223142.262795929	y23+CMCT	2.77	1	
1871.02576	4	18996261.467320353	y23+CMCT	1.67	1	
1871.28079	4	20907416.543662466	y23+CMCT	4.01	1	
1871.52987	4	18161593.152619258	y23+CMCT	3.18	1	
1871.77831	4	13194085.975791616	y23+CMCT	2.01	1	
1872.02687	4	8308851.571851547	y23+CMCT	0.9	1	
1872.2845	4	4647014.0592762595	y23+CMCT	4.65	1	
1872.5264163441432	4	2348859.0778478114	y23+CMCT	0.0	1	
1872.7770274098016	4	1087147.8272372163	y23+CMCT	0.0	1	
1873.0276348612242	4	465479.6485459004	y23+CMCT	0.0	1	
1873.2782391291428	4	185879.88589701298	y23+CMCT	0.0	1	
1496.21555785209	5	2615440.424272738	y23+CMCT	0.0	1	
1496.41549	5	7536641.1127950465	y23+CMCT	-0.42	1	
1496.6172	5	11712864.178941708	y23+CMCT	0.37	1	
1496.81858	5	12891259.194855744	y23+CMCT	0.94	1	
1497.01973	5	11198217.830165211	y23+CMCT	1.37	1	
1497.22194	5	8135313.217581572	y23+CMCT	2.51	1	
1497.42758	5	5123136.9978511715	y23+CMCT	5.94	1	
1497.6191856081246	5	2865292.4475467	y23+CMCT	0.0	1	
1497.8196777813146	5	1448277.988889282	y23+CMCT	0.0	1	
1498.0201666338412	5	670322.150743555	y23+CMCT	0.0	1	
1498.2206525949794	5	287009.09970411856	y23+CMCT	0.0	1	
1498.4211360093143	5	114611.2807961899	y23+CMCT	0.0	1	
1832.75375	4	826843.1946380733	y23+CMCT-G	-2.82	1	
1833.0096139925042	4	2321669.007137034	y23+CMCT-G	0.0	1	
1833.25676	4	3528060.684979713	y23+CMCT-G	-1.92	1	
1833.5109426295182	4	3804859.1085436284	y23+CMCT-G	0.0	1	
1833.75756	4	3243563.430243804	y23+CMCT-G	-2.2	1	
1834.01539	4	2315168.000905292	y23+CMCT-G	1.73	1	
1834.2628500289659	4	1433777.7915246177	y23+CMCT-G	0.0	1	
1834.513472095296	4	789194.3480185582	y23+CMCT-G	0.0	1	
1834.7640891742096	4	392839.36047254055	y23+CMCT-G	0.0	1	
1835.014701978939	4	179156.88380900517	y23+CMCT-G	0.0	1	
1835.2653110678334	4	75620.54436812882	y23+CMCT-G	0.0	1	
1557.42562	5	7884092.076416935	y24+CMCT	3.21	1	
1557.6247	5	23583775.862431247	y24+CMCT	2.26	1	
1557.82267	5	37972937.758798845	y24+CMCT	0.62	1	
1558.02461	5	43246523.53137025	y24+CMCT	1.52	1	
1558.22416	5	38838969.777868144	y24+CMCT	0.9	1	
1558.42579	5	29151739.864969496	y24+CMCT	1.62	1	
1558.62576	5	18956839.991576172	y24+CMCT	1.28	1	
1558.82437	5	10943332.38958515	y24+CMCT	0.07	1	
1559.02138	5	5707234.447092148	y24+CMCT	-2.16	1	
1559.2252427533292	5	2724691.3163464107	y24+CMCT	0.0	1	
1559.4257302497595	5	1203027.0567915137	y24+CMCT	0.0	1	
1559.6262151555457	5	495284.4260202805	y24+CMCT	0.0	1	
1476.970783867435	5	332883.04784273135	y24-G	0.0	1	
1477.171343076205	5	915688.6273311283	y24-G	0.0	1	
1477.37254	5	1372445.0333523746	y24-G	0.45	1	
1477.572400960685	5	1465672.7274309641	y24-G	0.0	1	
1477.7729135898667	5	1240764.2444782907	y24-G	0.0	1	
1477.96749	5	881357.1700411642	y24-G	-4.01	1	
1478.1739187198104	5	544124.7169383017	y24-G	0.0	1	
1478.374413751414	5	298992.62093587825	y24-G	0.0	1	
1478.574904861065	5	148753.74410836457	y24-G	0.0	1	
1478.775392619881	5	67874.46440278369	y24-G	0.0	1	
1478.9758774727284	5	28689.268798054756	y24-G	0.0	1	
1618.43572	5	5471833.784196689	y25+CMCT	4.23	1	
1618.63104	5	16986852.92266162	y25+CMCT	0.99	1	
1618.83228	5	28316415.475058902	y25+CMCT	1.43	1	
1619.03419	5	33336050.303265482	y25+CMCT	2.28	1	
1619.23155	5	30913428.51359843	y25+CMCT	0.33	1	
1619.43584	5	23938104.18023524	y25+CMCT	2.67	1	
1619.63451	5	16048725.482768219	y25+CMCT	1.54	1	
1619.83575	5	9546185.701653384	y25+CMCT	1.99	1	
1620.03777	5	5127519.529812058	y25+CMCT	2.93	1	
1620.23122	5	2520148.423601257	y25+CMCT	-1.41	1	
1620.4339964640096	5	1145146.890858856	y25+CMCT	0.0	1	
1620.6344823318877	5	485050.0763796717	y25+CMCT	0.0	1	
1588.218993702322	5	443828.12366835185	y25+CMCT-G	0.0	1	
1588.42034	5	1345106.5232202269	y25+CMCT-G	0.49	1	
1588.6200956320952	5	2195646.583132328	y25+CMCT-G	0.0	1	
1588.81952	5	2536002.6547878166	y25+CMCT-G	-0.69	1	
1589.02555	5	2310453.446013029	y25+CMCT-G	2.77	1	
1589.2216522526269	5	1759621.6164854136	y25+CMCT-G	0.0	1	
1589.4221573655311	5	1161243.055035928	y25+CMCT-G	0.0	1	
1589.6226576807423	5	680415.6451196488	y25+CMCT-G	0.0	1	
1589.823153942577	5	360225.43235344253	y25+CMCT-G	0.0	1	
1590.0236467204577	5	174598.2199816287	y25+CMCT-G	0.0	1	
1590.2241364620174	5	78273.82551527576	y25+CMCT-G	0.0	1	
1590.4246235269509	5	32723.164651906394	y25+CMCT-G	0.0	1	
1687.44038	5	10220308.38551905	y26+CMCT	1.2	1	
1687.64277	5	33070160.49474294	y26+CMCT	2.28	1	
1687.84234	5	57284344.66194627	y26+CMCT	1.71	1	
1688.04469	5	69942017.63834244	y26+CMCT	2.79	1	
1688.24486	5	67170414.77811356	y26+CMCT	2.59	1	
1688.44545	5	53808163.02682483	y26+CMCT	2.63	1	
1688.64718	5	37285602.55059198	y26+CMCT	3.36	1	
1688.84779	5	22906272.81326242	y26+CMCT	3.43	1	
1689.04885	5	12699527.856422538	y26+CMCT	3.76	1	
1689.24822	5	6439207.809170141	y26+CMCT	3.1	1	
1689.4434792929708	5	3017133.4843564113	y26+CMCT	0.0	1	
1689.6439652808506	5	1317263.2249755685	y26+CMCT	0.0	1	
1657.22623	5	1791205.1523286812	y26+CMCT-G	-1.36	1	
1657.42719	5	5663801.023867625	y26+CMCT-G	-1.12	1	
1657.62326	5	9614107.277396519	y26+CMCT-G	-3.81	1	
1657.82825	5	11523706.87756509	y26+CMCT-G	-1.12	1	
1658.03161	5	10878869.825874092	y26+CMCT-G	0.59	1	
1658.23713	5	8575279.815705508	y26+CMCT-G	3.62	1	
1658.43105	5	5851845.078102782	y26+CMCT-G	-0.36	1	
1658.63816	5	3542858.319608852	y26+CMCT-G	3.63	1	
1658.83647	5	1936802.9990357396	y26+CMCT-G	2.31	1	
1659.0331287832164	5	968823.6490060551	y26+CMCT-G	0.0	1	
1659.2336185977877	5	448032.5250434677	y26+CMCT-G	0.0	1	
1659.4341057563158	5	193132.94360067998	y26+CMCT-G	0.0	1	
