spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1610_134_6n.csv
limit_error:	6
noise_limit:	1700000.0
shape_limit:	0.75
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1474.855194186233	3	2799442.6543730935	c14+2DEPC+H2O-CO-G	0.0	
1475.189357098922	3	1559820.172394856	c14+2DEPC+H2O-CO-G	0.0	
1475.523508463687	3	738390.5089662346	c14+2DEPC+H2O-CO-G	0.0	
1475.8576508789254	3	306724.32718107314	c14+2DEPC+H2O-CO-G	0.0	
1476.1917862139223	3	114271.25617925881	c14+2DEPC+H2O-CO-G	0.0	
1476.5259157233268	3	38786.04685924346	c14+2DEPC+H2O-CO-G	0.0	
1503.5234239367596	3	2112806.0775914867	c14+DEPC	0.0	
1503.86265	3	3586492.917071869	c14+DEPC	3.31	
1504.18934	3	3464484.697492441	c14+DEPC	-1.68	
1504.5260363464217	3	2436084.1095971065	c14+DEPC	0.0	
1504.860192549501	3	1378022.1993969167	c14+DEPC	0.0	
1505.1943379005584	3	661095.8182793794	c14+DEPC	0.0	
1505.5284748522076	3	277927.0400772592	c14+DEPC	0.0	
1505.8626051224446	3	104677.52673697169	c14+DEPC	0.0	
1506.1967298891702	3	35887.08334381607	c14+DEPC	0.0	
1429.15936	3	4982705.149692638	c14-G	-5.05	
1429.49532	3	7921796.698234707	c14-G	-3.86	
1429.83148	3	7260673.913354285	c14-G	-2.48	
1430.15875	3	4868825.710389586	c14-G	-7.31	
1430.5033603290844	3	2635951.7000299925	c14-G	0.0	
1430.8375063367776	3	1213308.2615315784	c14-G	0.0	
1431.1716437417867	3	490333.53747873206	c14-G	0.0	
1431.505774359931	3	177795.21600631913	c14-G	0.0	
1431.83989939637	3	58754.690239361895	c14-G	0.0	
1594.52988	3	22430376.503364418	c15	-1.45	
1594.86234	3	40260202.227810435	c15	-2.56	
1595.19651	3	40815151.259939134	c15	-2.58	
1595.53099	3	30023686.75228611	c15	-2.38	
1595.86457	3	17728010.47091276	c15	-2.74	
1596.19741	3	8863971.273208825	c15	-3.55	
1596.52741	3	3879189.3977121143	c15	-6.14	
1596.8713466333393	3	1519519.1147955065	c15	0.0	
1597.205469582986	3	541385.0755354785	c15	0.0	
1623.870873724769	3	2640884.628281438	c15+2DEPC+H2O-CO-Eth	0.0	
1624.20312	3	4830699.477530107	c15+2DEPC+H2O-CO-Eth	-1.23	
1624.53467	3	4985386.13698838	c15+2DEPC+H2O-CO-Eth	-2.86	
1624.87049	3	3731415.2536581866	c15+2DEPC+H2O-CO-Eth	-1.84	
1625.20239	3	2241089.506382981	c15+2DEPC+H2O-CO-Eth	-3.23	
1625.5417825202674	3	1139511.0189560372	c15+2DEPC+H2O-CO-Eth	0.0	
1625.8759199809735	3	507047.77457797213	c15+2DEPC+H2O-CO-Eth	0.0	
1626.2100508033818	3	201918.54202784103	c15+2DEPC+H2O-CO-Eth	0.0	
1626.5441761454201	3	73129.97889735326	c15+2DEPC+H2O-CO-Eth	0.0	
1588.8683587281284	3	1659756.0973085817	c15+2DEPC+H2O-CO-G	0.0	
1589.19995	3	2951617.620171179	c15+2DEPC+H2O-CO-G	-1.68	
1589.526	3	2981345.4366891286	c15+2DEPC+H2O-CO-G	-6.81	
1589.8709983856368	3	2190313.9667624705	c15+2DEPC+H2O-CO-G	0.0	
1590.2051616350413	3	1293844.796503727	c15+2DEPC+H2O-CO-G	0.0	
1590.5393134782216	3	647962.763709573	c15+2DEPC+H2O-CO-G	0.0	
1590.8734564877332	3	284293.8285589043	c15+2DEPC+H2O-CO-G	0.0	
1591.2075924601183	3	111728.29907732525	c15+2DEPC+H2O-CO-G	0.0	
1591.5417226315083	3	39963.63751364922	c15+2DEPC+H2O-CO-G	0.0	
1618.53033	3	2715822.1809177026	c15+DEPC	-5.5	
1618.86759	3	4966737.81203104	c15+DEPC	-3.64	
1619.20819	3	5119380.2524994295	c15+DEPC	0.32	
1619.5418425442429	3	3825148.7398109804	c15+DEPC	0.0	
1619.8759993080155	3	2292714.637780832	c15+DEPC	0.0	
1620.2101453521595	3	1163119.3770160915	c15+DEPC	0.0	
1620.5442830860848	3	516285.9677263616	c15+DEPC	0.0	
1620.8784141711046	3	205063.81667654327	c15+DEPC	0.0	
1621.212539765958	3	74067.17335926664	c15+DEPC	0.0	
1709.5445	3	17085917.24002026	c16	-2.05	
1709.87834	3	32911060.760148745	c16	-2.28	
1710.20745	3	35499269.66927548	c16	-5.25	
1710.54523	3	27675527.78410727	c16	-3.14	
1710.88168	3	17272764.74502844	c16	-1.79	
1711.21279	3	9111111.286133273	c16	-3.57	
1711.55177	3	4200390.3596374	c16	-0.74	
1711.8871573411852	3	1731244.9142339686	c16	0.0	
1712.221281211408	3	648416.8872012653	c16	0.0	
1723.5393970352525	3	1264651.1818955122	c16+2DEPC+H2O-CO-2Eth	0.0	
1723.86102	3	2450438.3056637994	c16+2DEPC+H2O-CO-2Eth	-7.32	
1724.20509	3	2660596.858957335	c16+2DEPC+H2O-CO-2Eth	-1.58	
1724.5419905001706	3	2088567.5065776806	c16+2DEPC+H2O-CO-2Eth	0.0	
1724.8761451330229	3	1312811.4320116786	c16+2DEPC+H2O-CO-2Eth	0.0	
1725.2102893638448	3	697541.422958623	c16+2DEPC+H2O-CO-2Eth	0.0	
1725.5444255130956	3	323968.4646658506	c16+2DEPC+H2O-CO-2Eth	0.0	
1725.8785551732287	3	134534.23681881753	c16+2DEPC+H2O-CO-2Eth	0.0	
1726.2126794644037	3	50772.68116630309	c16+2DEPC+H2O-CO-2Eth	0.0	
1730.2365	3	2092089.7953888206	c16+DEPC+H2O-CO	5.53	
1730.5611667631583	3	4078451.3503454286	c16+DEPC+H2O-CO	0.0	
1730.89048	3	4449327.43504796	c16+DEPC+H2O-CO	-2.82	
1731.22792	3	3507160.522969682	c16+DEPC+H2O-CO	-0.93	
1731.5636854760996	3	2212656.539006156	c16+DEPC+H2O-CO	0.0	
1731.8978311832361	3	1179643.5670438895	c16+DEPC+H2O-CO	0.0	
1732.2319687238812	3	549601.0922133167	c16+DEPC+H2O-CO	0.0	
1732.5660997025047	3	228906.11999191882	c16+DEPC+H2O-CO	0.0	
1732.900225249774	3	86629.28782862483	c16+DEPC+H2O-CO	0.0	
1659.18912	3	2879532.4943709695	c16-G	-5.47	
1659.52933	3	5334291.73467027	c16-G	-1.88	
1659.86392	3	5576729.278341396	c16-G	-1.64	
1660.2008144627575	3	4228840.568509593	c16-G	0.0	
1660.534972682135	3	2573438.178718365	c16-G	0.0	
1660.8691200478513	3	1325901.1861745063	c16-G	0.0	
1661.2032589995113	3	597869.9639423543	c16-G	0.0	
1661.537391222737	3	241281.32624761993	c16-G	0.0	
1661.871517890685	3	88563.62575442382	c16-G	0.0	
1824.56805	3	7242238.559797963	c17	2.32	
1824.90062	3	14901073.39688616	c17	1.41	
1825.2348	3	17040910.389961552	c17	1.41	
1825.56719	3	14034488.101434547	c17	0.43	
1825.90251	3	9230260.189433575	c17	1.07	
1826.23832	3	5121512.117291143	c17	1.98	
1826.5688383146107	3	2480235.7769970163	c17	0.0	
1826.9029684226698	3	1072661.4071238383	c17	0.0	
1827.2370932003337	3	421183.0990662733	c17	0.0	
1827.5712134645842	3	152020.40462734297	c17	0.0	
1368.1710425513875	4	2479934.5517698973	c17	0.0	
1368.41785	4	5102522.717289241	c17	-2.82	
1368.67104	4	5835259.653592414	c17	-0.96	
1368.92383	4	4805780.9297187785	c17	0.62	
1369.17592	4	3160685.8813887313	c17	1.7	
1369.42744	4	1753741.5748056814	c17	2.36	
1369.674809618458	4	849298.5075159342	c17	0.0	
1369.9254071995024	4	367307.7134800615	c17	0.0	
1370.1760007827502	4	144224.26317107034	c17	0.0	
1370.426590980938	4	52055.81822478731	c17	0.0	
1774.22274	3	2384777.294611738	c17-G	4.92	
1774.5482526041314	3	4730918.108668633	c17-G	0.0	
1774.87874	3	5251983.8546039285	c17-G	-2.09	
1775.21972	3	4212710.358969385	c17-G	1.75	
1775.55035	3	2704574.781328544	c17-G	-0.24	
1775.884927861728	3	1467302.0414642347	c17-G	0.0	
1776.2190675720658	3	695675.87654146	c17-G	0.0	
1776.5532005932628	3	294860.1410508487	c17-G	0.0	
1776.8873280768871	3	113561.95958746984	c17-G	0.0	
1777.221450881914	3	40233.08991098724	c17-G	0.0	
1926.572249664681	3	4222288.689541582	c18	0.0	
1926.90744	3	9150709.991761101	c18	0.5	
1927.2397	3	10980578.543221148	c18	-0.51	
1927.57299	3	9470695.442964917	c18	-0.97	
1927.90461	3	6514424.80123512	c18	-2.28	
1928.23163	3	3776765.52772614	c18	-5.98	
1928.58541	3	1909652.8640731557	c18	4.2	
1928.9114363330027	3	861808.4338186665	c18	0.0	
1929.2455650848874	3	352939.95251074777	c18	0.0	
1929.5796891625337	3	132814.38159798147	c18	0.0	
1444.67166	4	6928333.76842022	c18	-3.95	
1444.92626	4	15015357.239303801	c18	-1.23	
1445.1795	4	18017979.989437755	c18	0.56	
1445.42976	4	15540419.870021094	c18	0.3	
1445.68586	4	10689489.19670666	c18	4.09	
1445.930551764022	4	6197276.895339757	c18	0.0	
1446.18845	4	3133540.4556515305	c18	5.04	
1446.431758132252	4	1414137.4294763051	c18	0.0	
1446.6823546961655	4	579137.5178257481	c18	0.0	
1446.9329477544002	4	217934.4977609878	c18	0.0	
1455.1709129246772	4	2198600.934002121	c18+2DEPC+H2O-CO-2Eth	0.0	
1455.42735	4	4790024.148563949	c18+2DEPC+H2O-CO-2Eth	3.96	
1455.68263	4	5781230.640274429	c18+2DEPC+H2O-CO-2Eth	7.14	
1455.93251	4	5016554.252550623	c18+2DEPC+H2O-CO-2Eth	6.62	
1456.18176	4	3472241.4657200137	c18+2DEPC+H2O-CO-2Eth	5.68	
1456.424099197542	4	2025933.9801823467	c18+2DEPC+H2O-CO-2Eth	0.0	
1456.6747052026863	4	1031051.0571845275	c18+2DEPC+H2O-CO-2Eth	0.0	
1456.9253062123519	4	468379.40734402783	c18+2DEPC+H2O-CO-2Eth	0.0	
1457.1759030699006	4	193100.8737907378	c18+2DEPC+H2O-CO-2Eth	0.0	
1457.4264964065947	4	73156.96446118456	c18+2DEPC+H2O-CO-2Eth	0.0	
1440.4294928804484	4	1491667.305340994	c18+2DEPC+H2O-CO-G	0.0	
1440.68723	4	3208109.6131467745	c18+2DEPC+H2O-CO-G	4.89	
1440.9349	4	3835191.622679503	c18+2DEPC+H2O-CO-G	2.82	
1441.17663	4	3301932.6408162466	c18+2DEPC+H2O-CO-G	-3.36	
1441.4321002786146	4	2270285.473122567	c18+2DEPC+H2O-CO-G	0.0	
1441.6827181228216	4	1316981.451702196	c18+2DEPC+H2O-CO-G	0.0	
1441.9333293482275	4	666825.7420774848	c18+2DEPC+H2O-CO-G	0.0	
1442.18393523171	4	301540.50839557685	c18+2DEPC+H2O-CO-G	0.0	
1442.4345366809189	4	123807.14677396692	c18+2DEPC+H2O-CO-G	0.0	
1442.6851343743563	4	46730.3268170591	c18+2DEPC+H2O-CO-G	0.0	
1462.6826504730357	4	1244039.9289415516	c18+DEPC	0.0	
1462.9333291699916	4	2738328.9826793415	c18+DEPC	0.0	
1463.1839776054676	4	3332328.887584283	c18+DEPC	0.0	
1463.43633	4	2912460.0739857988	c18+DEPC	1.18	
1463.69371	4	2028982.381612738	c18+DEPC	5.79	
1463.9358461567836	4	1190904.9967208337	c18+DEPC	0.0	
1464.1864537842916	4	609446.2069102733	c18+DEPC	0.0	
1464.4370563375473	4	278298.4524997522	c18+DEPC	0.0	
1464.6876546698786	4	115301.2751072303	c18+DEPC	0.0	
1464.9382494206045	4	43887.412700054025	c18+DEPC	0.0	
974.7860081586905	6	4818585.122515595	c18+DEPC	0.0	
974.9531272899944	6	10606469.285691125	c18+DEPC	0.0	
975.12009	6	12907230.730692225	c18+DEPC	-0.14	
975.2873147504955	6	11280937.577597633	c18+DEPC	0.0	
975.4543960180881	6	7858931.285432028	c18+DEPC	0.0	
975.62157	6	4612775.65617277	c18+DEPC	0.1	
975.7885436995278	6	2360590.1685888544	c18+DEPC	0.0	
975.955612068365	6	1077943.5222592626	c18+DEPC	0.0	
976.1226776232525	6	446600.6242351733	c18+DEPC	0.0	
976.2897407904031	6	169990.71250237818	c18+DEPC	0.0	
1460.18426	4	273048901.49863994	c18+DEPC+H2O-CO	-1.58	
1460.43724098415	4	598111539.9260132	c18+DEPC+H2O-CO	0.0	
1460.68546	4	725019533.8818612	c18+DEPC+H2O-CO	-1.66	
1460.938520570294	4	631511557.9706296	c18+DEPC+H2O-CO	0.0	
1461.19497	4	438598565.54197055	c18+DEPC+H2O-CO	3.99	
1461.4397549274474	4	256710000.44738597	c18+DEPC+H2O-CO	0.0	
1461.70038	4	131027698.56219062	c18+DEPC+H2O-CO	6.85	
1461.9409638110358	4	59685603.48641976	c18+DEPC+H2O-CO	0.0	
1462.18132	4	24670689.8614202	c18+DEPC+H2O-CO	-7.0	
1462.4421557080439	4	9369666.226483352	c18+DEPC+H2O-CO	0.0	
1876.2224463970385	3	1410896.648628976	c18-G	0.0	
1876.56885	3	2953733.1143757836	c18-G	6.48	
1876.89352	3	3445183.26992975	c18-G	1.4	
1877.21478	3	2897292.172098175	c18-G	-5.48	
1877.5592339872744	3	1947343.481153082	c18-G	0.0	
1877.8933865489357	3	1104904.898243952	c18-G	0.0	
1878.227530556257	3	547430.7356765461	c18-G	0.0	
1878.5616676695113	3	242316.73776550096	c18-G	0.0	
1878.8957990654835	3	97414.9921123321	c18-G	0.0	
1879.229925623094	3	36009.875563455425	c18-G	0.0	
1406.9150156802789	4	2216189.915962509	c18-G	0.0	
1407.15939	4	4639626.544499335	c18-G	-4.48	
1407.40845	4	5411580.23791499	c18-G	-5.61	
1407.66039	4	4550970.974125271	c18-G	-4.68	
1407.9176063729558	4	3058822.9053067127	c18-G	0.0	
1408.1777	4	1735548.1678727544	c18-G	6.73	
1408.4188287996928	4	859886.1421020624	c18-G	0.0	
1408.6694316346334	4	380623.1386449733	c18-G	0.0	
1408.9200301816127	4	153016.25628830201	c18-G	0.0	
1409.1706250998204	4	56563.12471671408	c18-G	0.0	
2041.5880612461667	3	955976.3907068581	c19	0.0	
2041.91519	3	2197362.081345724	c19	-3.48	
2042.24788	3	2779568.658359874	c19	-4.21	
2042.5906602383864	3	2519152.2723642406	c19	0.0	
2042.9248202610338	3	1816825.3218746474	c19	0.0	
2043.2589699652333	3	1102603.2720880264	c19	0.0	
2043.5931115656522	3	582867.5937277565	c19	0.0	
2043.9272465846984	3	274728.8922380028	c19	0.0	
2044.2613761171324	3	117411.8769179293	c19	0.0	
2044.5955009852678	3	46075.692376901265	c19	0.0	
1530.94322	4	9704430.843941825	c19	2.61	
1531.19057	4	22306145.386867102	c19	0.44	
1531.4402	4	28216315.887358498	c19	-0.23	
1531.68998	4	25572743.48003654	c19	-0.78	
1531.93877	4	18443191.550596915	c19	-1.98	
1532.19284	4	11192888.55488412	c19	0.28	
1532.43772	4	5916880.698615786	c19	-3.45	
1532.684	4	2788863.366787869	c19	-6.27	
1532.9442129703493	4	1191886.589338215	c19	0.0	
1533.1948066214509	4	467729.51152879145	c19	0.0	
1526.6913515665626	4	1065199.217406336	c19+2DEPC+H2O-CO-G	0.0	
1526.94347	4	2430785.0955503406	c19+2DEPC+H2O-CO-G	0.94	
1527.1926906960973	4	3063354.8281976446	c19+2DEPC+H2O-CO-G	0.0	
1527.44581	4	2771086.821771486	c19+2DEPC+H2O-CO-G	1.62	
1527.6939548730788	4	1997293.2758873808	c19+2DEPC+H2O-CO-G	0.0	
1527.9445729911756	4	1212536.9591216242	c19+2DEPC+H2O-CO-G	0.0	
1528.195184580178	4	641680.4703880609	c19+2DEPC+H2O-CO-G	0.0	
1528.4457908778948	4	302964.9280296719	c19+2DEPC+H2O-CO-G	0.0	
1528.6963927709764	4	129766.30240316999	c19+2DEPC+H2O-CO-G	0.0	
1528.946990924218	4	51059.2131882924	c19+2DEPC+H2O-CO-G	0.0	
1493.16904	4	2404190.222270161	c19-G	-5.25	
1493.42623	4	5348910.287133556	c19-G	-0.89	
1493.67622	4	6585333.238199603	c19-G	-1.33	
1493.93233	4	5825713.318063593	c19-G	2.34	
1494.18416	4	4109353.020406387	c19-G	3.14	
1494.43645	4	2442804.825123322	c19-G	4.26	
1494.6806848969884	4	1266345.4142708373	c19-G	0.0	
1494.93128823758	4	585877.3676254462	c19-G	0.0	
1495.1818873127859	4	245964.71483825077	c19-G	0.0	
1495.4324827693144	4	94880.61114983298	c19-G	0.0	
1613.2023568483464	4	4945883.668648604	c20	0.0	
1613.45754	4	12015945.745120766	c20	2.8	
1613.70535	4	15969176.863305723	c20	1.04	
1613.95657	4	15155781.48152892	c20	1.4	
1614.20537	4	11419865.059064422	c20	0.28	
1614.45519	4	7228560.768188828	c20	-0.21	
1614.70113	4	3980235.0526361973	c20	-3.11	
1614.9567458333645	4	1952009.4201416278	c20	0.0	
1615.2073436980475	4	867243.9381577544	c20	0.0	
1615.457938070017	4	353530.0926593345	c20	0.0	
1615.7085294192268	4	133550.13474439835	c20	0.0	
1646.7168340485157	4	658529.5617115059	c20+2DEPC+H2O-CO	0.0	
1646.9675094078293	4	1637536.6965530692	c20+2DEPC+H2O-CO	0.0	
1647.218158562137	4	2224003.781772262	c20+2DEPC+H2O-CO	0.0	
1647.47431	4	2155100.3906932594	c20+2DEPC+H2O-CO	3.35	
1647.72347	4	1656985.5465103746	c20+2DEPC+H2O-CO	2.46	
1647.9700328762867	4	1069742.1724990346	c20+2DEPC+H2O-CO	0.0	
1648.2206427680408	4	600551.4091015417	c20+2DEPC+H2O-CO	0.0	
1648.4712476069506	4	300201.35507310444	c20+2DEPC+H2O-CO	0.0	
1648.7218482165447	4	135912.2386594312	c20+2DEPC+H2O-CO	0.0	
1648.9724452186817	4	56447.45819555736	c20+2DEPC+H2O-CO	0.0	
1649.2230390967986	4	21721.529366719875	c20+2DEPC+H2O-CO	0.0	
1623.6959016420128	4	930227.1864635426	c20+2DEPC+H2O-CO-2Eth	0.0	
1623.93576	4	2270604.5675596977	c20+2DEPC+H2O-CO-2Eth	-6.66	
1624.20312	4	3033155.210050713	c20+2DEPC+H2O-CO-2Eth	3.63	
1624.447850222728	4	2894177.581506009	c20+2DEPC+H2O-CO-2Eth	0.0	
1624.6984711014193	4	2192894.315401712	c20+2DEPC+H2O-CO-2Eth	0.0	
1624.949084329024	4	1395968.475242108	c20+2DEPC+H2O-CO-2Eth	0.0	
1625.1996915195489	4	773117.5254016145	c20+2DEPC+H2O-CO-2Eth	0.0	
1625.4502937876505	4	381390.68839898653	c20+2DEPC+H2O-CO-2Eth	0.0	
1625.7008919400325	4	170456.56668220405	c20+2DEPC+H2O-CO-2Eth	0.0	
1625.9514865849235	4	69905.60427794226	c20+2DEPC+H2O-CO-2Eth	0.0	
1626.2020781945307	4	26568.609899102383	c20+2DEPC+H2O-CO-2Eth	0.0	
1635.2063678452644	4	1827199.903704038	c20+2DEPC+H2O-CO-Eth	0.0	
1635.4570414489535	4	4501828.011974962	c20+2DEPC+H2O-CO-Eth	0.0	
1635.70232	4	6063895.9220460225	c20+2DEPC+H2O-CO-Eth	-3.28	
1635.95563	4	5831030.1302024	c20+2DEPC+H2O-CO-Eth	-1.65	
1636.20606	4	4450700.319011767	c20+2DEPC+H2O-CO-Eth	-1.76	
1636.44872	4	2853303.6541532003	c20+2DEPC+H2O-CO-Eth	-6.62	
1636.7101672072251	4	1591030.3367022316	c20+2DEPC+H2O-CO-Eth	0.0	
1636.9607707670154	4	790099.1085018491	c20+2DEPC+H2O-CO-Eth	0.0	
1637.2113701537876	4	355414.92523028736	c20+2DEPC+H2O-CO-Eth	0.0	
1637.461965982684	4	146685.36174629818	c20+2DEPC+H2O-CO-Eth	0.0	
1637.7125587315968	4	56097.96235586058	c20+2DEPC+H2O-CO-Eth	0.0	
1608.95549	4	3392336.460053798	c20+2DEPC+H2O-CO-G	0.63	
1609.21202	4	8185476.820911525	c20+2DEPC+H2O-CO-G	4.26	
1609.455817134948	4	10838159.755188938	c20+2DEPC+H2O-CO-G	0.0	
1609.71598	4	10265702.674087012	c20+2DEPC+H2O-CO-G	5.92	
1609.96891	4	7729196.799507146	c20+2DEPC+H2O-CO-G	7.35	
1610.21668	4	4893082.7071170295	c20+2DEPC+H2O-CO-G	5.58	
1610.46897	4	2696551.5498679597	c20+2DEPC+H2O-CO-G	6.62	
1610.7089190872587	4	1324361.3313778539	c20+2DEPC+H2O-CO-G	0.0	
1610.9595215744355	4	589528.5649399634	c20+2DEPC+H2O-CO-G	0.0	
1611.2101203349048	4	240886.61425124676	c20+2DEPC+H2O-CO-G	0.0	
1611.460715873326	4	91245.87418386468	c20+2DEPC+H2O-CO-G	0.0	
1072.300562241856	6	2591120.7867008243	c20+2DEPC+H2O-CO-G	0.0	
1072.47179	6	6252197.973129492	c20+2DEPC+H2O-CO-G	3.83	
1072.6347859332986	6	8278359.579582803	c20+2DEPC+H2O-CO-G	0.0	
1072.806	6	7841107.715033448	c20+2DEPC+H2O-CO-G	3.84	
1072.9689622196115	6	5903684.002908969	c20+2DEPC+H2O-CO-G	0.0	
1073.14128	6	3737414.747255409	c20+2DEPC+H2O-CO-G	4.88	
1073.3031159915038	6	2059669.155919277	c20+2DEPC+H2O-CO-G	0.0	
1073.4701872348392	6	1011568.3438963821	c20+2DEPC+H2O-CO-G	0.0	
1073.6372555596236	6	450291.33665167785	c20+2DEPC+H2O-CO-G	0.0	
1073.8043213999365	6	183993.04455033038	c20+2DEPC+H2O-CO-G	0.0	
1073.9713850922174	6	69695.05651416146	c20+2DEPC+H2O-CO-G	0.0	
1631.2076391903713	4	886810.7529384191	c20+DEPC	0.0	
1631.45547	4	2184572.4777947757	c20+DEPC	-1.74	
1631.70717	4	2940388.697138125	c20+DEPC	-1.1	
1631.959593120401	4	2824417.753358822	c20+DEPC	0.0	
1632.2102	4	2152983.3997117993	c20+DEPC	-0.01	
1632.4608304805247	4	1378199.498930016	c20+DEPC	0.0	
1632.7114391770997	4	767243.4107877515	c20+DEPC	0.0	
1632.962042882775	4	380344.01669040124	c20+DEPC	0.0	
1633.212642412093	4	170776.66164250023	c20+DEPC	0.0	
1633.4632383799174	4	70346.2406447288	c20+DEPC	0.0	
1633.7138312640936	4	26849.143430862772	c20+DEPC	0.0	
1728.9799640797366	4	2995121.217761656	c21+2DEPC+H2O-CO	0.0	
1729.230637154198	4	7839992.628972322	c21+2DEPC+H2O-CO	0.0	
1729.48429	4	11151035.650640704	c21+2DEPC+H2O-CO	1.74	
1729.73123	4	11282797.938379792	c21+2DEPC+H2O-CO	-0.4	
1729.98432	4	9039258.820923464	c21+2DEPC+H2O-CO	1.03	
1730.2365	4	6071246.624563786	c21+2DEPC+H2O-CO	1.93	
1730.49463	4	3541582.60185558	c21+2DEPC+H2O-CO	6.27	
1730.734376840171	4	1837689.9308194038	c21+2DEPC+H2O-CO	0.0	
1730.9849780636894	4	862914.3245372956	c21+2DEPC+H2O-CO	0.0	
1731.2355756929678	4	371445.9884729256	c21+2DEPC+H2O-CO	0.0	
1731.4861702032415	4	148053.9068243573	c21+2DEPC+H2O-CO	0.0	
1705.959031673234	4	1027672.9163335797	c21+2DEPC+H2O-CO-2Eth	0.0	
1706.209701343339	4	2643015.90556269	c21+2DEPC+H2O-CO-2Eth	0.0	
1706.45327	4	3700147.8301670076	c21+2DEPC+H2O-CO-2Eth	-4.15	
1706.70045	4	3688867.0108834435	c21+2DEPC+H2O-CO-2Eth	-6.17	
1706.94928	4	2914076.3126320574	c21+2DEPC+H2O-CO-2Eth	-7.22	
1707.2122130388334	4	1930984.7324314988	c21+2DEPC+H2O-CO-2Eth	0.0	
1707.4628208546637	4	1111786.9622316125	c21+2DEPC+H2O-CO-2Eth	0.0	
1707.713423787015	4	569606.2690976759	c21+2DEPC+H2O-CO-2Eth	0.0	
1707.964022623711	4	264166.5429190219	c21+2DEPC+H2O-CO-2Eth	0.0	
1708.2146179612416	4	112337.07116294563	c21+2DEPC+H2O-CO-2Eth	0.0	
1708.4652102644095	4	44244.46376556901	c21+2DEPC+H2O-CO-2Eth	0.0	
1717.4694978764855	4	4583551.220020408	c21+2DEPC+H2O-CO-Eth	0.0	
1717.7201	4	11893016.433802117	c21+2DEPC+H2O-CO-Eth	-0.04	
1717.96842	4	16782798.051590603	c21+2DEPC+H2O-CO-Eth	-1.39	
1718.21931	4	16856347.157735832	c21+2DEPC+H2O-CO-Eth	-1.24	
1718.46929	4	13410216.26865861	c21+2DEPC+H2O-CO-Eth	-1.62	
1718.72115	4	8946578.21882409	c21+2DEPC+H2O-CO-Eth	-0.89	
1718.96987	4	5184982.644168466	c21+2DEPC+H2O-CO-Eth	-1.99	
1719.22056	4	2673438.521865738	c21+2DEPC+H2O-CO-Eth	-1.94	
1719.474500413907	4	1247607.7046436032	c21+2DEPC+H2O-CO-Eth	0.0	
1719.7250969023908	4	533793.2393519538	c21+2DEPC+H2O-CO-Eth	0.0	
1719.9756903138777	4	211500.4494150079	c21+2DEPC+H2O-CO-Eth	0.0	
1803.7313565625996	4	1040333.0240567354	c22+2DEPC+H2O-CO-Eth	0.0	
1803.97863	4	2835978.995258351	c22+2DEPC+H2O-CO-Eth	-1.88	
1804.23021	4	4186933.4562323517	c22+2DEPC+H2O-CO-Eth	-1.36	
1804.47733	4	4388728.829690459	c22+2DEPC+H2O-CO-Eth	-3.31	
1804.7259	4	3637401.961312624	c22+2DEPC+H2O-CO-Eth	-4.45	
1804.9845438522618	4	2524734.79846659	c22+2DEPC+H2O-CO-Eth	0.0	
1805.235153407126	4	1520733.7902287634	c22+2DEPC+H2O-CO-Eth	0.0	
1805.4857580623243	4	814238.2932912405	c22+2DEPC+H2O-CO-Eth	0.0	
1805.7363585949051	4	394298.56922665617	c22+2DEPC+H2O-CO-Eth	0.0	
1805.9869555958924	4	174953.94502095281	c22+2DEPC+H2O-CO-Eth	0.0	
1806.2375495276287	4	71852.22859599978	c22+2DEPC+H2O-CO-Eth	0.0	
1260.8296734069827	6	457220.15379759384	c23+2DEPC+H2O-CO	0.0	
1260.9967894136835	6	1307017.4350993854	c23+2DEPC+H2O-CO	0.0	
1261.16957	6	2017547.80136925	c23+2DEPC+H2O-CO	4.5	
1261.330981783404	6	2207200.7140053897	c23+2DEPC+H2O-CO	0.0	
1261.50163	6	1906854.4677124901	c23+2DEPC+H2O-CO	2.82	
1261.6651463760086	6	1378307.7693258226	c23+2DEPC+H2O-CO	0.0	
1261.8322220202642	6	863885.3825647554	c23+2DEPC+H2O-CO	0.0	
1261.9992942900094	6	481013.0040647891	c23+2DEPC+H2O-CO	0.0	
1262.1663637144263	6	242107.48622601066	c23+2DEPC+H2O-CO	0.0	
1262.333430697205	6	111607.83533503088	c23+2DEPC+H2O-CO	0.0	
1262.5004955549375	6	47603.26822995776	c23+2DEPC+H2O-CO	0.0	
1262.6675585415119	6	18939.329867727258	c23+2DEPC+H2O-CO	0.0	
1503.9886904197785	5	1426300.6254014857	c23+2DEPC+H2O-CO-Eth	0.0	
1504.18934	5	4044626.4765950493	c23+2DEPC+H2O-CO-Eth	0.07	
1504.38957	5	6198114.655630681	c23+2DEPC+H2O-CO-Eth	-0.12	
1504.59455	5	6734671.712050668	c23+2DEPC+H2O-CO-Eth	2.85	
1504.7946	5	5780619.7238727305	c23+2DEPC+H2O-CO-Eth	2.55	
1504.98714	5	4152357.657044526	c23+2DEPC+H2O-CO-Eth	-2.73	
1505.20093	5	2586923.3784125145	c23+2DEPC+H2O-CO-Eth	6.1	
1505.3922278967668	5	1431972.4685482443	c23+2DEPC+H2O-CO-Eth	0.0	
