spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0907_rev_meth10sb.csv
limit_error:	6.5	2020-07-21
noise_limit:	4550000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1343.455265	7	108332182.0	c29	-0.36	0.13	C277H343N114O203P29	0.9
1175.397446	8	138639779.0	c29	-0.36	0.11	C277H343N114O203P29	0.9
1379.340474	7	331229562.0	c29+CMCT	-0.69	0.05	C291H368N117O204P29	1.2
1206.796602	8	121391854.0	c29+CMCT	-1.03	0.15	C291H368N117O204P29	1.2
1904.464601	5	22710554.0	c29+CMCT-A	-2.84	0.43	C286H363N112O204P29	3.7
1321.880569	7	43106282.0	c29-G	2.5	0.59	C272H338N109O202P29	34.6
1392.748164	7	92920521.0	c30	-0.06	0.03	C287H355N119O210P30	0.3
1218.528968	8	196701113.0	c30	0.14	0.12	C287H355N119O210P30	1.4
1428.636603	7	1348042136.0	c30+CMCT	1.88	0.02	C301H380N122O211P30	3.7
1249.927298	8	154222588.0	c30+CMCT	-1.18	0.11	C301H380N122O211P30	1.0
1973.485808	5	21215472.0	c30+CMCT-A	3.2	0.54	C296H375N117O211P30	10.3
1409.341594	7	146768092.0	c30+CMCT-A	0.83	0.09	C296H375N117O211P30	0.8
1407.056417	7	218853495.0	c30+CMCT-G	0.7	0.09	C296H375N117O210P30	1.2
1201.643844	8	27996758.0	c30-A	-2.62	0.38	C282H350N114O210P30	2.8
1261.661851	8	110815105.0	c31	1.68	0.2	C297H367N124O217P31	1.8
1477.929082	7	216397899.0	c31+CMCT	1.81	0.07	C311H392N127O218P31	0.9
1293.059472	8	122343544.0	c31+CMCT	-0.18	0.15	C311H392N127O218P31	1.2
1420.459822	7	34652066.0	c31-G	-1.71	0.06	C292H362N119O216P31	0.1
1521.644507	7	39758614.0	c32+CMCT	0.13	0.2	C320H403N129O226P32	0.6
1331.315098	8	402635097.0	c32+CMCT	1.68	0.04	C320H403N129O226P32	1.3
1314.430384	8	42537626.0	c32+CMCT-A	-0.51	0.5	C315H398N124O226P32	13.9
1312.433175	8	42157823.0	c32+CMCT-G	1.13	0.26	C315H398N124O225P32	1.2
1372.444845	8	419286903.0	c33+CMCT	0.3	0.06	C330H415N134O232P33	1.7
1807.755974	6	27364693.0	c33+CMCT-A	1.88	0.45	C325H410N129O232P33	5.4
1355.561261	8	79646009.0	c33+CMCT-A	-1.0	0.18	C325H410N129O232P33	1.1
1353.562325	8	58395586.0	c33+CMCT-G	-0.69	0.19	C325H410N129O231P33	0.8
1410.578219	8	474803033.0	c34+CMCT	2.57	0.06	C339H427N137O239P34	2.0
1391.693529	8	63746066.0	c34+CMCT-G	0.08	0.03	C334H422N132O238P34	0.2
1557.045085	7	29652365.0	c34-A	-3.13	0.38	C320H397N129O238P34	2.9
1894.085018	6	25479199.0	c35	4.05	0.43	C335H414N139O244P35	4.1
1420.303552	8	20213117.0	c35	-1.85	0.06	C335H414N139O244P35	0.1
1451.709122	8	290046173.0	c35+CMCT	2.04	0.09	C349H439N142O245P35	1.6
1290.291933	9	204037611.0	c35+CMCT	-1.25	1.23	C349H439N142O245P35	96781.1
1432.827295	8	40525984.0	c35+CMCT-G	1.62	0.27	C344H434N137O244P35	1.3
1601.779451	7	23514711.0	c35-G	4.35	0.45	C330H409N134O243P35	4.7
1328.633085	9	825116497.0	c36+CMCT	0.7	0.03	C359H451N147O252P36	2.4
1313.628902	9	101232388.0	c36+CMCT-A	2.13	0.11	C354H446N142O252P36	0.7
1311.851008	9	109039988.0	c36+CMCT-G	1.62	0.26	C354H446N142O251P36	3.2
1651.062605	7	22907724.0	c36-G	-1.43	0.45	C340H421N139O250P36	4.5
1506.563232	8	22489767.0	c37	-3.19	0.58	C355H438N149O258P37	16.3
1366.974217	9	428590295.0	c37+CMCT	2.53	0.06	C369H463N152O259P37	1.7
1350.188222	9	104156506.0	c37+CMCT-G	0.54	0.2	C364H458N147O258P37	1.7
1324.049312	9	164567749.0	c37-A	-3.25	0.31	C350H433N144O258P37	8.0
1983.907955	6	29044631.0	c37-G	-5.19	0.4	C350H433N144O257P37	3.5
1322.278745	9	106211862.0	c37-G	1.77	0.09	C350H433N144O257P37	0.6
1260.675381	10	807533318.0	c38+CMCT	-1.35	0.07	C378H475N155O266P38	3.4
1247.168538	10	68685872.0	c38+CMCT-A	-2.48	0.33	C373H470N150O266P38	4.1
1245.571873	10	111932640.0	c38+CMCT-G	-0.22	0.21	C373H470N150O265P38	2.0
627.08564	1	22002885.0	w02	-0.35	0.19	C18H26N6O15P2	0.3
972.13447	1	31548046.0	w03	1.21	0.27	C28H38N11O22P3	1.0
658.08658	2	25608239.0	w04	-0.22	0.34	C38H50N16O29P4	1.7
822.613589	2	38442095.0	w05	0.73	0.18	C48H62N21O35P5	0.5
975.135001	2	42445103.0	w06	1.4	0.4	C57H74N24O42P6	5.1
861.445938	3	23641524.0	w08	0.0	0.28	C76H97N31O56P8	0.9
1091.474999	3	38030946.0	w10	-2.35	0.34	C96H121N41O70P10	2.5
818.356115	4	19401339.0	w10	-0.29	0.32	C96H121N41O70P10	1.0
1193.155088	3	71677411.0	w11	-2.43	0.08	C105H133N44O77P11	0.4
894.617308	4	45731796.0	w11	0.71	0.09	C105H133N44O77P11	0.2
976.878201	4	21425458.0	w12	-1.64	0.4	C115H145N49O83P12	2.6
1139.646284	4	63267949.0	w14	-1.49	0.11	C134H168N56O98P14	0.4
911.516368	5	81741124.0	w14	-0.62	0.06	C134H168N56O98P14	0.3
1278.701054	4	37298322.0	w15+CMCT	-5.63	0.44	C157H205N62O106P15	6.7
1102.542175	5	40917465.0	w17	-0.69	0.31	C162H204N67O119P17	2.0
1921.977676	3	24508122.0	w17+CMCT	0.7	0.47	C176H229N70O120P17	5.9
1648.496689	4	40907081.0	w20+CMCT-G	-1.64	0.18	C200H259N77O140P20	0.5
1098.662511	6	24190029.0	w20+CMCT-G	-1.2	0.27	C200H259N77O140P20	0.8
1056.793418	6	23910094.0	w20-G	-3.59	0.25	C186H234N74O139P20	0.6
1334.166378	5	25717880.0	w21-G	-1.67	0.29	C196H246N79O145P21	1.0
1430.191096	5	18879367.0	w22	1.47	0.02	C211H263N89O152P22	0.1
1480.429816	5	76221806.0	w22+CMCT	0.59	0.22	C225H288N92O153P22	1.5
1233.519668	6	85217701.0	w22+CMCT	-2.63	0.22	C225H288N92O153P22	1.7
1491.204323	5	28884813.0	w23	4.74	0.5	C220H275N92O159P23	9.4
1541.435529	5	22028340.0	w23+CMCT	-1.09	0.48	C234H300N95O160P23	5.9
1621.417362	5	24215771.0	w25	3.43	0.43	C239H298N99O174P25	3.9
1392.874634	6	148207319.0	w25+CMCT	-0.44	0.03	C253H323N102O175P25	0.5
1193.747437	7	69882793.0	w25+CMCT	-1.45	0.19	C253H323N102O175P25	1.0
1443.709478	6	55585885.0	w26+CMCT	-4.14	0.08	C262H335N105O182P26	0.3
945.354964	9	20505254.0	w26+CMCT-G	-3.16	0.43	C257H330N100O181P26	3.3
1376.670397	6	28139189.0	w26-G	-2.57	0.45	C243H305N97O180P26	5.6
917.444127	9	23554217.0	w26-G	-2.98	0.37	C243H305N97O180P26	2.1
1333.627004	7	31450898.0	w28+CMCT	0.38	0.43	C282H359N115O195P28	5.1
1928.479996	5	20206382.0	w29+CMCT	-4.28	0.54	C291H371N118O202P29	9.8
1319.735667	7	27007433.0	w29-G	-3.02	0.05	C272H341N110O200P29	0.1
1426.495374	7	96581121.0	w30+CMCT	-0.66	0.1	C301H383N123O209P30	0.6
1470.071418	7	63709281.0	w31+CMCT	-1.51	0.28	C310H395N126O216P31	2.3
1483.487864	7	30212179.0	w32	5.0	0.41	C306H382N128O222P32	4.0
1322.165277	8	96135325.0	w33-G	-2.99	0.09	C311H389N128O228P33	0.5
1275.403336	9	656883358.0	w35+CMCT-G	0.95	0.07	C344H437N138O244P35	3.0
1573.343085	8	24239638.0	w38+CMCT	-3.59	0.42	C377H477N153O267P38	3.6
1258.47472	10	1128516617.0	w38+CMCT	-2.23	0.07	C377H477N153O267P38	4.8
547.119816	1	69127328.0	y02	0.52	0.04	C18H25N6O12P1	0.2
892.167419	1	434032849.0	y03	0.51	0.03	C28H37N11O19P2	1.3
1143.371849	1	31041710.0	y03+CMCT	4.48	0.11	C42H62N14O20P2	0.2
1237.216234	1	154576612.0	y04	1.48	0.11	C38H49N16O26P3	1.0
618.103546	2	132093776.0	y04	-0.03	0.03	C38H49N16O26P3	0.4
495.46539	3	8978717.0	y04+CMCT	-2.31	0.43	C52H74N19O27P3	1.5
782.630005	2	475172688.0	y05	0.23	0.06	C48H61N21O32P4	1.9
935.151328	2	471514254.0	y06	0.92	0.05	C57H73N24O39P5	1.7
1099.676294	2	380761643.0	y07	-0.39	0.06	C67H85N29O45P6	1.5
732.781554	3	43523019.0	y07	-0.69	0.13	C67H85N29O45P6	0.4
1252.690582	2	200000002.0	y08	0.96	0.06	C76H96N31O53P7	0.8
834.791019	3	162893530.0	y08	0.63	0.05	C76H96N31O53P7	0.6
1378.289122	2	56110765.0	y08+CMCT	-0.1	0.14	C90H121N34O54P7	0.5
1425.215702	2	142491123.0	y09	1.83	0.1	C86H108N36O60P8	0.8
