spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2905_revUnmod.csv
limit_error:	6.5	2020-06-12
noise_limit:	2000000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1066.844213	13	26317524.0	c34+rev-G	-0.1	0.19	C439H607N189O269P34	0.9
907.858476	12	10565936.0	c34-A	-1.07	0.29	C320H397N129O238P34	1.0
1088.036712	10	16223027.0	c34-G	3.14	0.28	C320H397N129O237P34	1.3
1136.045098	10	17476582.0	c35	1.41	0.28	C335H414N139O244P35	1.4
1195.840861	12	459277767.0	c35+rev	0.35	0.05	C454H624N199O276P35	3.8
1123.093781	13	23917585.0	c35+rev+CMCT	-4.02	0.22	C468H649N202O277P35	1.1
1184.586326	12	227481307.0	c35+rev-A	0.36	0.05	C449H619N194O276P35	1.9
1093.386601	13	20923333.0	c35+rev-A	0.16	0.18	C449H619N194O276P35	0.6
1092.15289	13	12084153.0	c35+rev-G	-2.89	0.46	C449H619N194O275P35	6.0
1224.596824	12	25984968.0	c36+rev	1.98	0.26	C464H636N204O283P36	1.7
1130.318855	13	33212322.0	c36+rev	1.34	0.3	C464H636N204O283P36	3.4
1156.860372	13	109570027.0	c37+rev	0.79	0.1	C474H648N209O290P37	1.5
1514.234904	10	29787535.0	c37+rev+CMCT-G	0.26	0.24	C483H668N207O290P37	1.6
1164.562695	13	10574919.0	c37+rev+CMCT-G	-0.54	0.1	C483H668N207O290P37	0.1
1146.472617	13	14428744.0	c37+rev-A	1.72	0.39	C469H643N204O290P37	3.6
1145.236894	13	11504345.0	c37+rev-G	-2.95	0.44	C469H643N204O289P37	4.7
1132.247374	11	10719208.0	c38+CMCT-G	0.56	0.43	C373H470N150O265P38	4.0
1180.321115	13	46744356.0	c38+rev	-2.59	0.21	C483H660N212O297P38	1.9
1095.942652	14	280854882.0	c38+rev	-0.64	0.16	C483H660N212O297P38	6.6
1199.647276	13	25127317.0	c38+rev+CMCT	0.04	0.04	C497H685N215O298P38	0.2
1189.25143	13	36986918.0	c38+rev+CMCT-A	-5.88	0.04	C492H680N210O298P38	0.3
1188.024635	13	34554853.0	c38+rev+CMCT-G	-2.87	0.04	C492H680N210O297P38	0.3
1086.299773	14	34645875.0	c38+rev-A	2.92	0.14	C478H655N207O297P38	0.7
627.08455	1	4017127.0	w02	-2.09	0.19	C18H26N6O15P2	0.1
822.61335	2	12299215.0	w05	0.44	0.06	C48H62N21O35P5	0.1
548.072931	3	11578969.0	w05	0.06	0.05	C48H62N21O35P5	0.1
649.753739	3	29008644.0	w06	0.63	0.08	C57H74N24O42P6	0.3
645.832171	4	16252404.0	w08	-0.71	0.24	C76H97N31O56P8	0.9
1091.473108	3	8516071.0	w10	-4.08	0.29	C96H121N41O70P10	0.8
894.61728	4	9307257.0	w11	0.68	0.33	C105H133N44O77P11	1.3
715.491766	5	30946123.0	w11	-0.16	0.11	C105H133N44O77P11	0.5
1125.945756	4	14451673.0	w13+CMCT	3.69	0.16	C139H182N57O91P13	0.4
1088.181466	4	12375021.0	w13+CMCT-G	2.04	0.39	C134H177N52O90P13	3.1
1139.650107	4	15507029.0	w14	1.86	0.37	C134H168N56O98P14	3.2
759.428348	6	38412842.0	w14	-1.6	0.09	C134H168N56O98P14	0.5
1215.901535	4	10626157.0	w15	-5.57	0.44	C143H180N59O105P15	4.3
1121.755228	7	12881766.0	w15+rev	1.3	0.12	C262H390N119O137P15	0.2
1157.63413	7	10787817.0	w15+rev+CMCT	-4.59	0.37	C276H415N122O138P15	2.2
867.778266	6	5678611.0	w16	0.67	0.22	C153H192N64O112P16	0.3
1366.384596	6	10962964.0	w16+rev	-2.87	0.26	C272H402N124O144P16	0.7
918.618312	6	9654828.0	w17	0.45	0.39	C162H204N67O119P17	2.4
787.2424	7	47155588.0	w17	-0.6	0.06	C162H204N67O119P17	0.4
1417.228733	6	100431044.0	w17+rev	0.0	0.06	C281H414N127O151P17	0.9
1214.622532	7	9958703.0	w17+rev	-0.87	0.52	C281H414N127O151P17	9.0
1094.071973	8	13930337.0	w17+rev+CMCT	2.08	0.18	C295H439N130O152P17	0.4
1529.574408	6	25258300.0	w19+rev	-2.82	0.18	C301H438N137O164P19	0.7
1310.921203	7	30857792.0	w19+rev	-1.81	0.19	C301H438N137O164P19	1.0
1178.33678	8	14348173.0	w19+rev+CMCT	3.89	0.19	C315H463N140O165P19	0.5
1128.055117	8	14905870.0	w19+rev-G	3.61	0.34	C296H433N132O163P19	2.2
1123.839476	6	12453679.0	w20+CMCT	0.66	0.16	C205H264N82O141P20	0.3
792.34343	8	16908640.0	w20-G	-3.35	0.24	C186H234N74O139P20	0.9
1257.713361	8	5297800.0	w21+rev+CMCT	-2.83	0.19	C334H486N147O179P21	0.2
1117.857129	9	30019043.0	w21+rev+CMCT	-1.38	0.12	C334H486N147O179P21	0.5
893.491864	8	19914027.0	w22	1.65	0.2	C211H263N89O152P22	0.7
794.103308	9	9948740.0	w22	1.95	0.53	C211H263N89O152P22	10.0
1448.659623	7	56147588.0	w22+rev	2.17	0.11	C330H473N149O184P22	0.8
1267.456665	8	11863371.0	w22+rev	6.43	0.43	C330H473N149O184P22	4.4
1126.512127	9	12382422.0	w22+rev	2.79	0.43	C330H473N149O184P22	4.6
