spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1710_134_6n.csv
limit_error:	6
noise_limit:	1800000.0
shape_limit:	0.75
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1685.73922453	2	3969394.4361125166	w10+2DEPC+H2O-CO	0.0	
1686.24918	2	2986086.1256873147	w10+2DEPC+H2O-CO	5.16	
1686.74171753	2	1657323.5497329726	w10+2DEPC+H2O-CO	0.0	
1687.2429275299999	2	747202.2962345402	w10+2DEPC+H2O-CO	0.0	
1687.74412253	2	287547.31359290116	w10+2DEPC+H2O-CO	0.0	
1688.24530603	2	97449.38579686714	w10+2DEPC+H2O-CO	0.0	
1688.7464805299999	2	29695.541877710402	w10+2DEPC+H2O-CO	0.0	
1107.81102	3	3099740.8356978744	w10+2DEPC+H2O-CO-Eth	1.95	
1108.1430978633332	3	3873013.9746295162	w10+2DEPC+H2O-CO-Eth	0.0	
1108.47559	3	2871531.5896385997	w10+2DEPC+H2O-CO-Eth	-1.51	
1108.8114188633333	3	1572371.3744366786	w10+2DEPC+H2O-CO-Eth	0.0	
1109.14555553	3	699951.9296977634	w10+2DEPC+H2O-CO-Eth	0.0	
1109.47968253	3	266106.3181741703	w10+2DEPC+H2O-CO-Eth	0.0	
1109.8138018633333	3	89123.2263321878	w10+2DEPC+H2O-CO-Eth	0.0	
1110.1479155299999	3	26843.29034510526	w10+2DEPC+H2O-CO-Eth	0.0	
1654.22604	2	5116710.166032933	w10+DEPC	3.97	
1654.71997	2	6391194.040211956	w10+DEPC	-0.52	
1655.22784	2	4727076.559744378	w10+DEPC	3.48	
1655.72331053	2	2580564.394251665	w10+DEPC	0.0	
1656.22451603	2	1144729.590732574	w10+DEPC	0.0	
1656.72570703	2	433516.692387874	w10+DEPC	0.0	
1657.22688653	2	144594.82019113773	w10+DEPC	0.0	
1657.7280580299998	2	43378.44605734131	w10+DEPC	0.0	
1193.48148	3	4467481.396160364	w11	-3.78	
1193.81819	3	6015362.865333682	w11	-1.7	
1194.15328	3	4735789.765935718	w11	-0.92	
1194.48709	3	2741278.869691804	w11	-1.21	
1194.8226645299999	3	1285578.7930964425	w11	0.0	
1195.1567891966665	3	513747.0579468996	w11	0.0	
1195.4909068633333	3	180551.17155527757	w11	0.0	
1195.8250188633333	3	57014.05217756187	w11	0.0	
1222.82437	3	5588876.022535292	w11+2DEPC+H2O-CO-Eth	-0.25	
1223.15722	3	7717003.963403848	w11+2DEPC+H2O-CO-Eth	-1.38	
1223.49388	3	6219361.56908704	w11+2DEPC+H2O-CO-Eth	0.66	
1223.82456	3	3683199.0806192453	w11+2DEPC+H2O-CO-Eth	-2.18	
1224.1613655299998	3	1766482.762140634	w11+2DEPC+H2O-CO-Eth	0.0	
1224.4954938633332	3	721757.2555619404	w11+2DEPC+H2O-CO-Eth	0.0	
1224.8296148633333	3	259297.59072911993	w11+2DEPC+H2O-CO-Eth	0.0	
1225.1637298633332	3	83668.77512817956	w11+2DEPC+H2O-CO-Eth	0.0	
1308.5018045299998	3	3174115.5027081217	w12	0.0	
1308.83493	3	4690681.403928892	w12	-0.84	
1309.16972	3	3996936.1638109656	w12	-0.36	
1309.50491	3	2491990.783120922	w12	0.43	
1309.8384761966665	3	1254365.0603734504	w12	0.0	
1310.17260253	3	536793.3956778786	w12	0.0	
1310.50672153	3	201661.33265717578	w12	0.0	
1310.8408351966666	3	67976.83865009494	w12	0.0	
1337.84005	3	5232389.699778708	w12+2DEPC+H2O-CO-Eth	-0.33	
1338.17034	3	7911858.13684442	w12+2DEPC+H2O-CO-Eth	-3.27	
1338.50487	3	6888373.329979487	w12+2DEPC+H2O-CO-Eth	-3.0	
1338.83984	3	4385819.214153349	w12+2DEPC+H2O-CO-Eth	-2.39	
1339.1728	3	2253653.2666878137	w12+2DEPC+H2O-CO-Eth	-3.27	
1339.5113055299998	3	984287.1561332863	w12+2DEPC+H2O-CO-Eth	0.0	
1339.8454278633333	3	377330.30088758765	w12+2DEPC+H2O-CO-Eth	0.0	
1340.17954453	3	129755.79414263167	w12+2DEPC+H2O-CO-Eth	0.0	
1423.51133	3	8944756.284441493	w13	-4.42	
1423.84367	3	14393071.294417467	w13	-5.73	
1424.18781	3	13199255.718050044	w13	1.27	
1424.50973	3	8816610.615146967	w13	-7.32	
1424.84946	3	4739530.872243878	w13	-3.39	
1425.18492	3	2161349.9324262943	w13	-2.45	
1425.5225361966666	3	863875.7004487787	w13	0.0	
1425.8566511966665	3	309368.8558905926	w13	0.0	
1426.1907615300001	3	100872.99664796292	w13	0.0	
1437.51904	3	20675786.41434522	w13+2DEPC+H2O-CO-2Eth	6.98	
1437.84417	3	33505788.156079132	w13+2DEPC+H2O-CO-2Eth	0.66	
1438.17701	3	30975405.078015592	w13+2DEPC+H2O-CO-2Eth	-0.27	
1438.52231	3	20866071.32242225	w13+2DEPC+H2O-CO-2Eth	7.48	
1438.8456851966666	3	11315481.765220463	w13+2DEPC+H2O-CO-2Eth	0.0	
1439.17981353	3	5206520.044476343	w13+2DEPC+H2O-CO-2Eth	0.0	
1439.5139348633334	3	2100038.1204007254	w13+2DEPC+H2O-CO-2Eth	0.0	
1439.84805053	3	759077.1959242338	w13+2DEPC+H2O-CO-2Eth	0.0	
1440.1821611966666	3	249756.0157563831	w13+2DEPC+H2O-CO-2Eth	0.0	
1452.86157	3	1084362964.811101	w13+2DEPC+H2O-CO-Eth	3.63	
1453.19399	3	1782051369.8367047	w13+2DEPC+H2O-CO-Eth	2.39	
1453.52733	3	1667104959.221792	w13+2DEPC+H2O-CO-Eth	1.81	
1453.86191	3	1135400901.98002	w13+2DEPC+H2O-CO-Eth	2.11	
1454.19698	3	622127755.5868013	w13+2DEPC+H2O-CO-Eth	2.75	
1454.53228	3	289113785.32464504	w13+2DEPC+H2O-CO-Eth	3.55	
1454.86405	3	117738767.98118304	w13+2DEPC+H2O-CO-Eth	1.93	
1455.19845	3	42953623.11843666	w13+2DEPC+H2O-CO-Eth	2.12	
1455.53515	3	14266038.844624799	w13+2DEPC+H2O-CO-Eth	3.9	
1447.52534	3	6671230.040293843	w13+DEPC	0.47	
1447.85376	3	10961000.957281034	w13+DEPC	-3.54	
1448.18921	3	10238489.113084596	w13+DEPC	-2.65	
1448.5272081966666	3	6958844.6937327795	w13+DEPC	0.0	
1448.86197	3	3803768.4202733194	w13+DEPC	0.43	
1449.19548053	3	1762958.776276697	w13+DEPC	0.0	
1449.52960453	3	715872.6358877177	w13+DEPC	0.0	
1449.86372253	3	260381.45085760657	w13+DEPC	0.0	
1450.1978358633332	3	86185.22285756953	w13+DEPC	0.0	
1525.1980451966665	3	2011281.3041556997	w14	0.0	
1525.5322638633331	3	3463852.4641220984	w14	0.0	
1525.85774	3	3374633.8866972784	w14	-5.7	
1526.20547	3	2387184.9900791715	w14	3.2	
1526.5347341966667	3	1356111.4365044169	w14	0.0	
1526.8688661966667	3	652537.3452487269	w14	0.0	
1527.20299053	3	274890.04059109435	w14	0.0	
1527.5371095299997	3	103659.84317598603	w14	0.0	
1527.8712231966665	3	35556.14673582634	w14	0.0	
1743.20630653	3	1082538.0079937836	w16+2DEPC+H2O-CO-2Eth	0.0	
1743.54154	3	2114271.0871944204	w16+2DEPC+H2O-CO-2Eth	0.57	
1743.8747271966665	3	2314338.917244224	w16+2DEPC+H2O-CO-2Eth	0.0	
1744.21686	3	1831744.9454415734	w16+2DEPC+H2O-CO-2Eth	4.57	
1744.5430481966666	3	1160960.369234727	w16+2DEPC+H2O-CO-2Eth	0.0	
1744.8771911966667	3	622016.8414564737	w16+2DEPC+H2O-CO-2Eth	0.0	
1745.2113261966667	3	291318.7481167072	w16+2DEPC+H2O-CO-2Eth	0.0	
1745.5454548633331	3	122001.01682575919	w16+2DEPC+H2O-CO-2Eth	0.0	
1745.8795781966664	3	46432.6491258718	w16+2DEPC+H2O-CO-2Eth	0.0	
1746.2136971966665	3	16259.11471874484	w16+2DEPC+H2O-CO-2Eth	0.0	
1406.43416478	4	2903684.856753547	w17+2DEPC+H2O-CO	0.0	
1406.68307	4	6132351.760838842	w17+2DEPC+H2O-CO	-1.26	
1406.93549253	4	7196518.67005351	w17+2DEPC+H2O-CO	0.0	
1407.18704	4	6081243.704342431	w17+2DEPC+H2O-CO	0.65	
1407.4367455299998	4	4103374.218305959	w17+2DEPC+H2O-CO	0.0	
1407.69076	4	2335810.3871304668	w17+2DEPC+H2O-CO	2.42	
1407.93796503	4	1160448.0914591085	w17+2DEPC+H2O-CO	0.0	
1408.18856678	4	514862.9301560763	w17+2DEPC+H2O-CO	0.0	
1408.43916403	4	207384.3158915713	w17+2DEPC+H2O-CO	0.0	
1408.68975803	4	76785.08849069597	w17+2DEPC+H2O-CO	0.0	
1449.18000928	4	2636489.05563546	w18	0.0	
1449.42901	4	5715526.019767722	w18	-1.16	
1449.67974	4	6865438.92195662	w18	-1.1	
1449.93267	4	5929647.732589104	w18	0.49	
1450.18258103	4	4085450.5971917477	w18	0.0	
1450.43319278	4	2372922.424609924	w18	0.0	
1450.68379828	4	1202218.122923875	w18	0.0	
1450.9343987799998	4	543695.0968505171	w18	0.0	
1451.1849952799998	4	223151.1206030011	w18	0.0	
1451.4355882799998	4	84175.46596418277	w18	0.0	
1471.18402028	4	1901316.1702091582	w18+2DEPC+H2O-CO-Eth	0.0	
1471.43669	4	4186994.3055574186	w18+2DEPC+H2O-CO-Eth	1.35	
1471.68818	4	5104904.911791798	w18+2DEPC+H2O-CO-Eth	1.92	
1471.94227	4	4473481.783286709	w18+2DEPC+H2O-CO-Eth	4.27	
1472.18660153	4	3126319.4094169983	w18+2DEPC+H2O-CO-Eth	0.0	
1472.43721528	4	1841507.700117311	w18+2DEPC+H2O-CO-Eth	0.0	
1472.68782253	4	946008.5452037028	w18+2DEPC+H2O-CO-Eth	0.0	
1472.9384247799999	4	433756.35785104946	w18+2DEPC+H2O-CO-Eth	0.0	
1473.18902278	4	180473.5079989997	w18+2DEPC+H2O-CO-Eth	0.0	
1473.43961728	4	68996.05013578465	w18+2DEPC+H2O-CO-Eth	0.0	
1464.68041	4	1779215.4188601268	w18+DEPC+H2O-CO	-6.0	
1464.93121	4	3898459.5246905643	w18+DEPC+H2O-CO	-5.92	
1465.19052978	4	4730353.8929049615	w18+DEPC+H2O-CO	0.0	
1465.43516	4	4125897.813633403	w18+DEPC+H2O-CO	-4.1	
1465.69502	4	2870187.9923047284	w18+DEPC+H2O-CO	2.21	
1465.94239578	4	1682944.4698753473	w18+DEPC+H2O-CO	0.0	
1466.19300278	4	860689.761072764	w18+DEPC+H2O-CO	0.0	
1466.44360453	4	392877.9137199517	w18+DEPC+H2O-CO	0.0	
1466.69420228	4	162741.34404431892	w18+DEPC+H2O-CO	0.0	
1466.94479628	4	61957.469040034324	w18+DEPC+H2O-CO	0.0	
1531.44154	4	8369842.154471294	w19	-1.04	
1531.69309	4	19240471.472085852	w19	-0.47	
1531.94235	4	24340394.782159112	w19	-1.38	
1532.19382	4	22061534.428073753	w19	-0.83	
1532.44483	4	15911895.57123651	w19	-0.57	
1532.70217	4	9657317.783224788	w19	3.82	
1532.9492	4	5105360.560393182	w19	1.48	
1533.18637	4	2406526.9915971104	w19	-7.28	
1533.44812603	4	1028510.2705162887	w19	0.0	
1533.69871978	4	403661.46375094773	w19	0.0	
1553.44715028	4	1034611.8154217586	w19+2DEPC+H2O-CO-Eth	0.0	
1553.70245	4	2413840.001233697	w19+2DEPC+H2O-CO-Eth	2.98	
1553.95278	4	3097125.0483118915	w19+2DEPC+H2O-CO-Eth	2.77	
1554.1991070299998	4	2846104.384933672	w19+2DEPC+H2O-CO-Eth	0.0	
1554.4497290299998	4	2080713.1756187596	w19+2DEPC+H2O-CO-Eth	0.0	
1554.70034328	4	1279803.7389718562	w19+2DEPC+H2O-CO-Eth	0.0	
1554.95095128	4	685580.1571185592	w19+2DEPC+H2O-CO-Eth	0.0	
1555.20155428	4	327417.03966085886	w19+2DEPC+H2O-CO-Eth	0.0	
1555.4521530299999	4	141765.0287127928	w19+2DEPC+H2O-CO-Eth	0.0	
1555.70274828	4	56356.14714969562	w19+2DEPC+H2O-CO-Eth	0.0	
1607.70101	4	6431670.2662096005	w20	-1.52	
1607.95363	4	15512447.141719492	w20	-0.31	
1608.20665	4	20506204.16804664	w20	1.16	
1608.45412	4	19378676.483524084	w20	-0.81	
1608.70807	4	14550467.274571098	w20	1.26	
1608.95613	4	9182923.199273076	w20	-0.32	
1609.21612	4	5043658.546062852	w20	5.51	
1609.4578645299998	4	2468227.830729765	w20	0.0	
1609.70846353	4	1094512.990857105	w20	0.0	
1609.95905903	4	445508.6248647797	w20	0.0	
1610.20965153	4	168014.4324181271	w20	0.0	
1629.70747203	4	993626.2670540868	w20+2DEPC+H2O-CO-Eth	0.0	
1629.9581492799998	4	2430603.0212188913	w20+2DEPC+H2O-CO-Eth	0.0	
1630.20879928	4	3256723.93156531	w20+2DEPC+H2O-CO-Eth	0.0	
1630.45682	4	3118419.13609829	w20+2DEPC+H2O-CO-Eth	-1.6	
1630.70149	4	2371902.8283502217	w20+2DEPC+H2O-CO-Eth	-5.25	
1630.96067428	4	1516134.277051418	w20+2DEPC+H2O-CO-Eth	0.0	
1631.21128428	4	843286.9402339291	w20+2DEPC+H2O-CO-Eth	0.0	
1631.46188928	4	417874.57288832887	w20+2DEPC+H2O-CO-Eth	0.0	
1631.71248978	4	187620.89199718437	w20+2DEPC+H2O-CO-Eth	0.0	
1631.96308678	4	77315.79861334851	w20+2DEPC+H2O-CO-Eth	0.0	
1632.21368078	4	29525.571406518524	w20+2DEPC+H2O-CO-Eth	0.0	
1625.69819	4	1506245.589002298	w20+DEPC	-6.49	
1625.95942053	4	3683976.02091024	w20+DEPC	0.0	
1626.2017	4	4932381.361546653	w20+DEPC	-5.15	
1626.46143	4	4717787.537397926	w20+DEPC	0.45	
1626.71132978	4	3583670.71407427	w20+DEPC	0.0	
1626.96194628	4	2287270.1955637312	w20+DEPC	0.0	
1627.21255628	4	1270118.543703506	w20+DEPC	0.0	
1627.46316128	4	628275.3380560834	w20+DEPC	0.0	
1627.7137622799999	4	281579.4017297777	w20+DEPC	0.0	
1627.9643592799998	4	115811.4412260718	w20+DEPC	0.0	
1628.21495328	4	44141.71888134596	w20+DEPC	0.0	
1766.22691278	4	1202956.1220867622	w22	0.0	
1766.47441	4	3194953.2512282375	w22	-1.8	
1766.72003	4	4609937.455460755	w22	-4.64	
1766.97724	4	4731258.324264666	w22	-0.92	
1767.22997	4	3844514.75465385	w22	0.27	
1767.48011178	4	2618830.136597945	w22	0.0	
1767.73072278	4	1549292.1212289573	w22	0.0	
1767.98132853	4	815256.7229410273	w22	0.0	
1768.2319300299998	4	388217.48711477494	w22	0.0	
1768.48252803	4	169458.90790036914	w22	0.0	
1768.73312278	4	68489.83554843547	w22	0.0	
1187.4883128633332	6	559609.6578975754	w22+DEPC+H2O-CO	0.0	
1187.6554296966665	6	1499292.9791555242	w22+DEPC+H2O-CO	0.0	
1187.82685	6	2181464.2322846293	w22+DEPC+H2O-CO	3.64	
1187.99288	6	2257207.9756110786	w22+DEPC+H2O-CO	2.74	
1188.1567048633333	6	1848902.553374483	w22+DEPC+H2O-CO	0.0	
1188.3237836966666	6	1269429.5985649787	w22+DEPC+H2O-CO	0.0	
1188.4908583633332	6	756882.1272283753	w22+DEPC+H2O-CO	0.0	
1188.6579295299998	6	401375.2029058471	w22+DEPC+H2O-CO	0.0	
1188.82499803	6	192602.3455670504	w22+DEPC+H2O-CO	0.0	
1188.99206403	6	84717.48887011074	w22+DEPC+H2O-CO	0.0	
1189.1591278633332	6	34506.71708435161	w22+DEPC+H2O-CO	0.0	
1473.98513533	5	491244.02256016823	w23	0.0	
1474.18567653	5	1358605.1199602557	w23	0.0	
1474.3847	5	2036439.3886181302	w23	-1.02	
1474.57651	5	2168144.5823886134	w23	-6.92	
1474.78721073	5	1825801.4349744183	w23	0.0	
1474.98770653	5	1287944.2723713708	w23	0.0	
1475.1881973299999	5	788574.6288234353	w23	0.0	
1475.38868413	5	429257.38832121145	w23	0.0	
1475.58916733	5	211369.41012659261	w23	0.0	
1475.7896477299998	5	95379.77402506345	w23	0.0	
1475.99012533	5	39842.864891038116	w23	0.0	
1491.58834413	5	658232.1584664125	w23+2DEPC+H2O-CO-Eth	0.0	
1491.78888713	5	1843012.2297083093	w23+2DEPC+H2O-CO-Eth	0.0	
1491.98941053	5	2795444.7926371475	w23+2DEPC+H2O-CO-Eth	0.0	
1492.18577	5	3010849.529227195	w23+2DEPC+H2O-CO-Eth	-2.78	
1492.38862	5	2564419.273686234	w23+2DEPC+H2O-CO-Eth	-1.21	
1492.59351	5	1829357.1750028448	w23+2DEPC+H2O-CO-Eth	1.73	
1492.7914149299997	5	1132544.2350493777	w23+2DEPC+H2O-CO-Eth	0.0	
1492.99190273	5	623315.7334179012	w23+2DEPC+H2O-CO-Eth	0.0	
1493.1923871299998	5	310284.85846109345	w23+2DEPC+H2O-CO-Eth	0.0	
1493.39286833	5	141532.39118894638	w23+2DEPC+H2O-CO-Eth	0.0	
1493.5933471299998	5	59767.12405699465	w23+2DEPC+H2O-CO-Eth	0.0	
1296.0004356966665	6	800981.490688016	w24+DEPC+H2O-CO	0.0	
1296.17221	6	2339022.808628273	w24+DEPC+H2O-CO	3.59	
1296.3346550299998	6	3686611.824440504	w24+DEPC+H2O-CO	0.0	
1296.50624	6	4116840.1661257134	w24+DEPC+H2O-CO	3.46	
1296.6688336966665	6	3629666.161043289	w24+DEPC+H2O-CO	0.0	
1296.84052	6	2677050.43295795	w24+DEPC+H2O-CO	3.55	
1297.00299103	6	1711870.4037278893	w24+DEPC+H2O-CO	0.0	
1297.1700641966665	6	972389.3960560523	w24+DEPC+H2O-CO	0.0	
1297.33713453	6	499259.0708600983	w24+DEPC+H2O-CO	0.0	
1297.5042023633332	6	234741.98457117262	w24+DEPC+H2O-CO	0.0	
1297.67126803	6	102118.80582134893	w24+DEPC+H2O-CO	0.0	
1297.8383316966665	6	41443.44108930076	w24+DEPC+H2O-CO	0.0	
1604.00287973	5	470064.4411579598	w25	0.0	
1604.2034199299999	5	1414921.662442274	w25	0.0	
1604.40174	5	2293379.49507042	w25	-1.37	
1604.60445413	5	2629902.13422101	w25	0.0	
1604.79483	5	2378597.672820798	w25	-6.31	
1605.0054549299998	5	1798227.8383001501	w25	0.0	
1605.2059473299998	5	1177923.803806433	w25	0.0	
1605.4064357299999	5	685041.7497409923	w25	0.0	
1605.60692053	5	359948.1813540073	w25	0.0	
1605.8074023299998	5	173151.7730226059	w25	0.0	
1606.00788173	5	77031.39656510093	w25	0.0	
1606.2083587299999	5	31963.57142634669	w25	0.0	
1612.39771553	5	535435.3236485587	w25+2DEPC+H2O-CO-2Eth	0.0	
1612.60709	5	1617812.9958283394	w25+2DEPC+H2O-CO-2Eth	5.48	
1612.80662	5	2632941.0703270286	w25+2DEPC+H2O-CO-2Eth	4.86	
1612.9992911299998	5	3032147.1596965077	w25+2DEPC+H2O-CO-2Eth	0.0	
1613.1983	5	2754434.498872218	w25+2DEPC+H2O-CO-2Eth	-0.93	
1613.40029253	5	2091706.1311223698	w25+2DEPC+H2O-CO-2Eth	0.0	
1613.6007851299998	5	1376435.840711224	w25+2DEPC+H2O-CO-2Eth	0.0	
1613.80127353	5	804194.6033031105	w25+2DEPC+H2O-CO-2Eth	0.0	
1614.00175873	5	424539.3602302654	w25+2DEPC+H2O-CO-2Eth	0.0	
1614.2022407299999	5	205182.30298042166	w25+2DEPC+H2O-CO-2Eth	0.0	
1614.4027201299998	5	91721.7561270542	w25+2DEPC+H2O-CO-2Eth	0.0	
1614.6031973299998	5	38242.142995893955	w25+2DEPC+H2O-CO-2Eth	0.0	
1394.0090926966666	6	560700.0764273803	w26	0.0	
1394.1762083633334	6	1761370.9577264253	w26	0.0	
1394.33998	6	2969741.4446906764	w26	-2.39	
1394.5104028633332	6	3535186.4752988657	w26	0.0	
1394.67523	6	3314127.8718066155	w26	-1.62	
1394.83492	6	2593982.803831189	w26	-6.92	
1395.0116476966666	6	1757589.1528630399	w26	0.0	
1395.1787215299998	6	1056483.5162687928	w26	0.0	
1395.3457923633332	6	573399.8615277231	w26	0.0	
1395.5128608633331	6	284753.1395903456	w26	0.0	
1395.6799271966665	6	130723.76712498887	w26	0.0	
1395.8469916966667	6	55944.63056524749	w26	0.0	
1416.34728	6	2670436.027908327	w26+2DEPC+H2O-CO	-3.39	
1416.51411	6	8541558.34437007	w26+2DEPC+H2O-CO	-3.59	
1416.68182	6	14649042.908022955	w26+2DEPC+H2O-CO	-3.16	
1416.84902	6	17726931.807786874	w26+2DEPC+H2O-CO	-3.09	
1417.01757	6	16885966.655227084	w26+2DEPC+H2O-CO	-2.06	
1417.18037	6	13424667.339663751	w26+2DEPC+H2O-CO	-5.08	
1417.35248	6	9236507.477872638	w26+2DEPC+H2O-CO	-1.53	
1417.5217193633332	6	5636483.474943007	w26+2DEPC+H2O-CO	0.0	
1417.6887918633333	6	3105065.6815210027	w26+2DEPC+H2O-CO	0.0	
1417.8558618633333	6	1564795.5349679661	w26+2DEPC+H2O-CO	0.0	
1418.0229296966668	6	728943.783853761	w26+2DEPC+H2O-CO	0.0	
1418.18999553	6	316462.7339100116	w26+2DEPC+H2O-CO	0.0	
1681.4072025299997	5	846365.9034870352	w26+2DEPC+H2O-CO-2Eth	0.0	
1681.60774173	5	2668417.4557506638	w26+2DEPC+H2O-CO-2Eth	0.0	
1681.80208	5	4516637.97129002	w26+2DEPC+H2O-CO-2Eth	-3.68	
1682.00396	5	5398494.620889406	w26+2DEPC+H2O-CO-2Eth	-2.86	
1682.20927953	5	5082170.887131947	w26+2DEPC+H2O-CO-2Eth	0.0	
1682.41392	5	3994915.1500295247	w26+2DEPC+H2O-CO-2Eth	2.46	
1682.6084	5	2718624.8522787974	w26+2DEPC+H2O-CO-2Eth	-1.11	
1682.81075893	5	1641422.0182354779	w26+2DEPC+H2O-CO-2Eth	0.0	
1683.0112443299997	5	894851.169178624	w26+2DEPC+H2O-CO-2Eth	0.0	
1683.2117267299998	5	446411.72646829445	w26+2DEPC+H2O-CO-2Eth	0.0	
1683.41220653	5	205884.59702577794	w26+2DEPC+H2O-CO-2Eth	0.0	
1683.61268393	5	88505.53005727366	w26+2DEPC+H2O-CO-2Eth	0.0	
1408.6784333633332	6	1624743.2863109033	w26+2DEPC+H2O-CO-Eth	0.0	
1408.84956	6	5159682.416604522	w26+2DEPC+H2O-CO-Eth	2.85	
1409.01777	6	8791192.421629388	w26+2DEPC+H2O-CO-Eth	3.63	
1409.18	6	10572945.57393382	w26+2DEPC+H2O-CO-Eth	0.18	
1409.3482	6	10012392.757446915	w26+2DEPC+H2O-CO-Eth	0.97	
1409.51375	6	7915181.117179674	w26+2DEPC+H2O-CO-Eth	-0.12	
1409.68001	6	5416185.630405027	w26+2DEPC+H2O-CO-Eth	-0.7	
1409.84662	6	3287613.605979007	w26+2DEPC+H2O-CO-Eth	-1.03	
1410.0151413633334	6	1801704.6511868131	w26+2DEPC+H2O-CO-Eth	0.0	
1410.1822106966665	6	903381.3888320181	w26+2DEPC+H2O-CO-Eth	0.0	
1410.3492778633333	6	418756.67090875737	w26+2DEPC+H2O-CO-Eth	0.0	
1410.51634303	6	180912.32366867404	w26+2DEPC+H2O-CO-Eth	0.0	
1687.4165925299997	5	5306720.209748199	w26+DEPC	0.0	
1687.62037	5	16850384.475367915	w26+DEPC	1.92	
1687.82137	5	28696322.506769583	w26+DEPC	2.2	
1688.02045	5	34487629.2957804	w26+DEPC	1.35	
1688.22332	5	32630257.994922347	w26+DEPC	2.75	
1688.42379	5	25769172.724238195	w26+DEPC	2.73	
1688.62824	5	17613439.410857957	w26+DEPC	5.08	
1688.8303	5	10678374.25201974	w26+DEPC	6.01	
1689.0292	5	5844594.282705939	w26+DEPC	5.07	
1689.22112593	5	2926600.426926287	w26+DEPC	0.0	
1689.42160653	5	1354527.8036524681	w26+DEPC	0.0	
1689.6220849299998	5	584331.2452960695	w26+DEPC	0.0	
1406.01177	6	3138472.6535792537	w26+DEPC	-0.6	
1406.17904	6	9965566.072447589	w26+DEPC	-0.49	
1406.34819	6	16971428.657637976	w26+DEPC	0.96	
1406.5149	6	20396492.966174558	w26+DEPC	0.69	
1406.68307	6	19298016.16602637	w26+DEPC	1.46	
1406.851	6	15240269.074638002	w26+DEPC	2.06	
1407.02105	6	10416848.02317395	w26+DEPC	4.17	
1407.18704	6	6315348.134066971	w26+DEPC	3.4	
1407.35468	6	3456579.3187744888	w26+DEPC	3.81	
1407.5163921966666	6	1730834.685987213	w26+DEPC	0.0	
1407.6834593633334	6	801087.7344667385	w26+DEPC	0.0	
1407.8505246966665	6	345582.12257447105	w26+DEPC	0.0	
547.11914	1	19129483.76463467	y02	-0.71	
548.12264	1	4314882.587809123	y02	0.57	
549.12442953	1	936550.917136249	y02	0.0	
550.12685953	1	138034.82009410192	y02	0.0	
892.16622	1	141026244.17932683	y03	-0.84	
893.17028	1	50328891.751743235	y03	0.69	
894.17305	1	14234953.729059495	y03	1.29	
895.17528	1	2943114.6436385247	y03	1.13	
896.1765175300001	1	522030.5678312789	y03	0.0	
1197.20768	1	41102363.39899194	y04	-0.48	
1198.21272	1	19317363.049618375	y04	1.46	
1199.21554	1	6638451.254751939	y04	1.88	
1200.21566753	1	1697501.9371996154	y04	0.0	
1201.21796253	1	366642.14861117705	y04	0.0	
598.10073	2	6752018.63198486	y04	0.4	
598.60201	2	3173325.922057271	y04	0.27	
599.1030050300001	2	1090519.93250363	y04	0.0	
599.6041955300001	2	278854.15241312614	y04	0.0	
600.1053430300001	2	60229.4956779625	y04	0.0	
1180.21193	1	3297194.2898457837	y04+2DEPC+H2O-CO-G	-4.09	
1181.21970853	1	1495042.565928661	y04+2DEPC+H2O-CO-G	0.0	
1182.22203853	1	527745.1414312345	y04+2DEPC+H2O-CO-G	0.0	
1183.22452753	1	136811.01209493697	y04+2DEPC+H2O-CO-G	0.0	
1184.22686153	1	30410.383195272323	y04+2DEPC+H2O-CO-G	0.0	
1503.23786	1	9941995.048735026	y05	2.86	
1504.24163	1	5763353.265629115	y05	3.53	
1505.2387035299998	1	2336014.96581825	y05	0.0	
1506.24111653	1	708519.4028835917	y05	0.0	
1507.24345153	1	180128.5131460455	y05	0.0	
751.11274	2	45583700.65943718	y05	-0.53	
751.6146	2	26424773.7770151	y05	0.1	
752.116	2	10710547.170446744	y05	0.38	
752.6169200300001	2	3248536.7588830306	y05	0.0	
753.11808753	2	825882.9523882687	y05	0.0	
1545.20589	1	33652478.85761962	y05+2DEPC+H2O-CO-2Eth	-1.19	
1546.21622	1	19892918.040854618	y05+2DEPC+H2O-CO-2Eth	3.69	
1547.2128945299999	1	8268414.468956427	y05+2DEPC+H2O-CO-2Eth	0.0	
1548.21531253	1	2570370.1864035125	y05+2DEPC+H2O-CO-2Eth	0.0	
1549.21764853	1	670630.6354809174	y05+2DEPC+H2O-CO-2Eth	0.0	
1591.25775	1	2585931.488151559	y05+2DEPC+H2O-CO-Eth	5.12	
1592.25240653	1	1587756.328802961	y05+2DEPC+H2O-CO-Eth	0.0	
1593.25480853	1	676003.1477077601	y05+2DEPC+H2O-CO-Eth	0.0	
1594.2572415299999	1	215521.74311422446	y05+2DEPC+H2O-CO-Eth	0.0	
1595.25959453	1	57519.06116306754	y05+2DEPC+H2O-CO-Eth	0.0	
1596.2619395299998	1	13249.118984845258	y05+2DEPC+H2O-CO-Eth	0.0	
1352.18423	1	4441055.940110049	y05-G	0.06	
1353.18771	1	2247052.2304963483	y05-G	0.48	
1354.18940753	1	858106.6221588135	y05-G	0.0	
