spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0707_10sb.csv
limit_error:	6.5	2020-07-21
noise_limit:	4580000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1432.819654	8	53680733.0	c35+CMCT-G	-3.72	0.17	C344H434N137O244P35	0.6
1328.633624	9	750021987.0	c36+CMCT	1.11	0.03	C359H451N147O252P36	2.2
1313.62763	9	108111973.0	c36+CMCT-A	1.16	0.11	C354H446N142O252P36	0.7
1311.846926	9	89150163.0	c36+CMCT-G	-1.5	0.2	C354H446N142O251P36	1.4
1366.97557	9	398507242.0	c37+CMCT	3.52	0.08	C369H463N152O259P37	2.0
1351.964756	9	49320683.0	c37+CMCT-A	0.04	0.29	C364H458N147O259P37	2.0
1350.185979	9	58769021.0	c37+CMCT-G	-1.12	0.37	C364H458N147O258P37	5.2
1324.053184	9	207228941.0	c37-A	-0.33	0.32	C350H433N144O258P37	11.1
1260.67375	10	697644956.0	c38+CMCT	-2.64	0.08	C378H475N155O266P38	3.5
1247.16881	10	38069718.0	c38+CMCT-A	-2.26	0.36	C373H470N150O266P38	3.0
1245.567829	10	108800542.0	c38+CMCT-G	-3.46	0.2	C373H470N150O265P38	1.8
627.08507	1	12360413.0	w02	-1.26	0.19	C18H26N6O15P2	0.2
972.13222	1	33094532.0	w03	-1.11	0.27	C28H38N11O22P3	1.1
658.08603	2	24914190.0	w04	-1.06	0.34	C38H50N16O29P4	1.6
822.612484	2	34325525.0	w05	-0.61	0.18	C48H62N21O35P5	0.5
975.13493	2	42159077.0	w06	1.33	0.47	C57H74N24O42P6	10.1
1139.659578	2	34432878.0	w07	-0.28	0.21	C67H86N29O48P7	0.6
1292.669293	2	35296866.0	w08	-2.51	0.25	C76H97N31O56P8	0.9
861.445338	3	46335397.0	w08	-0.69	0.1	C76H97N31O56P8	0.3
976.462796	3	27864349.0	w09	1.07	0.28	C86H109N36O63P9	1.0
894.6184	4	44534019.0	w11	1.93	0.17	C105H133N44O77P11	0.5
1336.227571	3	27438911.0	w12+CMCT-G	1.47	0.43	C124H165N47O83P12	4.4
1367.510409	3	45418757.0	w13-G	1.64	0.08	C120H152N49O89P13	0.2
1139.642527	4	39848515.0	w14	-4.79	0.13	C134H168N56O98P14	0.3
911.514955	5	48528296.0	w14	-2.17	0.14	C134H168N56O98P14	0.4
1202.445249	4	39641235.0	w14+CMCT	-2.23	0.07	C148H193N59O99P14	0.2
1091.76889	5	21672711.0	w16+CMCT	-5.26	0.37	C167H217N67O113P16	1.9
1264.41198	4	53862789.0	w16-G	3.29	0.44	C148H187N59O111P16	9.6
1102.541906	5	33483620.0	w17	-0.93	0.32	C162H204N67O119P17	1.8
1237.357596	5	53033610.0	w19	-4.31	0.08	C182H228N77O132P19	0.2
1030.968194	6	30541298.0	w19	0.29	0.16	C182H228N77O132P19	0.3
1348.806042	5	117147578.0	w20+CMCT	-1.41	0.2	C205H264N82O141P20	1.9
1648.492415	4	30249863.0	w20+CMCT-G	-4.23	0.24	C200H259N77O140P20	0.7
1585.703633	4	18539689.0	w20-G	2.64	0.58	C186H234N74O139P20	13.4
1136.814351	6	16487597.0	w21	0.14	0.12	C201H251N84O146P21	0.1
1730.769914	4	22652014.0	w21+CMCT-G	4.27	0.43	C210H271N82O146P21	3.6
1334.172281	5	49894349.0	w21-G	2.75	0.26	C196H246N79O145P21	1.5
1480.429923	5	75432645.0	w22+CMCT	0.66	0.19	C225H288N92O153P22	1.1
1233.519138	6	76920084.0	w22+CMCT	-3.06	0.28	C225H288N92O153P22	2.8
1392.871405	6	102204822.0	w25+CMCT	-2.76	0.1	C253H323N102O175P25	0.6
1193.745721	7	40455375.0	w25+CMCT	-2.89	0.12	C253H323N102O175P25	0.3
1237.328713	7	20799888.0	w26+CMCT	1.79	0.08	C262H335N105O182P26	0.1
1333.625739	7	60347543.0	w28+CMCT	-0.56	0.27	C282H359N115O195P28	2.0
1426.494054	7	78446677.0	w30+CMCT	-1.58	0.07	C301H383N123O209P30	0.3
1229.177621	8	57409338.0	w30+CMCT-G	0.35	0.12	C296H378N118O208P30	0.4
1434.197242	7	219194134.0	w31	6.47	0.17	C296H370N123O215P31	2.6
1470.074487	7	62708840.0	w31+CMCT	0.58	0.26	C310H395N126O216P31	1.8
1038.129384	10	31602542.0	w32	-4.57	0.38	C306H382N128O222P32	3.1
1329.322244	8	89156744.0	w32+CMCT	2.1	0.12	C320H407N131O223P32	0.6
1275.399789	9	488611115.0	w35+CMCT-G	-1.83	0.25	C344H437N138O244P35	12.8
1947.749208	6	22766050.0	w36	-3.13	0.43	C344H429N143O251P36	3.7
1748.953528	7	15517674.0	w37+CMCT	-6.12	0.16	C367H465N148O260P37	0.2
1258.473428	10	854043536.0	w38+CMCT	-3.26	0.08	C377H477N153O267P38	4.3
