spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1203_0x_2_134_7.csv
limit_error:	6.5	2020-03-19
noise_limit:	2040000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1312.770584	5	5912690.299292736	w20+2DEPC+H2O-CO	-1.76	0.24	C194H248N74O146P20	0.3
1303.56471	5	23877613.900987737	w20+2DEPC+H2O-CO-Eth	0.14	0.31	C192H242N74O145P20	2.6
1300.361107	5	25216314.73	w20+DEPC	-3.41	0.45	C192H242N74O144P20	11.1
1228.156775	6	10885933.028061323	w23	3.02	0.41	C217H273N84O163P23	3.2
1235.152813	6	14958839.55	w23+2DEPC+H2O-CO-2Eth	3.28	0.37	C218H271N84O165P23	3.0
1297.66131	6	17595147.22	w24+DEPC	-2.45	0.36	C230H289N89O172P24	3.2
1351.175846	6	17465535.15	w25+2DEPC+H2O-CO-Eth	3.94	0.37	C239H301N92O180P25	3.5
1673.007441	5	12430418.03	w26	-2.94	0.41	C246H309N97O184P26	3.7
1394.008057	6	54388853.07255802	w26	-0.74	0.11	C246H309N97O184P26	0.8
1194.720667	7	46216969.30267105	w26	-0.31	0.13	C246H309N97O184P26	0.8
1213.870431	7	111137842.90082155	w26+2DEPC+H2O-CO	-1.43	0.1	C251H319N97O188P26	1.5
1401.000679	6	39845784.96	w26+2DEPC+H2O-CO-2Eth	-2.93	0.27	C247H307N97O186P26	2.9
1200.719262	7	34646447.07	w26+2DEPC+H2O-CO-2Eth	1.59	0.26	C247H307N97O186P26	2.3
1408.679465	6	27892110.70267267	w26+2DEPC+H2O-CO-Eth	0.73	0.26	C249H313N97O187P26	1.8
1207.293447	7	117647224.41435362	w26+2DEPC+H2O-CO-Eth	-1.09	0.28	C249H313N97O187P26	9.5
1406.016085	6	234944316.8	w26+DEPC	2.47	0.06	C249H313N97O186P26	2.1
1205.00804	7	197246527.83	w26+DEPC	-1.44	0.08	C249H313N97O186P26	2.2
1404.349929	6	78888519.18	w26+DEPC+H2O-CO	0.98	0.15	C248H315N97O186P26	1.7
1203.582414	7	41313963.448371165	w26+DEPC+H2O-CO	-0.85	0.22	C248H315N97O186P26	1.8
547.119776	1	55082313.42	y02	0.45	0.04	C18H25N6O12P1	0.4
892.167559	1	217200623.08	y03	0.67	0.04	C28H37N11O19P2	1.6
1197.208135	1	78188945.55	y04	-0.1	0.1	C37H49N14O26P3	1.0
