spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0512_10g3.csv
limit_error:	6
noise_limit:	2500000.0
shape_limit:	0.7
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
2213.33272278	4	1376944.658921288	y27+CMCT	0.0	1	
2213.58338228	4	2510905.4251620322	y27+CMCT	0.0	1	
2213.84124	4	3212080.3287224355	y27+CMCT	3.26	1	
2214.06991	4	3220686.457426516	y27+CMCT	-6.66	1	
2214.33529528	4	2686244.06821656	y27+CMCT	0.0	1	
2214.58591853	4	1933701.895418233	y27+CMCT	0.0	1	
2214.83653653	4	1231790.3503612382	y27+CMCT	0.0	1	
2215.08715003	4	706996.1680700526	y27+CMCT	0.0	1	
2215.3377595300003	4	370602.54024856345	y27+CMCT	0.0	1	
2215.58836578	4	179309.32038981255	y27+CMCT	0.0	1	
2215.83896903	4	80743.0947727272	y27+CMCT	0.0	1	
2216.08956978	4	34083.144366680805	y27+CMCT	0.0	1	
1770.2641803299998	5	503612.4067608237	y27+CMCT	0.0	1	
1770.4647229299999	5	1727741.635861032	y27+CMCT	0.0	1	
1770.6573	5	3150595.6456960114	y27+CMCT	-4.49	1	
1770.86576773	5	4030405.2059808914	y27+CMCT	0.0	1	
1771.07062	5	4041203.873007398	y27+CMCT	2.45	1	
1771.2667809299999	5	3370604.3962423177	y27+CMCT	0.0	1	
1771.46517	5	2426340.9966489132	y27+CMCT	-1.19	1	
1771.6677739299998	5	1545607.1245726203	y27+CMCT	0.0	1	
1771.8682647299997	5	887113.8778560455	y27+CMCT	0.0	1	
1772.06875233	5	465019.00784082967	y27+CMCT	0.0	1	
1772.26923733	5	224991.01654392204	y27+CMCT	0.0	1	
1772.4697199299999	5	101313.59001486828	y27+CMCT	0.0	1	
1772.6702005299999	5	42766.32849537276	y27+CMCT	0.0	1	
1789.03371473	5	717481.7228919636	y28	0.0	1	
1789.2342531299998	5	2436010.2174380743	y28	0.0	1	
1789.4347763299997	5	4410638.693481934	y28	0.0	1	
1789.63965	5	5614770.019651393	y28	2.44	1	
1789.84093	5	5611631.154821172	y28	2.87	1	
1790.03629433	5	4671384.19492841	y28	0.0	1	
1790.23678893	5	3359809.525620478	y28	0.0	1	
1790.4372795299998	5	2140329.1504312367	y28	0.0	1	
1790.63374	5	1229430.5767010425	y28	-2.25	1	
1790.83825093	5	645413.3863900846	y28	0.0	1	
1791.03873273	5	312913.43492475216	y28	0.0	1	
1791.23921193	5	141280.30600825654	y28	0.0	1	
1791.4396893300002	5	59795.375015714	y28	0.0	1	
1839.27366713	5	4766151.526634337	y28+CMCT	0.0	1	
1839.46097	5	16976989.85531096	y28+CMCT	-7.2	1	
1839.67849	5	32070744.435075648	y28+CMCT	2.04	1	
1839.87672	5	42434828.234408125	y28+CMCT	0.8	1	
1840.07731	5	43957942.55353036	y28+CMCT	0.84	1	
1840.27831	5	37842792.72362292	y28+CMCT	1.11	1	
1840.47697	5	28096341.030376606	y28+CMCT	0.11	1	
1840.67928	5	18448059.29648424	y28+CMCT	1.1	1	
1840.88074	5	10908211.76499785	y28+CMCT	1.62	1	
1841.07297	5	5887977.637533097	y28+CMCT	-2.86	1	
1841.27872233	5	2932272.5547733	y28+CMCT	0.0	1	
1841.47920513	5	1358593.3068381003	y28+CMCT	0.0	1	
1841.6796857299998	5	589759.7306917026	y28+CMCT	0.0	1	
1532.5601765299998	6	661016.0388256434	y28+CMCT	0.0	1	
1532.7272943633332	6	2354533.3216179446	y28+CMCT	0.0	1	
1532.8944000299998	6	4447881.342042291	y28+CMCT	0.0	1	
1533.05559	6	5885272.826725018	y28+CMCT	-3.85	1	
1533.22807	6	6096513.067048591	y28+CMCT	-0.34	1	
1533.3956748633334	6	5248404.882740575	y28+CMCT	0.0	1	
1533.55159	6	3896672.598344523	y28+CMCT	-7.28	1	
1533.7298358633332	6	2558555.4743774235	y28+CMCT	0.0	1	
1533.90816	6	1512856.4191205902	y28+CMCT	7.33	0	
1534.0639848633332	6	816601.7452249369	y28+CMCT	0.0	1	
1534.2310558633333	6	406675.9476869025	y28+CMCT	0.0	1	
1534.3981248633334	6	188422.873474046	y28+CMCT	0.0	1	
1534.5651920299997	6	81793.5894111191	y28+CMCT	0.0	1	
2198.78161003	4	304902.2116287826	y28-G	0.0	1	
2199.03228803	4	1012724.6562974077	y28-G	0.0	1	
2199.2829455300002	4	1798330.9154104705	y28-G	0.0	1	
2199.53511	4	2248918.6750223725	y28-G	0.69	1	
2199.78422378	4	2210746.060583568	y28-G	0.0	1	
2200.0348502800002	4	1811826.1592059126	y28-G	0.0	1	
2200.29247	4	1283940.7107968333	y28-G	3.18	1	
2200.53608578	4	806399.5724220808	y28-G	0.0	1	
2200.7866962800003	4	456945.73881525476	y28-G	0.0	1	
2201.0373032800003	4	236741.95325478903	y28-G	0.0	1	
2201.28790678	4	113317.99120994423	y28-G	0.0	1	
2201.53850728	4	50529.854174503016	y28-G	0.0	1	
2201.78910503	4	21139.662370679474	y28-G	0.0	1	
1548.2014553633333	6	504487.9076351849	y29	0.0	1	
1548.3685696966666	6	1779077.6779167962	y29	0.0	1	
1548.5356718633334	6	3337473.790330016	y29	0.0	1	
1548.70863	6	4394596.919059196	y29	3.79	1	
1548.87353	6	4537354.851651693	y29	2.37	1	
1549.0369366966665	6	3898146.3213018724	y29	0.0	1	
1549.2040156966666	6	2891237.242857239	y29	0.0	1	
1549.371091363333	6	1898080.8946480576	y29	0.0	1	
1549.5381641966667	6	1122952.5239192857	y29	0.0	1	
1549.7052346966666	6	606880.6839521987	y29	0.0	1	
1549.872302863333	6	302764.18733558076	y29	0.0	1	
1550.0393691966665	6	140614.64995840096	y29	0.0	1	
1550.2064338633334	6	61211.13141901721	y29	0.0	1	
1160.899272405	8	249429.7175698265	y29	0.0	1	
1161.024608155	8	879614.4288526056	y29	0.0	1	
1161.14993478	8	1650119.1253937895	y29	0.0	1	
1161.27083	8	2172783.6322031906	y29	-3.81	1	
1161.4005711549999	8	2243366.2373925075	y29	0.0	1	
1161.53238	8	1927327.7342284732	y29	5.59	1	
1161.651192655	8	1429490.138413277	y29	0.0	1	
1161.7764994049999	8	938452.1894608228	y29	0.0	1	
1161.90180403	8	555211.9815883893	y29	0.0	1	
1162.027106905	8	300054.91768148507	y29	0.0	1	
1162.1524080299998	8	149693.15338274126	y29	0.0	1	
1162.27770778	8	69522.91996395476	y29	0.0	1	
1162.40300628	8	30264.105424338137	y29	0.0	1	
1908.28315413	5	2963519.246551723	y29+CMCT	0.0	1	
1908.47432	5	10945244.559050653	y29+CMCT	-4.91	1	
1908.67919	5	21393324.553399973	y29+CMCT	-2.64	1	
1908.8791	5	29246184.243350785	y29+CMCT	-2.95	1	
1909.0791	5	31266580.182998322	y29+CMCT	-3.22	1	
1909.28095	5	27754867.854726348	y29+CMCT	-2.51	1	
1909.4789	5	21232685.788913734	y29+CMCT	-3.85	1	
1909.68522	5	14356424.680409055	y29+CMCT	-0.8	1	
1909.88887	5	8736904.81106381	y29+CMCT	0.86	1	
1910.0839	5	4851609.837347573	y29+CMCT	-2.0	1	
1910.28820733	5	2484758.9906292763	y29+CMCT	0.0	1	
1910.4886903299998	5	1183514.076098931	y29+CMCT	0.0	1	
1910.68917113	5	528015.7181457103	y29+CMCT	0.0	1	
1590.0680823633334	6	1035189.5501706051	y29+CMCT	0.0	1	
1590.23353	6	3823293.1352730985	y29+CMCT	-1.05	1	
1590.4023041966666	6	7472921.273197932	y29+CMCT	0.0	1	
1590.57483	6	10216010.692796603	y29+CMCT	3.41	1	
1590.73877	6	10921756.999780728	y29+CMCT	1.43	1	
1590.90209	6	9695077.635486953	y29+CMCT	-0.94	1	
1591.07752	6	7416808.403156017	y29+CMCT	4.31	1	
1591.23855	6	5014855.504739317	y29+CMCT	0.51	1	
1591.4048155299997	6	3051896.0090346374	y29+CMCT	0.0	1	
1591.5718888633332	6	1694720.1577890816	y29+CMCT	0.0	1	
1591.73896003	6	867953.3783304532	y29+CMCT	0.0	1	
1591.9060291966666	6	413414.3570968871	y29+CMCT	0.0	1	
1592.07309653	6	184441.64126359994	y29+CMCT	0.0	1	
1878.07327213	5	554957.032711759	y29+CMCT-G	0.0	1	
1878.27381573	5	2008701.8340591681	y29+CMCT-G	0.0	1	
1878.47434473	5	3855633.5699232863	y29+CMCT-G	0.0	1	
1878.68532	5	5183447.7086102925	y29+CMCT-G	5.57	1	
1878.88403	5	5455414.834106463	y29+CMCT-G	4.61	1	
1879.0861	5	4771478.939320272	y29+CMCT-G	5.44	1	
1879.27638013	5	3599061.3909626175	y29+CMCT-G	0.0	1	
1879.4768759299998	5	2400780.3324253205	y29+CMCT-G	0.0	1	
1879.67736833	5	1442137.0116596408	y29+CMCT-G	0.0	1	
1879.8778577300002	5	790807.6136356422	y29+CMCT-G	0.0	1	
1880.07834413	5	400083.8705646136	y29+CMCT-G	0.0	1	
1880.27882833	5	188341.77591532568	y29+CMCT-G	0.0	1	
1880.47931013	5	83071.13150556623	y29+CMCT-G	0.0	1	
1974.0936581299998	5	420858.31428546406	y30+CMCT	0.0	1	
1974.29419693	5	1609464.7832687653	y30+CMCT	0.0	1	
1974.49472253	5	3250175.6712358054	y30+CMCT	0.0	1	
1974.6952389299997	5	4583420.242710899	y30+CMCT	0.0	1	
1974.8849	5	5048656.156624526	y30+CMCT	-5.49	1	
1975.08819	5	4613098.234348107	y30+CMCT	-4.08	1	
1975.29675033	5	3629775.188536781	y30+CMCT	0.0	1	
1975.49724493	5	2522629.2891627746	y30+CMCT	0.0	1	
1975.68385	5	1577086.1524708315	y30+CMCT	-7.03	1	
1975.8982245299999	5	899196.6839982194	y30+CMCT	0.0	1	
1976.09871013	5	472640.8922575494	y30+CMCT	0.0	1	
1976.29919353	5	230977.24606884664	y30+CMCT	0.0	1	
1976.49967453	5	105702.43596814206	y30+CMCT	0.0	1	
1976.7001539300002	5	45562.396163190904	y30+CMCT	0.0	1	
1409.7791053871426	7	204582.847523278	y30+CMCT	0.0	1	
1409.9223473871427	7	782374.6785390098	y30+CMCT	0.0	1	
1410.0655799585713	7	1579938.3574047366	y30+CMCT	0.0	1	
1410.2088059585712	7	2228040.014468157	y30+CMCT	0.0	1	
1410.352026815714	7	2454195.19498334	y30+CMCT	0.0	1	
1410.50184	7	2242466.741544277	y30+CMCT	4.68	1	
1410.6384569585714	7	1764464.9487345202	y30+CMCT	0.0	1	
1410.78627	7	1226271.8014701894	y30+CMCT	3.26	1	
1410.9248755299998	7	766635.1475313056	y30+CMCT	0.0	1	
1411.0680813871427	7	437107.24453234044	y30+CMCT	0.0	1	
1411.2112853871427	7	229754.80419855876	y30+CMCT	0.0	1	
1411.354487815714	7	112280.0265787255	y30+CMCT	0.0	1	
1411.49768853	7	51382.863558783116	y30+CMCT	0.0	1	
1411.6408881014286	7	22148.2727812447	y30+CMCT	0.0	1	
1619.7352673633332	6	339285.846457924	y30+CMCT-G	0.0	1	
1619.9023858633334	6	1272498.313346208	y30+CMCT-G	0.0	1	
1620.06323	6	2524915.4027762646	y30+CMCT-G	-3.87	1	
1620.22688	6	3503207.503677402	y30+CMCT-G	-5.99	1	
1620.4036841966667	6	3800366.198773928	y30+CMCT-G	0.0	1	
1620.5707716966667	6	3422752.35142523	y30+CMCT-G	0.0	1	
1620.7378553633332	6	2656344.2996285707	y30+CMCT-G	0.0	1	
1620.89753	6	1821898.890260863	y30+CMCT-G	-4.57	1	
1621.07201253	6	1124613.6675982876	y30+CMCT-G	0.0	1	
1621.2390871966668	6	633394.3664623214	y30+CMCT-G	0.0	1	
1621.4061593633332	6	328963.01189345884	y30+CMCT-G	0.0	1	
1621.5732296966667	6	158913.0368283587	y30+CMCT-G	0.0	1	
1621.7402981966666	6	71901.63633545408	y30+CMCT-G	0.0	1	
1352.3149379585714	7	252746.63027129622	y30-G	0.0	1	
1352.45818053	7	905776.7049781601	y30-G	0.0	1	
1352.60141253	7	1725986.1864040105	y30-G	0.0	1	
1352.7446373871428	7	2307826.901276405	y30-G	0.0	1	
1352.88959	7	2419095.7353540934	y30-G	1.28	1	
1353.03432	7	2109596.3945647106	y30-G	2.4	1	
1353.1742839585713	7	1588004.0826632427	y30-G	0.0	1	
1353.3174929585714	7	1057935.7077161714	y30-G	0.0	1	
1353.460699387143	7	635103.2013654126	y30-G	0.0	1	
1353.603903672857	7	348243.15154944797	y30-G	0.0	1	
1353.7471061014285	7	176261.09814026745	y30-G	0.0	1	
1353.8903068157142	7	83051.74677748582	y30-G	0.0	1	
1354.0335059585714	7	36679.47927637769	y30-G	0.0	1	
1653.8837563633333	6	371012.8533257968	y31	0.0	1	
1654.0508703633332	6	1398920.657937722	y31	0.0	1	
1654.22288	6	2794254.276832628	y31	2.97	1	
1654.38862	6	3906383.7926690313	y31	2.15	1	
1654.55215653	6	4272998.837853292	y31	0.0	1	
1654.71924053	6	3882601.2324399482	y31	0.0	1	
1654.89307	6	3041416.0081389993	y31	4.08	1	
1655.05339753	6	2106353.549710651	y31	0.0	1	
1655.2204716966667	6	1313323.0961214798	y31	0.0	1	
1655.3875431966667	6	747357.1276946834	y31	0.0	1	
1655.5546125299998	6	392313.9687375884	y31	0.0	1	
1655.72168003	6	191587.19490328874	y31	0.0	1	
1655.8887458633333	6	87636.76894332276	y31	0.0	1	
1656.05581003	6	37786.7537524055	y31	0.0	1	
1695.75038353	6	782930.7517258925	y31+CMCT	0.0	1	
1695.91749953	6	3082694.7714168187	y31+CMCT	0.0	1	
1696.08419	6	6400840.376000562	y31+CMCT	-0.24	1	
1696.2574	6	9272432.837503195	y31+CMCT	3.36	1	
1696.4165	6	10484216.52120002	y31+CMCT	-1.35	1	
1696.58682	6	9827849.025354113	y31+CMCT	0.55	1	
1696.75157	6	7929461.518447148	y31+CMCT	-0.82	1	
1696.92004453	6	5648550.738171568	y31+CMCT	0.0	1	
1697.0871213633334	6	3618300.951684273	y31+CMCT	0.0	1	
1697.2541958633333	6	2113292.35697649	y31+CMCT	0.0	1	
1697.4212680299997	6	1137511.4880820431	y31+CMCT	0.0	1	
1697.5883381966667	6	569154.3974444038	y31+CMCT	0.0	1	
1697.7554065299998	6	266607.12992358016	y31+CMCT	0.0	1	
1697.9224733633332	6	117572.0883513925	y31+CMCT	0.0	1	
1453.3564321014285	7	170254.1493045148	y31+CMCT	0.0	1	
1453.499674387143	7	670355.0406164088	y31+CMCT	0.0	1	
1453.6429076728573	7	1391910.6263838508	y31+CMCT	0.0	1	
1453.79149	7	2016359.8903892	y31+CMCT	3.68	1	
1453.9293558157142	7	2279871.318129268	y31+CMCT	0.0	1	
1454.0725733871427	7	2137139.295673847	y31+CMCT	0.0	1	
1454.2157873871429	7	1724320.7298858976	y31+CMCT	0.0	1	
1454.3566	7	1228319.6165316561	y31+CMCT	-1.65	1	
1454.5022073871428	7	786826.6115473738	y31+CMCT	0.0	1	
1454.6454141014285	7	459551.23320374027	y31+CMCT	0.0	1	
1454.788618815714	7	247360.38315087708	y31+CMCT	0.0	1	
1454.9318218157143	7	123766.88174045068	y31+CMCT	0.0	1	
1455.0750232442856	7	57975.71497044603	y31+CMCT	0.0	1	
1455.2182233871426	7	25566.93020435819	y31+CMCT	0.0	1	
1711.389	6	2099370.536387531	y32	-1.56	1	
1711.55363	6	8191469.900021688	y32	-3.01	1	
1711.71891	6	16897729.332285207	y32	-4.07	1	
1711.88876	6	24362097.189265355	y32	-2.46	1	
1712.05972	6	27452602.314297576	y32	-0.2	1	
1712.22335	6	25675188.1909562	y32	-2.22	1	
1712.39191	6	20687049.59505938	y32	-1.35	1	
1712.55868	6	14727512.95580645	y32	-1.53	1	
1712.7265	6	9434647.243727768	y32	-1.1	1	
1712.8875	6	5513857.15973167	y32	-4.64	1	
1713.06312	6	2971410.824878862	y32	0.35	1	
1713.2295853633332	6	1489241.275601879	y32	0.0	1	
1713.3966513633331	6	698975.8587947951	y32	0.0	1	
1713.5637158633333	6	309066.5846085056	y32	0.0	1	
2104.1114025300003	5	761884.4133775363	y32+CMCT	0.0	1	
2104.32397	5	3099879.6460648407	y32+CMCT	5.72	1	
2104.51246653	5	6639760.460757799	y32+CMCT	0.0	1	
2104.71479	5	9909858.529749656	y32+CMCT	0.86	1	
2104.91576	5	11533246.877794562	y32+CMCT	1.08	1	
2105.11851	5	11119396.006000387	y32+CMCT	2.14	1	
2105.32271	5	9221326.043982051	y32+CMCT	3.9	1	
2105.52232	5	6748087.547906325	y32+CMCT	3.48	1	
2105.72408	5	4438581.649157636	y32+CMCT	4.08	1	
2105.91597533	5	2660775.4533175696	y32+CMCT	0.0	1	
2106.1164621300004	5	1469453.4872625128	y32+CMCT	0.0	1	
2106.31694653	5	754149.7213588423	y32+CMCT	0.0	1	
2106.51742873	5	362240.25957309443	y32+CMCT	0.0	1	
2106.71790913	5	163801.59547171925	y32+CMCT	0.0	1	
1753.2582893633332	6	17621981.34398924	y32+CMCT	0.0	1	
1753.42105	6	71698567.83052179	y32+CMCT	-2.48	1	
1753.58875	6	153574128.71767405	y32+CMCT	-2.14	1	
1753.75574	6	229209758.15564567	y32+CMCT	-2.2	1	
1753.92306	6	266757867.39767197	y32+CMCT	-2.07	1	
1754.08977	6	257185716.801205	y32+CMCT	-2.29	1	
1754.25676	6	213284367.8918671	y32+CMCT	-2.34	1	
1754.42485	6	156079676.63972357	y32+CMCT	-1.77	1	
1754.5916	6	102662033.2977861	y32+CMCT	-1.95	1	
1754.75869	6	61542321.349042036	y32+CMCT	-1.94	1	
1754.92454	6	33987677.76808205	y32+CMCT	-2.64	1	
1755.09694	6	17443082.030574113	y32+CMCT	0.4	1	
1755.2599	6	8378424.58010193	y32+CMCT	-1.94	1	
1755.4303781966664	6	3788643.800602282	y32+CMCT	0.0	1	
1502.6489228157143	7	670557.4859694876	y32+CMCT	0.0	1	
1502.79054	7	2728297.71258648	y32+CMCT	-1.08	1	
1502.9353971014284	7	5843853.744516873	y32+CMCT	0.0	1	
1503.07855	7	8721965.832800616	y32+CMCT	-0.05	1	
1503.2223	7	10150758.954570035	y32+CMCT	0.3	1	
1503.36332	7	9786516.30137499	y32+CMCT	-1.16	1	
1503.50553	7	8115967.594015462	y32+CMCT	-1.83	1	
1503.651487815714	7	5939195.686083431	y32+CMCT	0.0	1	
1503.794696672857	7	3906529.782824931	y32+CMCT	0.0	1	
1503.93866	7	2341828.8488096786	y32+CMCT	0.5	1	
1504.0811082442856	7	1293310.4009828002	y32+CMCT	0.0	1	
1504.2243113871427	7	663749.9498869327	y32+CMCT	0.0	1	
1504.3675129585713	7	318818.5944104663	y32+CMCT	0.0	1	
1504.5107132442856	7	144166.73202484706	y32+CMCT	0.0	1	
1314.691897905	8	139091.9522343225	y32+CMCT	0.0	1	
1314.8172342799999	8	565923.5234268307	y32+CMCT	0.0	1	
1314.942562905	8	1212175.0079659745	y32+CMCT	0.0	1	
1315.06788603	8	1809174.1280784062	y32+CMCT	0.0	1	
1315.1932047799999	8	2105544.8774982756	y32+CMCT	0.0	1	
1315.31488	8	2029990.9946769401	y32+CMCT	-2.77	1	
1315.443832405	8	1683473.52843284	y32+CMCT	0.0	1	
1315.56589	8	1231951.5328125062	y32+CMCT	-2.47	1	
1315.6944500299999	8	810321.0616895094	y32+CMCT	0.0	1	
1315.819755905	8	485759.3169788517	y32+CMCT	0.0	1	
1315.945060155	8	268267.9297175688	y32+CMCT	0.0	1	
1316.070362905	8	137679.88316725485	y32+CMCT	0.0	1	
1316.1956642799998	8	66131.6913657903	y32+CMCT	0.0	1	
1316.3209645299999	8	29904.12100997832	y32+CMCT	0.0	1	
1728.0833876966667	6	1610637.9541631318	y32+CMCT-G	0.0	1	
1728.25295	6	6434354.841660314	y32+CMCT-G	1.41	1	
1728.417	6	13555037.25940136	y32+CMCT-G	-0.35	1	
1728.58952	6	19921354.503354028	y32+CMCT-G	2.78	1	
1728.75468	6	22851299.64042237	y32+CMCT-G	1.66	1	
1728.92287	6	21730775.864259027	y32+CMCT-G	2.3	1	
1729.09151	6	17786488.88780767	y32+CMCT-G	3.2	1	
1729.25768	6	12853154.367741344	y32+CMCT-G	2.67	1	
1729.42382	6	8352257.620779101	y32+CMCT-G	2.13	1	
1729.59329	6	4948484.044804409	y32+CMCT-G	3.51	1	
1729.754285363333	6	2702025.9479284077	y32+CMCT-G	0.0	1	
1729.9213565300001	6	1371437.7796378718	y32+CMCT-G	0.0	1	
1730.0884258633332	6	651700.0909651116	y32+CMCT-G	0.0	1	
1730.2554936966667	6	291493.08759439917	y32+CMCT-G	0.0	1	
1766.2337488633334	6	225649.65240930155	y33	0.0	1	
1766.4008610299998	6	909993.9541458968	y33	0.0	1	
1766.5679628633332	6	1936098.0047267328	y33	0.0	1	
1766.7350573633335	6	2874621.4129040013	y33	0.0	1	
1766.90789	6	3332088.817560672	y33	3.25	1	
1767.07888	6	3202670.288658585	y33	5.46	1	
1767.2363106966666	6	2649932.039603856	y33	0.0	1	
1767.40259	6	1936098.0047267328	y33	-0.45	0	
1767.5704623633333	6	1272170.5916014153	y33	0.0	1	
1767.7375343633335	6	762226.5235937444	y33	0.0	1	
1767.9046041966665	6	420928.98378129676	y33	0.0	1	
1768.0716721966664	6	216102.64516640126	y33	0.0	1	
1768.2387383633331	6	103877.49533489592	y33	0.0	1	
1768.4058031966667	6	47017.81530309827	y33	0.0	1	
1808.1003760299998	6	445534.30161828955	y33+CMCT	0.0	1	
1808.2674901966666	6	1871043.0444895665	y33+CMCT	0.0	1	
1808.42854	6	4129147.0963173956	y33+CMCT	-3.35	1	
1808.6016920299999	6	6340997.404301244	y33+CMCT	0.0	1	
1808.76625	6	7585288.25982242	y33+CMCT	-1.4	1	
1808.93025	6	7510509.8228432685	y33+CMCT	-3.11	1	
1809.09763	6	6392137.107001983	y33+CMCT	-2.94	1	
1809.26859	6	4797732.399687937	y33+CMCT	-0.8	1	
1809.4371108633331	6	3235063.158472074	y33+CMCT	0.0	1	
1809.60418553	6	1987189.266455941	y33+CMCT	0.0	1	
1809.77125803	6	1124142.8005864096	y33+CMCT	0.0	1	
1809.9383286966665	6	590735.6922528549	y33+CMCT	0.0	1	
1810.1053973633332	6	290412.0878574295	y33+CMCT	0.0	1	
1810.27246453	6	134387.13503160657	y33+CMCT	0.0	1	
1858.9405905299998	6	134324.53897346018	y34+CMCT	0.0	1	
1859.1077051966665	6	579298.9633015617	y34+CMCT	0.0	1	
1859.2748103633335	6	1311422.2523813115	y34+CMCT	0.0	1	
1859.44361	6	2064203.503997206	y34+CMCT	0.92	1	
1859.6090006966667	6	2529334.1747320085	y34+CMCT	0.0	1	
1859.77516	6	2563992.406404061	y34+CMCT	-0.5	1	
1859.9431725299999	6	2233162.3833984593	y34+CMCT	0.0	1	
1860.1102531966667	6	1714674.6004847165	y34+CMCT	0.0	1	
1860.2773311966666	6	1182393.6058853131	y34+CMCT	0.0	1	
1860.44440653	6	742571.7265691183	y34+CMCT	0.0	1	
1860.6114798633332	6	429357.5143306534	y34+CMCT	0.0	1	
1860.7785510299998	6	230582.36209388546	y34+CMCT	0.0	1	
1860.94562053	6	115824.75216873213	y34+CMCT	0.0	1	
1861.1126883633333	6	54742.804345975295	y34+CMCT	0.0	1	
1861.2797548633332	6	24464.63412144837	y34+CMCT	0.0	1	
1593.2337523871427	7	295615.7260251495	y34+CMCT	0.0	1	
1593.37699353	7	1274896.4927089242	y34+CMCT	0.0	1	
1593.52022653	7	2886122.2545482577	y34+CMCT	0.0	1	
1593.663453387143	7	4542811.180750503	y34+CMCT	0.0	1	
1593.80183	7	5566450.956301869	y34+CMCT	-3.04	1	
1593.94156	7	5642725.316867557	y34+CMCT	-5.23	1	
1594.08969	7	4914648.68850823	y34+CMCT	-2.14	1	
1594.2363203871428	7	3773582.852343329	y34+CMCT	0.0	1	
1594.3795301014286	7	2602161.5031959442	y34+CMCT	0.0	1	
1594.5209	7	1634220.2381863422	y34+CMCT	-1.15	1	
1594.6659432442857	7	944911.7361071861	y34+CMCT	0.0	1	
1594.8091471014284	7	507455.844627508	y34+CMCT	0.0	1	
1594.95234953	7	254902.18291988937	y34+CMCT	0.0	1	
1595.09555053	7	120475.63293394662	y34+CMCT	0.0	1	
1595.2387503871428	7	53840.72510519115	y34+CMCT	0.0	1	
1535.7695848157143	7	565916.462758567	y34-G	0.0	1	
1535.91975	7	2304496.506570807	y34-G	4.51	1	
1536.0560591014284	7	4952755.36038625	y34-G	0.0	1	
1536.19166	7	7430211.407544715	y34-G	-4.96	1	
1536.34567	7	8704157.318114048	y34-G	2.06	1	
1536.485722815714	7	8456448.535684824	y34-G	0.0	1	
1536.6193	7	7073508.65671597	y34-G	-6.27	1	
1536.77964	7	5225187.678118455	y34-G	4.88	1	
1536.9128	7	3471710.389204504	y34-G	-1.66	1	
1537.0585612442858	7	2103552.0281508365	y34-G	0.0	1	
1537.2017653871428	7	1174841.3562909998	y34-G	0.0	1	
1537.3449679585715	7	610040.0827843971	y34-G	0.0	1	
1537.4881689585714	7	296577.2171025636	y34-G	0.0	1	
1537.6313685300001	7	135769.03109998524	y34-G	0.0	1	
1916.4484961966664	6	117560.52921940056	y35+CMCT	0.0	1	
1916.6156101966667	6	522446.4758617318	y35+CMCT	0.0	1	
1916.7827148633332	6	1216957.5133316473	y35+CMCT	0.0	1	
1916.9498125300001	6	1968887.8664342274	y35+CMCT	0.0	1	
1917.1169048633333	6	2477684.5639235573	y35+CMCT	0.0	1	
1917.28399253	6	2577696.989636809	y35+CMCT	0.0	1	
1917.44605	6	2302815.915613133	y35+CMCT	-2.62	1	
1917.61702	6	1812729.2449128914	y35+CMCT	-0.59	1	
1917.7852353633332	6	1280984.1596994766	y35+CMCT	0.0	1	
1917.9523108633334	6	824111.4125240518	y35+CMCT	0.0	1	
1918.1193841966667	6	487975.5479531521	y35+CMCT	0.0	1	
1918.2864556966667	6	268289.8587293287	y35+CMCT	0.0	1	
1918.453525363333	6	137932.05795677108	y35+CMCT	0.0	1	
1918.6205933633332	6	66717.92498434773	y35+CMCT	0.0	1	
1918.7876598633334	6	30506.52946748074	y35+CMCT	0.0	1	
1642.5262429585712	7	1900105.2366722904	y35+CMCT	0.0	1	
1642.66948353	7	8444188.634207321	y35+CMCT	0.0	1	
1642.81266	7	19669419.313123964	y35+CMCT	-0.03	1	
1642.95347	7	31822705.888387833	y35+CMCT	-1.51	1	
1643.09641	7	40046276.126803376	y35+CMCT	-1.68	1	
1643.24156	7	41662755.187350914	y35+CMCT	-0.5	1	
1643.38454	7	37219912.239274964	y35+CMCT	-0.64	1	
1643.52928	7	29298748.09001438	y35+CMCT	0.29	1	
1643.67124	7	20704268.057493184	y35+CMCT	-0.47	1	
1643.81336	7	13319933.322313888	y35+CMCT	-1.14	1	
1643.95828	7	7887042.53196575	y35+CMCT	-0.09	0	
1644.10087	7	4336310.570414986	y35+CMCT	-0.47	1	
1644.2448393871427	7	2229365.820049368	y35+CMCT	0.0	1	
1644.38804053	7	1078347.2946611033	y35+CMCT	0.0	1	
1644.5312403871428	7	493070.39342837397	y35+CMCT	0.0	1	
1891.2735945299999	6	102943.06174879677	y35+CMCT-G	0.0	1	
1891.4407110299999	6	449892.52143416816	y35+CMCT-G	0.0	1	
1891.60781753	6	1032021.6969040055	y35+CMCT-G	0.0	1	
1891.7749170299999	6	1645989.7421678838	y35+CMCT-G	0.0	1	
1891.9420106966668	6	2043615.7424522783	y35+CMCT-G	0.0	1	
1892.10163	6	2099022.9659245224	y35+CMCT-G	-3.95	1	
1892.2761848633334	6	1852346.971013848	y35+CMCT-G	0.0	1	
1892.44364	6	1441058.9156267082	y35+CMCT-G	0.2	1	
1892.6103456966666	6	1006830.6470258599	y35+CMCT-G	0.0	1	
