m/z	z	I	Res.	
709.63111		5021517	154249	
709.84402		5141251	236364	
710.38061		5516817	193928	
710.75119		5032235	78400	
711.04122		4985040	208902	
711.09056		5573656	221139	
712.34052		5556008	139121	
712.71892		5027146	196158	
713.30129		5158800	164879	
713.68611		5761209	174039	
714.13765		5117762	224316	
714.85271		5037634	171128	
714.97662		5096178	158633	
715.32754		5041640	233786	
715.33799		5078518	150088	
715.71342		5210126	291504	
716.08153		4907291	173150	
716.22721		5685993	253453	
716.26873		5629221	233222	
716.30526		5348952	205588	
716.53866		5033892	202417	
716.76486		5014502	187812	
716.87367		5086336	214663	
716.97078		5582858	152422	
717.44587		5009323	213840	
717.64817		5396681	141340	
718.61750		4943394	120236	
718.81259		5186358	187167	
718.90953		5399998	178672	
720.17049		5108137	187415	
720.23391		5555970	235361	
720.58920		6293236	169503	
721.64694		4949177	173952	
721.95543		6350951	196772	
722.01100		5380532	194017	
722.15176		4944887	145826	
722.34943		5037195	158151	
722.68857		5000226	116602	
723.67217		5145013	187519	
723.79647		5431905	199290	
723.85388		5009072	238963	
724.03194		6173606	227155	
724.93085		5315710	169382	
724.97519		5507515	163363	
726.08714		5287347	184160	
726.71707		5133841	191482	
726.73438		4919593	167225	
727.42342		6530007	193144	
728.93335		5598173	211779	
729.06849		5340820	199296	
729.17763		4978472	222204	
729.51161		5014252	224430	
730.20289		5494932	139265	
731.15580		5359000	243926	
731.28264		5478979	159966	
731.29459		5225555	187212	
731.40455		5044967	202532	
731.69779		5566577	217529	
731.84759		6248506	154719	
731.93176		11558314	204455	
731.97491		5201636	198443	
732.01546		12182043	202364	
732.02036		5258785	298819	
732.02580		7467561	178478	
732.09939		13616779	196039	
732.10866		17396376	190711	
732.18235		10613499	195613	
732.19203		16738056	174059	
732.20564		8544026	155225	
732.26638		5869420	199534	
732.27606		15944568	190923	
732.29125		5809037	170799	
732.31679		5053871	231005	
732.35012		6816988	162503	
732.35950		9052136	213562	
732.37478		5153021	171049	
732.41152		5352494	223330	
732.42274		5031997	155862	
732.44356		6447193	174461	
732.45838		4928621	274951	
732.49414		5459613	244015	
733.13781		5000954	212375	
733.14397		6138370	196819	
733.25673		5645977	171832	
733.39617		5334099	173571	
733.41086		5010279	185855	
733.80079		5169007	184860	
733.83466		5480860	228199	
735.10781		6101306	177559	
735.34879		5171577	215521	
735.60877		5393105	205248	
735.62154		5705442	204415	
736.21118		5361135	194521	
736.29613		4969055	85842	
736.35871		5844913	115065	
736.53400		4959129	205505	
736.88689		5137258	182569	
738.21679		6184000	199285	
738.81786		5816403	165288	
739.03620		5100657	214300	
739.81818		5658991	126094	
739.91918		5868787	83263	
740.37993		5332299	159530	
740.77324		5227339	205106	
741.38202		5993826	174014	
741.52274		4989209	164050	
742.11049		5348882	161307	
742.32849		4949292	230946	
742.39778		5373830	200767	
742.67334		5016810	202501	
742.84990		5474254	207430	
743.30502		5197337	205295	
743.60134		5216663	122286	
744.28637		6731528	213647	
744.34657		5310806	210076	
744.55689		5022564	185403	
745.05050		4944860	165681	
745.60702		5821349	125969	
745.82583		5385405	157583	
746.29813		5400343	200864	
746.48157		5414402	205521	
746.65901		5043428	161406	
747.06338		5194214	168383	
748.25231		5217996	260928	
748.38364		5244787	137928	
749.41012		5132933	180161	
750.32164		5034242	195940	
750.40712		5075565	195180	
750.58281		4971595	151591	
750.81877		4970099	71973	
750.99342		5707342	177987	
751.92469		5588190	209398	
752.08788		4971434	71557	
753.03536		5089866	178632	
753.14230		6593231	182586	
753.51849		5964964	192575	
754.59030		5274328	191725	
754.83768		5169931	151796	
755.04748		5169422	153778	
755.30272		4980043	239522	
755.43414		7079405	127247	
755.56048		5547146	198638	
755.70127		5663544	142624	
755.78131		5684379	107364	
757.11034		5228162	137436	
757.35907		5094196	187133	
758.31218		5574085	206883	
759.19257		5171451	192605	
759.33178		6666149	162332	
759.43655		5052709	149712	
759.44313		5156653	230578	
759.60004		5809644	187674	
760.67503		5142538	196464	
760.74040		5134682	195364	
761.38379		5444199	205688	
