m/z	z	I	Res.	
808.24657		3711238	106544	
808.78304		3907365	126677	
809.15709		4592665	98286	
809.67080		4526057	108124	
810.59819		4329830	68685	
812.26799		3990150	126994	
812.82152		4617199	67435	
813.01424		4596140	84177	
813.79202		4493733	87505	
814.31015		3720758	94865	
814.35354		3814482	115261	
814.62888		4069957	44358	
814.64641		4069264	100078	
814.81209		4030204	106319	
815.09637		4425652	94697	
815.21418		3789633	89860	
815.30050		3803961	92565	
815.41438		4533762	109315	
816.16749		3825259	153241	
816.18424		4085109	126316	
818.76228		3788473	86138	
818.98610		3980426	88505	
819.16718		3856767	105574	
820.07340		3859144	118835	
822.08547		5031258	130954	
822.09746		40019040	104567	
822.59953		22684068	106065	
822.61250		4135085	93971	
822.99878		3759526	101637	
823.05196		3814024	85426	
823.10031		8474343	124960	
823.19176		3781539	83527	
823.24108		4045506	108845	
823.35327		3971338	92751	
823.57838		4233308	72023	
824.22594		3771708	128432	
825.03775		3798855	96253	
825.26923		4051867	95993	
825.79180		3864236	95261	
826.50680		3965431	89385	
826.58772		3730475	97417	
827.11483		8996350	101390	
827.44936		11573717	102022	
827.78322		4977452	84913	
828.97795		3811179	78277	
829.24651		4168152	42924	
829.91188		4029955	102649	
830.14834		4195995	57806	
831.23252		3763667	125882	
831.68830		4219191	95866	
831.95857		3822501	101531	
832.08783		4070136	129582	
832.35053		3790369	109518	
832.50298		4146050	113563	
832.52299		4274703	78501	
832.54524		4173469	93451	
834.06437		3896492	72662	
834.93193		4351642	109508	
835.11696		4103312	92005	
835.69667		3761477	97909	
836.75297		4043051	71016	
837.30892		3749776	79558	
837.70523		4162062	114912	
839.95124		4342833	89731	
840.24471		3975022	110734	
840.82310		4301281	107225	
841.11993		3734240	79342	
841.19068		4057678	107226	
841.88517		3967501	86195	
842.22591		4577384	39014	
842.50039		3754264	120209	
842.80428		3809244	109261	
844.14520		3944891	109593	
844.44464		3819708	93123	
844.71215		4248233	121534	
844.80433		3739364	47106	
845.22482		4002867	78136	
845.28739		3850843	92050	
845.76662		4033072	69378	
845.83737		3910014	31793	
846.42581		4040186	56208	
847.42974		3940482	96278	
849.14488		4229463	122286	
849.45807		4348961	100158	
850.08458		3818806	91839	
850.48836		3985980	95884	
850.82719		3772439	103248	
850.84134		3907488	133168	
851.94001		4199913	120321	
853.77912		3846355	48332	
853.97259		3884561	125578	
854.10514		5793511	41535	
854.44100		3888449	118867	
854.81578		4154166	84059	
854.91585		4053367	119029	
854.94231		4046216	83832	
854.96656		3867096	34799	
856.80551		3747143	125267	
857.80191		4140850	64960	
857.87153		3871167	96703	
858.25756		4092027	93884	
859.05666		3894407	110213	
859.81319		3866486	109031	
859.96771		4053596	84109	
860.11769		4631870	63316	
860.14917		4512083	92684	
861.72943		4436705	51332	
862.42912		5026862	96552	
863.06656		4326738	65324	
863.88312		3896301	111919	
864.35143		4218210	42495	
864.46512		4191085	109474	
864.50311		4105478	76924	
864.58810		3783230	126831	
864.62730		4575193	82461	
865.27727		4256390	99314	
866.11453		4779570	82172	
866.24618		4101129	80282	
866.26674		4416918	109925	
866.30786		4164017	87789	
867.57752		4080125	86871	
867.97606		4273030	118357	
868.45614		4316870	51689	
869.87344		3925432	63971	
870.06888		4218811	34975	
871.03630		4144386	95272	
871.31214		3950075	81187	
872.46018		3847486	68335	
872.57581		4375308	43616	
872.89397		4026850	126313	
873.09109		4526055	103994	
873.73032		3809429	48899	
873.87204		4960757	76554	
874.31365		4270175	86282	
874.38973		4228946	119222	
876.30290		4077282	87555	
876.61267		5014068	65910	
876.78753		3967339	102159	
876.80001		3906484	140540	
877.13647		4096920	112130	
