m/z	z	I	Res.	
958.75434		3306209	69053	
960.32922		3594105	61440	
963.09773		3182228	55145	
963.26669		2693719	54103	
963.49223		2830076	74369	
963.62068		5380872	61555	
963.74908		2836083	28893	
964.12428		4769841	63475	
965.01490		2712032	61565	
966.42361		2707589	69098	
966.71151		3252816	50932	
966.77082		2989524	62603	
967.18997		2703917	57980	
967.38509		3095170	26388	
967.87600		3369575	51643	
969.52266		3244321	53898	
969.98592		3305143	55693	
970.45862		6395251	56536	
970.79117		9178555	53083	
971.12628		5766278	66920	
971.36971		3041080	53002	
971.47257		3636310	66017	
971.67027		2855405	53266	
972.13204		4022885	70482	
973.32085		2817172	61895	
973.42193		2831954	58597	
973.90618		2762840	53449	
974.61796		29871816	57679	
974.68115		3629391	49331	
975.11888		16560634	60910	
975.24764		2805032	55231	
975.62016		8986156	57700	
976.08286		2862207	34641	
976.11999		4251806	61626	
976.18108		2875411	42687	
976.38906		3411170	41160	
976.79349		5001722	40468	
977.49365		2938087	52371	
978.12991		2837902	42387	
979.11740		3387855	65152	
980.08943		3278983	53779	
980.21018		3078962	50053	
980.63261		2715912	14550	
980.82527		2877056	38771	
981.09680		3325808	36020	
981.16758		2738660	56549	
981.39978		2773444	41871	
981.72626		2890111	56898	
982.32464		3239348	40116	
983.25786		2908730	57353	
983.76800		2763113	28654	
984.54188		2712654	38370	
984.60832		2954264	38042	
985.13229		3331888	52278	
986.13975		2940315	31505	
986.65901		2716515	34315	
987.12708		3075450	51526	
988.01628		3049966	45773	
990.46791		2764455	48302	
990.59693		3017722	57292	
991.51464		3604102	28990	
991.78789		3597269	48825	
992.79600		3155741	36587	
994.10707		4959115	131093	
994.12943		53860504	55189	
994.31466		3562290	27794	
995.13240		18561316	55108	
995.19640		2770349	50452	
996.13068		4984044	59752	
996.72633		2845681	34416	
996.83726		2977146	62490	
996.98447		2957225	18264	
997.20520		3625193	46068	
998.23775		2881389	58819	
998.81116		3645382	43884	
1000.83467		2879324	45401	
1001.79679		3677754	58503	
1002.22438		2910229	46660	
1002.26626		2931729	70710	
1002.47755		2818157	39905	
1003.04434		3448631	48411	
1003.13978		2763767	27699	
1003.54149		2805043	24138	
1004.69162		2761763	18418	
1005.14836		3010294	52462	
1005.40585		2711011	73006	
1005.69315		2746916	49359	
1005.81893		2846392	78849	
1005.85408		3010928	38014	
1006.85279		2965745	47519	
1007.17146		2997512	53769	
1008.16452		3044200	48414	
1008.33133		3397497	37323	
1008.60425		2867922	43262	
1008.83540		2932174	59987	
1008.85877		2732607	62112	
1009.93161		3285784	37234	
1010.20270		2951921	53023	
1010.94790		2946126	63108	
1011.78401		3088426	54791	
1011.83291		2895788	23214	
1012.89992		3925544	44128	
1013.42631		2734403	42482	
1013.64436		2759401	64485	
1014.62061		3284267	57555	
1015.81753		2814679	24036	
1015.88010		3445763	29233	
1018.00978		3435133	35055	
1018.40697		3401043	48736	
1019.08668		2756974	58197	
1019.11978		3617446	79773	
1019.22232		3120909	57706	
1019.37374		2882584	51112	
1019.52381		2724064	41497	
1020.24411		2997370	51851	
1020.98885		3142598	33495	
1021.15946		3727039	60405	
1021.24278		2882105	46800	
1021.29044		3006811	51768	
1021.62396		2857974	41065	
1022.73266		2722070	34468	
1022.77551		2832564	56285	
1023.45536		2853142	18990	
1023.59607		2844410	37819	
1024.01936		2968743	22739	
1024.18599		2727581	66803	
1024.84810		2856340	53206	
1025.52410		3085302	33215	
1026.46117		2976468	43299	
1027.14460		3426013	47669	
1027.24292		2990148	46484	
1028.47076		2859701	51110	
1028.82599		2978901	65392	
1029.02194		2839682	50917	
1029.18130		2996052	49564	
1029.86852		2924036	34854	
1031.63171		8276672	55600	
1031.96207		3114705	59507	
1033.06333		2867377	58210	
1033.58721		2988704	25294	
1033.96274		2989857	63076	
1033.98711		3216307	62071	
1034.43889		3802557	39539	
1035.07673		2963888	56823	
1035.32490		2937669	28695	
1035.38637		3064098	43073	
1036.14982		3797858	54312	
1036.31729		3579261	49635	
1037.57739		3062748	50143	
1037.67839		3147846	64054	
1037.80067		3111553	31315	
1038.60396		3338481	44659	
1038.96620		3187645	34312	
1039.14925		3295524	40958	
1039.22085		3005177	49519	
1039.52517		2797402	72201	
1040.01262		2827852	27560	
1040.07374		2825458	55845	
1040.32063		3111465	44084	
1041.35018		2795813	45784	
1041.53226		3111853	44199	
1041.92493		2971217	51326	
1042.84189		2894205	66651	
1043.72750		2762514	51180	
1043.97778		2821166	53512	
1045.11067		3688095	40189	
1045.83810		3455810	30741	
1046.28428		3301778	27866	
1046.95118		3842696	39812	
1047.88300		2765575	67179	
1048.99082		3162862	38665	
1049.04581		3089304	48463	
1049.78268		2980022	48240	
1050.37213		2841670	45604	
1050.62704		2957704	42223	
1050.69230		2837785	42886	
1050.74398		4061537	36570	
1051.68133		2892618	31016	
1051.81519		12372720	54657	
1052.14932		15079919	56632	
1052.42895		2845909	41107	
1052.48365		10005998	52525	
1052.53370		4892309	42947	
1052.81794		5544430	58500	
1053.00077		3054490	29302	
1054.75877		3021309	54170	
1056.35325		2740903	53893	
1057.21080		3007068	53408	
1057.77131		3050509	61419	
1057.80986		2752587	64940	
1059.20418		2962882	48018	
1060.17236		3095634	54257	
1060.40320		2873188	55375	
1060.53690		3530861	37855	
1062.25019		3143459	44924	
1062.73273		3877276	41323	
1063.23183		3005538	53424	
1063.40909		3093053	34258	
1063.51128		2791836	54960	
1063.56262		3099252	39050	
1065.43872		3137443	52681	
1065.69558		2777548	52399	
1067.41112		2896019	39433	
1069.33464		3099267	36182	
1070.86132		3550269	46073	
1070.89601		2938361	61548	
1071.14301		2755933	53544	
1072.06700		4017884	50552	
1072.13865		9053781	52369	
1072.32903		3011756	60777	
1072.47189		10645214	55764	
1072.80629		8274665	54190	
1072.87664		2813601	61992	
1073.04633		2903144	21346	
1073.13975		4141811	64333	
1074.13173		2812522	30690	
1074.45249		3414411	27346	
1076.23380		2955966	53153	
1077.18906		2820653	48802	
1077.26123		3087015	34498	
1077.47906		2845830	59460	
1078.47158		3699940	57765	
1078.59000		3441572	44292	
1078.80308		3401456	69854	
1079.01235		2776600	23693	
1079.50517		3958535	36228	
1079.87103		3275534	54877	
1080.84195		3550110	35517	
1081.57821		3796979	40747	
1082.02996		2852416	31509	
1082.70315		2908259	39859	
1083.42342		3211500	38066	
1084.50240		2828570	52725	
1085.01673		2925949	51621	
1086.09335		3348972	43864	
1086.65528		3002550	42001	
1086.83830		3313165	24653	
1087.46728		3930607	49896	
1087.69836		2888076	19475	
1087.91735		2918527	53640	
1088.16182		20196968	45299	
1088.35695		3334312	44106	
1088.66270		16915970	49421	
1088.98906		2773071	67805	
1089.10558		3607695	34632	
1089.16380		7415710	52119	
1089.29166		2998375	27746	
1089.66466		4317113	41621	
1091.61513		2999487	41600	
1093.05103		2988336	24191	
1093.71580		2920197	44444	
1093.78872		3762401	47467	
1094.23807		2919061	45388	
1094.99520		2906408	29567	
1095.20336		3563702	21762	
1095.34502		3463243	37645	
1096.36631		3494555	45945	
1097.72818		3155720	53012	
1098.45349		2781123	22329	
1098.79197		2894013	41774	
1099.79215		2934208	56744	
1100.08543		3230773	46804	
1100.88759		2979860	53249	
1100.95766		3091342	56952	
1101.65634		2987503	30401	
1102.28242		3031717	43656	
1102.31016		3093532	49184	
1102.48296		3075532	63486	
1102.64838		2958455	52857	
1103.76789		2921539	47506	
1103.89289		3739756	50938	
1104.15463		2903417	16337	
1105.28258		2803614	36706	
1105.36538		2982675	34685	
1105.82919		2901561	33745	
1106.19972		3039298	66407	
1106.31216		2830785	56119	
1106.44228		3024335	51380	
1106.83333		3166489	44917	
1106.94976		3425467	54067	
1107.46344		3152205	48906	
1108.15821		3703416	68590	
1108.31481		3278077	57295	
1108.46888		3311102	36456	
1108.80696		4124253	44324	
1108.90793		2869090	30862	
1108.98052		2970768	49213	
1109.08836		2791276	47061	
1109.56274		3051061	35310	
1109.88508		3157294	37119	
1110.13683		3985283	48018	
1110.64097		2903984	45281	
1111.01629		3534638	41050	
1111.47363		2808115	44021	
