m/z	z	I	Res.	
841.49841		4576846	110297	
841.72573		4049253	55465	
841.81603		4221601	95291	
842.01118		4006051	96610	
842.68309		3998947	119978	
842.76990		4268061	105364	
842.79786		4498608	95330	
843.15754		4095647	103473	
843.22307		3747787	35396	
843.58183		3823291	48953	
844.19957		4168407	87395	
844.29150		3823252	102391	
844.34616		3780473	86024	
845.07866		3845283	118260	
845.43316		3740048	93324	
845.52703		3759247	46711	
845.69012		3915964	115025	
846.03524		4898211	106713	
846.11613		3758169	112026	
846.41145		4104607	93206	
846.64151		3817913	117946	
847.16897		4163483	118095	
847.56869		3833639	95525	
847.73311		3982102	88064	
848.10145		4508942	95432	
848.62019		4093546	88010	
848.73695		4408632	71717	
849.23549		4177608	98380	
849.32644		3894613	39599	
849.37689		3912999	99541	
850.47078		3931977	124430	
850.55531		4672386	112287	
850.83800		4493377	100556	
850.94615		3721994	93716	
851.77690		4298236	75066	
851.87659		4334207	82870	
851.88626		4269830	96229	
852.99022		3796721	120864	
853.42591		17057944	101617	
853.73613		5973995	82559	
853.76043		12536188	96393	
853.83353		4436781	66926	
853.98869		3978007	97216	
854.09482		6157407	102927	
854.10413		4906085	100184	
854.42819		4419137	127299	
854.86543		3751787	88165	
855.00073		3745031	97643	
855.87012		4473240	81836	
857.06932		4459722	75582	
857.27240		3749078	100240	
857.62871		3932873	105960	
857.74070		3879254	92453	
858.77502		4430811	86434	
859.37711		3770777	82456	
859.81640		3899943	104407	
860.07536		3966297	37542	
860.42278		4026313	32331	
860.87664		3786114	87862	
860.90597		3868310	85354	
861.28371		4677658	69399	
861.63333		4120972	27156	
862.15334		3909236	84812	
862.52618		3951990	76170	
862.84165		4278416	75265	
863.89447		3847179	41534	
864.01660		3929728	100968	
864.04999		3896856	96813	
864.91974		3741173	134732	
864.98419		4044194	106310	
866.65948		4344885	103736	
866.85214		4510268	117910	
866.88459		4055699	68038	
866.97681		3741587	107890	
867.85129		3743480	113325	
868.08639		3907870	102433	
868.13899		3779907	94754	
868.27054		4903711	100893	
868.29680		3956018	79808	
870.10554		4777518	63713	
870.19229		4372588	121959	
870.47606		5012340	81334	
870.71964		4737121	100826	
870.87470		3955534	97895	
871.00428		4656426	79266	
871.07679		3946846	93997	
871.62352		3882722	94935	
872.53168		3797096	102433	
873.02014		4378757	81737	
873.18191		4538680	101775	
873.40366		3880278	72621	
873.67986		3987099	94052	
873.74116		4125255	93660	
874.72577		4111880	89087	
875.49056		3796590	87834	
875.53567		3804622	148617	
