m/z	z	I	Res.	
692.84101		1206847	186274	
693.30288		888820	348560	
693.31615		49232512	140768	
693.33062		840462	323314	
694.48085		1043284	211759	
695.31895		1059703	98679	
695.42712		803615	198055	
695.59340		807743	200710	
695.75576		920219	249789	
696.73127		3344971	153557	
696.98201		1104766	155672	
697.34033		6399642	128567	
697.34856		749090	371118	
697.84503		1117447	150071	
697.86036		1146006	207864	
698.33907		1104170	189736	
698.76577		1032430	156207	
699.10166		753497	248910	
699.33527		1906719	104898	
699.49716		942815	150332	
699.68673		2716571	134128	
699.84200		781108	135482	
700.32215		789392	146343	
700.78406		2220380	166232	
700.85112		870239	202338	
700.86787		757040	244120	
701.08136		793349	207887	
701.28908		764692	230004	
701.33919		4426759	133220	
701.81338		978209	183891	
702.00782		761317	204285	
702.06972		10468323	146284	
702.08013		786413	304314	
702.21368		2490612	155305	
702.35649		1954563	176264	
704.31225		2295233	131027	
704.32223		805259	233094	
704.33958		32543964	144819	
704.55931		2676285	123024	
704.67536		2672563	138903	
704.84851		898980	128083	
705.00700		2006918	150430	
705.34959		3352293	189175	
705.35442		1421674	234098	
705.87162		1186942	178194	
706.13328		859211	245350	
706.19023		1248581	207863	
706.35728		827634	285796	
706.75661		815118	225547	
706.91251		755631	213845	
707.13885		828698	267730	
707.15353		8663593	139540	
707.34946		848692	246769	
707.35403		1300985	141357	
707.55663		877835	142248	
707.72056		962614	172166	
707.91126		934012	172953	
708.34250		819870	140122	
708.55733		2164703	199926	
709.67895		874038	248922	
710.15492		1035820	190182	
710.35763		13453634	157599	
710.55847		2171286	194821	
710.75703		1455335	193095	
711.10982		1071965	183200	
711.34903		1659483	152406	
711.87305		4289416	171557	
712.07307		944797	206049	
712.10447		802239	233346	
712.12512		1126997	201906	
713.09620		765347	164523	
713.34435		987053	261712	
713.52045		788426	179938	
713.59935		12678334	141604	
713.60840		757321	329832	
713.85105		1473102	177621	
714.10056		844314	177186	
715.36184		1046189	244959	
715.52931		865059	182122	
715.68207		884937	213223	
716.86152		2823310	178761	
716.93779		1089442	172643	
717.08232		788928	186125	
717.60335		2026554	167041	
717.73654		1058925	131433	
718.22521		4787814	139693	
718.37263		1202696	243384	
719.11261		777784	222798	
719.27714		761646	229703	
719.98727		845568	105606	
720.56867		974983	206342	
723.76989		1747532	157337	
724.51400		815702	194715	
724.91071		806935	191287	
725.01812		3011282	118522	
725.63688		2367825	148897	
725.87480		787264	156554	
727.17574		2908336	134846	
727.20187		1429326	163591	
727.37710		898327	173971	
727.73011		946284	209007	
727.96996		1621184	114963	
728.01885		19035512	143825	
728.35377		1297082	163244	
728.68742		1565563	92732	
728.70186		6729867	144258	
728.86938		4860493	129129	
728.99462		861405	261993	
729.03750		825327	187155	
729.37332		1089939	114122	
729.77063		16188767	143742	
729.78144		1098348	276428	
729.97090		2714951	167885	
730.17103		1544304	112173	
730.36167		816268	142894	
730.86554		803159	204093	
730.87177		1613278	170437	
731.17487		2423231	115211	
731.25488		845053	174668	
731.37148		1861412	188917	
732.97439		18368504	136163	
733.17557		2621540	121834	
733.35705		1798522	127627	
733.36727		2425414	121938	
733.37475		3213902	141628	
733.87129		7155479	130180	
734.24564		825488	195848	
734.36974		968482	230515	
734.37616		1060330	215892	
735.47376		884092	216563	
736.64037		23988454	137452	
736.65051		1262833	218532	
736.89232		1978833	110125	
737.14033		2081208	133264	
737.70059		3357653	161098	
739.85971		813234	185528	
740.89065		877901	260558	
741.18763		841460	234866	
742.23460		2318377	110874	
743.52214		6443846	137291	
743.66694		1155191	88651	
743.80734		1241826	113035	
744.18001		1077225	226339	
744.80700		41854824	149297	
744.81806		1881461	200006	
744.82437		928637	191441	
744.95074		8183831	136885	
745.09375		6756550	141311	
745.23832		1989623	169244	
745.38227		880680	107737	
745.69726		1050538	169993	
745.81021		981045	223935	
745.86513		1891320	105934	
745.97003		3519481	158516	
746.00100		3817247	147109	
746.24917		1116303	90516	
746.37332		2011624	172506	
747.09154		1097564	235764	
747.09643		4373602	188477	
747.38414		819845	239468	
747.39434		10747345	143022	
747.64533		1351495	155687	
747.87291		10981408	139495	
747.89658		1114941	142221	
748.00425		1987267	167769	
748.04078		2328559	158148	
748.11587		6351180	136194	
748.20673		1768124	215148	
748.36791		908356	215538	
748.61749		1091737	140482	
748.69763		5644572	146548	
749.37549		892260	229607	
749.57498		1118556	313065	
749.57959		2010977	229690	
749.59433		969075	185954	
750.34193		826516	254287	
750.36589		47882800	140517	
750.59648		2558034	142643	
750.61756		4961643	123907	
750.81933		1290471	97465	
750.86778		4082851	143453	
751.11825		882651	207820	
751.36181		822538	203339	
751.69757		34173100	130868	
752.03328		3264977	127381	
752.12011		1645757	163672	
752.36571		2953969	149552	
752.38762		934572	158380	
752.98364		7671031	142433	
753.18553		1242612	187955	
753.37923		1551847	61354	
753.38561		1313902	195974	
753.58226		3500773	148216	
754.35978		931254	174752	
754.37066		10946500	134259	
754.37958		1030094	233179	
754.62147		1987199	170393	
754.87249		1396603	147279	
755.38185		8384701	145264	
755.58260		1927994	153226	
755.78284		975543	242137	
755.87799		10854703	129791	
756.38073		1084971	247064	
756.88845		3151149	131997	
757.03702		3731688	136025	
757.15720		876672	319170	
757.18276		50119584	140366	
757.38291		6818719	127674	
757.58275		6797212	138673	
757.78413		1213275	140257	
758.39818		6121895	133696	
758.58618		1037526	210838	
758.60229		838346	173857	
758.70672		811535	170749	
760.38545		5471113	146677	
760.58792		1119244	187248	
760.67075		1794294	175044	
760.78805		913611	203418	
760.88461		1920263	180491	
761.00730		1695843	136947	
761.26788		849456	243034	
761.37165		941302	207798	
761.38799		24656010	135470	
761.89267		3366288	122808	
761.90889		1152293	224025	
761.95661		3137634	157888	
762.10027		1371034	201590	
762.13166		6801986	151606	
762.25589		1375009	108643	
762.37747		1000701	378981	
762.39059		1086382	104017	
762.47662		874876	203405	
762.63156		912899	140738	
763.24221		25147860	142726	
763.26766		7799796	156056	
763.27811		891905	279853	
763.30434		979426	210272	
763.38557		4309131	130389	
763.48901		1599440	151807	
763.52818		5288771	133267	
763.67257		843196	157846	
763.78536		4104333	186616	
763.88008		907591	203851	
764.12723		940485	203798	
764.89744		1230756	227923	
765.04767		852455	236677	
765.37940		1790418	128349	
765.53053		1396565	178217	
766.36862		1080303	150872	
766.82097		902617	168086	
766.88045		7629862	124040	
767.04574		1277948	217330	
767.19062		3278263	154330	
767.21519		937815	171489	
767.87453		1761325	159934	
768.89392		1714008	162517	
769.37786		895949	169838	
769.38473		1013334	206254	
769.39756		8863463	138510	
769.54907		1324780	157270	
769.90053		1157109	201429	
771.18731		4440322	155676	
772.08883		973018	209202	
772.16159		14823674	124144	
772.17341		1005449	232708	
772.41204		1618689	121331	
772.54351		850157	208393	
772.66378		1755658	177778	
772.88382		858026	221576	
773.24476		1359491	168205	
773.88084		1532100	185030	
774.13506		2163089	115060	
775.88545		956874	186851	
776.38614		6303901	109461	
776.49618		947054	192125	
776.82700		1375074	188716	
776.88765		1140273	198147	
777.01783		1747804	150845	
777.49675		3007828	172116	
777.60804		1191462	186761	
778.11114		2241405	135521	
778.14283		12807592	149284	
778.18240		956379	211364	
778.20277		1644023	126538	
778.25595		1100252	144821	
778.26890		3400270	166544	
778.29894		5133942	157151	
778.38589		1314536	268002	
778.39418		2553587	177929	
778.48011		1567972	169352	
778.49644		13193082	133137	
778.60908		3162511	122296	
778.63740		47689780	129875	
778.71910		3517088	146580	
778.88870		5363840	121786	
778.94361		909000	191316	
779.02114		917615	169090	
779.13796		4680905	121736	
779.37428		911233	222298	
779.38884		2376724	111716	
779.39678		12975135	139269	
779.53996		2986972	141325	
779.68354		2244442	113516	
779.75536		1340024	177419	
779.79106		966823	198026	
780.14591		3106045	159308	
780.26950		1084001	159601	
780.27645		1005482	260043	
781.19080		8940388	128131	
781.39015		1176236	175812	
781.59096		1057590	126611	
782.04343		1257294	184505	
782.11792		1781424	159447	
782.37857		1683082	127659	
782.64162		3398119	149256	
782.94835		869374	288153	
782.97142		1236508	231470	
782.99088		51680952	135764	
783.01923		1001821	294551	
783.16529		23152542	137247	
783.19096		6866369	130635	
783.39180		6986443	137275	
783.41677		2676844	143122	
783.60019		6343136	137878	
783.66645		2243640	71921	
783.79864		1111463	182360	
784.00076		964532	190634	
784.39063		904186	183561	
784.70795		4841121	153741	
785.04455		8354144	143380	
785.37996		12012318	132372	
785.71639		2333150	138295	
785.82322		996844	205494	
785.98670		1272839	184102	
786.04765		1220311	179401	
786.11136		965740	221577	
786.18543		936527	253253	
786.19061		996438	246882	
786.36155		9023545	122592	
786.38963		7272031	148434	
786.50038		1747186	127693	
786.61138		1913223	155045	
786.63786		2282666	163867	
786.80408		1390023	69339	
786.89706		1052611	79507	
787.00507		7004051	115934	
787.14535		901070	93393	
787.20696		1212064	175228	
787.40144		1080740	165459	
787.40674		1330858	211798	
787.79899		1093046	176565	
787.97312		1361247	165627	
788.05823		1006224	225504	
789.71783		992953	298093	
789.72293		2004928	243382	
789.73413		45042128	127433	
789.89684		1707048	184070	
789.94095		2281955	159425	
790.03233		1066973	122106	
790.06962		3005583	125288	
790.21196		1480910	178874	
790.40432		3514191	132559	
791.29686		932217	246551	
791.38577		953584	349246	
791.39771		5725312	146831	
791.50356		970126	198402	
791.56470		1571040	191624	
791.73124		885695	262887	
791.89567		4268955	116631	
