m/z	z	I	Res.	
893.15057		91376920	92106	
893.78810		3431686	114382	
894.15487		26847266	92686	
895.06362		3434855	89032	
895.16003		4383154	75009	
895.60679		3726223	92975	
896.01379		3954126	92426	
896.02508		4267351	99441	
896.67799		3605080	100929	
896.70768		3505263	69296	
897.44577		3786933	44244	
897.93778		4083578	74649	
898.02165		3812988	88950	
898.34759		4371454	43728	
898.62300		4354329	80244	
898.83484		4184449	110194	
898.89841		3541172	107782	
899.39516		3732671	95423	
900.18131		4161075	86097	
901.21430		3610608	108247	
901.29893		3896692	76814	
902.21166		4650132	57397	
902.56473		3587378	115036	
904.02705		3832151	115304	
905.14408		3852457	83579	
905.23002		3441967	127083	
905.57235		3739369	56899	
906.78844		3745845	116217	
907.30208		4234078	76263	
907.78751		3685105	100339	
908.13247		3871185	56621	
908.29884		3981851	90860	
908.42560		3525957	92357	
909.78448		3688568	49761	
910.88897		3989147	118539	
911.07772		3617659	70835	
911.71926		3972315	88284	
911.84716		4660039	99041	
911.91717		3808387	64155	
912.50735		3623801	76030	
912.60141		3588554	105910	
912.81248		3876606	49539	
912.92993		4579683	88720	
913.57478		3863818	83784	
913.61768		3821040	80645	
913.88078		4990353	36595	
914.16295		3699204	104813	
915.63952		107099392	88551	
916.14073		58222260	81264	
916.31312		4122954	63244	
916.51975		4091325	75975	
916.56406		3835300	88267	
916.64145		24806504	86216	
917.06971		5402973	83286	
917.14321		7983390	90681	
917.64486		4141653	38002	
917.84567		3793157	92149	
918.55714		3957239	83434	
918.60264		3535264	94159	
918.61800		3807021	91643	
919.03440		4250140	97500	
919.46416		3815577	88159	
919.80810		3771722	107486	
920.06126		3590954	102707	
920.48546		3687716	47008	
920.85285		3528620	74790	
921.53949		5235794	74558	
921.94771		3551488	70630	
922.24023		4220998	83872	
922.38343		3520551	67952	
922.49660		4075437	72927	
922.86138		3752950	99844	
922.94795		3946757	73862	
923.98573		3787441	85014	
924.04099		3872163	101756	
924.77060		3536699	68505	
925.08955		3580894	101952	
925.13806		4138890	93573	
925.35376		4635600	96557	
925.79456		3461731	112021	
925.84496		3854994	104661	
926.80268		4267844	54360	
926.97630		3585571	69338	
927.81941		4190319	48713	
928.66829		3487525	66624	
929.26584		3546611	105679	
929.50175		3901649	81537	
930.10003		3925122	115639	
931.58866		3546623	104581	
932.01259		3925649	99225	
932.09175		3987036	122624	
932.54018		4173960	77721	
934.56557		4473630	100814	
935.04019		3834856	71943	
935.58764		4593530	76174	
935.59726		5456004	98142	
936.12693		3866502	90908	
936.46004		4958283	72608	
936.88110		3955173	69001	
936.93066		3659414	108184	
937.09354		3482293	99809	
937.49382		4629053	98360	
937.65732		3809821	61910	
938.10129		3680017	109545	
938.12792		4408620	115383	
938.43607		3614108	36245	
938.65271		4026545	97136	
938.97926		3546996	98167	
939.59928		3825755	64436	
939.71280		3538443	91090	
940.09726		5223882	98128	
940.26599		4477170	99698	
940.29089		4010379	118303	
940.54202		3563204	86606	
940.83678		4467883	92124	
941.03058		3702638	110291	
941.10071		4157108	108502	
941.26771		3597147	108019	
941.31661		4306571	48770	
941.51836		5841239	110488	
942.13054		85034432	82871	
942.46420		90146576	81384	
942.79815		57714784	85456	
943.11419		4006304	167048	
943.13283		20686258	90721	
943.21502		3826246	70114	
943.37556		5319337	101886	
943.46712		7598341	97846	
943.54005		3886672	92149	
943.75872		3529646	65677	
943.79850		4262487	120705	
945.13551		3772332	85454	
945.26637		3598130	104283	
945.41400		3837385	89134	
945.45935		3739512	109448	
945.64865		3739931	65388	
946.12013		3670176	129060	
946.49127		3487647	108053	
946.62069		3839909	85468	
946.65767		3806603	83365	
946.75030		4900268	73647	
