m/z	z	I	Res.	
603.53384		5331789	261704	
604.27057		5066792	234228	
604.70529		4895644	214847	
604.77172		5121827	176817	
606.70888		5006976	308194	
607.03146		4881933	252216	
607.79787		5148189	232863	
608.23622		6319764	184322	
608.68276		4978971	194592	
608.68702		5132068	256362	
608.82997		4948037	202683	
609.39751		5860543	212606	
609.55124		5872374	215185	
609.75780		4846999	228526	
609.81732		5316239	128676	
610.30144		5025759	191716	
610.42256		6362836	159158	
610.65905		5431473	178151	
610.93418		4989147	261451	
611.27109		5643906	242901	
611.40783		5461909	212351	
611.49444		4922180	238052	
612.29277		6070922	185901	
612.37527		4999343	150761	
612.50804		5108282	183049	
612.81680		5189159	136296	
613.02801		5695567	148223	
613.26644		4803886	217713	
613.92916		4885599	261402	
614.03995		5424701	252180	
614.15346		4818721	232510	
614.24808		4857823	210687	
614.41457		5291308	275358	
614.64784		4822015	270421	
614.81029		5959237	202260	
615.62611		4990373	228887	
616.50015		4868216	226776	
617.24373		5076035	202562	
617.29740		5135279	229606	
617.68196		7233965	194694	
617.79773		5270419	220185	
617.90074		5437024	234854	
618.06368		5135013	224339	
618.93596		6521964	263790	
619.00801		16518908	213353	
619.07915		20079496	217765	
619.09523		4891305	206662	
619.15109		16467992	197044	
619.22363		7143592	222248	
619.25016		4864220	316924	
619.71598		4851321	213400	
619.94240		5366332	241533	
619.95810		5890906	188954	
620.00218		5540529	189976	
620.36224		5046652	138630	
620.99594		5130211	169770	
621.15629		4832160	225376	
621.37435		5345872	217319	
621.40765		5211795	194018	
622.14754		5269065	118580	
622.27104		5139006	134463	
622.57460		5187476	156337	
623.08801		5377290	163405	
623.14510		4882938	239314	
623.96322		5110598	235592	
624.30782		5150701	209769	
624.85699		5617956	207377	
624.95234		4889055	258955	
625.47400		5058016	200852	
625.50704		5109024	245844	
625.60252		5140955	245739	
625.84639		5223610	174001	
625.88320		5533186	227076	
626.07441		5209465	195130	
626.27940		5297419	201885	
626.46571		5330808	169764	
626.61838		4940706	252943	
626.75401		5110700	239518	
626.85052		5220713	162169	
627.24008		4904547	232278	
627.53109		5066139	220899	
627.57862		4918777	222536	
627.90113		4856174	158919	
628.16168		5081963	208830	
628.65239		5213991	234963	
628.96685		7734156	233504	
629.08061		4951658	266053	
629.19005		4863551	156414	
629.96533		5048866	152957	
630.05049		5605576	208413	
630.19523		5804385	98902	
630.54598		5541002	180288	
631.00636		4897031	231075	
631.12118		5522918	256121	
