m/z	z	I	Res.	
606.92776		3595376	126168	
607.16124		3497286	150231	
607.28216		4203063	115695	
607.82316		3690702	137960	
608.60481		3400261	155851	
609.06138		3440223	150210	
610.59767		10751902	142827	
610.66629		4354882	129993	
610.69346		3621289	102615	
610.96009		3628013	88453	
611.04281		7238693	118592	
611.09961		4458104	174800	
611.13873		3706033	156223	
611.22321		3524780	132256	
611.25282		3870231	103960	
611.37238		3464708	182233	
611.41617		4300868	114595	
611.46181		3628615	107748	
612.38677		3401925	137127	
613.16012		3910213	99153	
614.78896		3474968	123161	
614.94784		3782462	96626	
616.50652		3667779	104447	
617.30287		3471100	151199	
617.85485		3477460	103576	
618.07983		3461846	117154	
618.18455		3922540	134036	
618.71487		3528356	93706	
619.25661		3797131	89958	
621.99300		3448360	108635	
622.00648		3734203	134527	
623.43059		3479151	67276	
623.82973		3544852	126117	
623.88549		3910499	116848	
623.95228		3655937	147321	
624.01674		3498909	37322	
624.15946		3710566	47100	
624.26494		3503547	132697	
624.66501		4053777	99154	
624.95333		3510984	63800	
625.06598		3474727	139092	
625.36874		3757394	157131	
625.42255		3673373	116169	
625.88605		3789034	116672	
626.61557		3798316	130717	
627.76006		4054194	120878	
628.06956		4690340	134385	
628.26715		3777848	59103	
628.77555		3962047	114299	
629.54958		3526263	126557	
629.60876		3734474	124820	
629.66020		3868241	157350	
629.92135		3564189	113723	
630.11115		3469638	80129	
630.49908		3596641	115667	
630.55510		3863600	153546	
630.61603		4087492	101021	
630.71156		3795465	129852	
631.00035		3534170	110443	
631.06775		4009784	137507	
632.63701		3446647	149131	
632.85803		3484584	131114	
633.32387		3515883	145578	
633.79093		3685616	125779	
633.99894		3765902	123093	
634.07097		3666865	147649	
635.41500		3640553	154125	
635.94780		3639619	124406	
636.23146		3785639	62915	
636.73095		5113458	98767	
637.03791		3673237	53227	
637.68800		3491660	110106	
637.76364		3839411	91600	
638.27289		3909096	95994	
638.50279		3591776	122145	
639.53062		3454548	149846	
639.95596		4814419	102882	
640.40972		3450873	160615	
640.54219		3472107	105678	
641.70465		3602443	118953	
641.83260		4055414	140872	
642.12781		3492739	158053	
643.14812		4080220	86155	
643.17887		3534725	167975	
643.29930		4165094	110484	
643.93691		3444539	128580	
644.52666		3643533	130594	
645.71744		3484285	151103	
647.44329		3731689	72163	
647.48813		3760292	118910	
648.01776		3628958	110487	
648.45209		3876889	132553	
648.53788		4169162	138114	
649.02482		3585417	143587	
649.08100		7042451	137918	
649.27492		4081042	127719	
649.57324		65386776	126000	
649.77184		3891420	80773	
649.89614		3769534	115091	
649.97598		3633575	117043	
650.06486		7819675	131921	
650.07518		25436072	252589	
650.33758		4064640	145913	
