m/z	z	I	Res.	
675.08631		5789336	211769	
675.23694		4807051	95890	
675.33909		5361711	209426	
675.53093		4938340	190737	
676.03426		5240460	142711	
676.26842		4958211	275898	
676.35391		4862604	250828	
676.46003		6094133	212485	
676.56204		4762712	147832	
676.80175		5159768	191973	
677.01072		5033126	193407	
677.27445		6064459	120005	
677.62894		6195840	204637	
678.01013		4935902	219771	
678.20637		5223446	228042	
678.67717		5105665	98349	
679.02009		5020960	256790	
679.18100		4999711	183767	
679.39304		4895087	286731	
679.58689		5292449	205817	
680.05527		4783620	66416	
680.71669		4966548	143073	
681.06601		6257081	149943	
681.54655		5442730	103684	
681.59133		5264624	201243	
681.75691		4886259	172798	
681.77237		5919756	184074	
681.78712		5482787	178156	
681.80265		4802875	109476	
681.82627		5928288	166048	
681.99495		5135720	234329	
682.13949		4789065	237068	
682.33098		5757300	203373	
682.34270		4847238	192282	
682.36813		4996014	219959	
682.99644		5394305	226801	
683.31834		5343093	235591	
683.36112		5604792	173642	
683.43995		5283634	175299	
683.58495		4837651	122065	
683.87926		5048283	156490	
684.35275		4786360	160931	
684.98257		4834693	238326	
685.03781		4928218	239349	
685.16312		5249947	185114	
685.32027		5136013	204349	
685.59951		4867642	174926	
685.66616		4853408	205458	
686.29579		4975975	102552	
686.83879		4876966	188135	
686.97834		5109884	172644	
687.33816		4809633	221289	
688.39638		4882923	242285	
688.82035		5576814	233143	
689.08797		43008004	166214	
689.36052		5399200	208647	
689.64192		4906825	220842	
690.04611		4988842	261346	
690.09057		8721902	177520	
690.20580		5875867	184194	
690.93958		5830891	128354	
690.94818		5093367	277507	
691.17297		4822857	140003	
691.52627		4882010	164120	
691.66976		5161265	189832	
691.87149		4966495	119462	
691.88552		4827764	232805	
692.00620		5247784	98276	
692.14681		4939770	203792	
692.35679		5003315	206204	
692.79727		4827844	178083	
692.86878		4810287	234555	
693.36032		6084361	173287	
693.53483		5050636	191315	
693.62274		4827791	100288	
694.03754		4790902	120406	
694.12608		5206393	155401	
694.37012		4808418	307825	
694.77922		4972094	233985	
695.23801		5484003	149132	
695.30352		4781763	75928	
695.31568		5346389	213941	
695.81083		5159469	217112	
695.95167		4871677	195922	
695.98143		5101864	187296	
697.46749		5525927	158256	
697.83648		4863169	236119	
698.26727		4843572	171883	
698.46729		4946007	137267	
698.69080		5073436	150303	
698.76251		5102339	185444	
698.89368		5078466	187642	
699.52368		4884818	182113	
699.88691		5098591	154467	
700.02506		5078822	170901	
700.16055		5458410	213753	
700.99747		4788382	244319	
701.31333		5085796	226849	
702.19766		5538134	203500	
702.29894		5172967	206371	
702.42956		5338786	229307	
702.61156		4965541	220528	
702.77516		4800911	180720	
703.06646		5118510	144783	
703.59211		4944922	184557	
703.75469		4855297	146647	
703.83408		4800625	208547	
704.09243		4953312	176412	
704.45060		5362140	229207	
704.60092		4914352	147958	
705.31534		4863010	141487	
705.33094		4964279	175578	
705.92164		5145080	219102	
705.96775		5145145	227022	
706.58919		12909473	214882	
707.00417		4840680	186978	
707.59828		4869415	241351	
707.64511		4893801	191230	
708.22153		5279373	221018	
708.28001		5266142	228952	
708.53693		4948548	196805	
708.59373		5124627	126847	
708.81916		4802253	232677	
708.88843		5001773	174212	
709.60903		4898581	220108	
709.71342		4892325	183258	
709.84430		4853339	185346	
710.40106		4927068	153219	
710.89439		5379845	186622	
711.05034		5202908	141783	
711.14647		4934753	220055	
711.17670		6852746	191625	
711.35793		4930435	184305	
711.50295		4974667	231379	
711.59538		5532106	159839	
711.60749		4941274	125842	
711.68848		5698122	184573	
712.08748		4826734	221798	
712.22159		4998693	206144	
712.33345		5541567	108503	
712.80588		5440837	223433	
713.33896		4887581	186127	
713.36010		5039674	232736	
713.72973		6473266	205015	
714.03667		6720980	192904	
714.16446		5573506	182793	
714.26849		5007631	243059	
714.39810		4861888	200006	
714.70399		5554527	235517	
715.12360		5281175	195064	
715.52001		5019568	198783	
715.57072		5463029	237338	
