m/z	z	I	Res.	
283.26757	1-	88169616	163257	
293.18272	1-	8784314	150662	
311.17238	1-	8933612	153775	
311.29934	1-	10797733	146463	
325.18820	1-	11867320	141477	
339.20393	1-	8375660	141535	
339.33094	1-	9398275	138391	
353.34684	1-	7461234	135957	
367.36265	1-	20075164	129143	
369.30568	1-	7071688	131163	
381.37850	1-	7567031	128807	
383.32139	1-	9383831	126166	
397.33736	1-	17217868	121049	
411.35334	1-	15498037	118216	
425.36905	1-	22381248	114847	
439.38494	1-	12527775	109658	
453.40071	1-	10186087	109449	
465.31063	1-	4625647	108230	
467.41674	1-	7326703	108138	
481.43255	1-	5096891	105214	
485.35474	1-	5676119	100573	
499.37081	1-	7790859	95462	
527.40206	1-	5316975	94137	
529.39691	1-	7908506	92158	
557.34068	1-	4746489	95616	
571.35668	1-	8318628	87459	
585.37259	1-	14378952	84867	
587.31553	1-	4166330	87894	
599.38873	1-	12805742	84182	
601.33157	1-	8938587	83080	
613.40445	1-	17977842	82601	
625.47740	1-	4777215	81481	
627.42047	1-	14576719	78961	
627.45718	1-	3560616	78436	
639.49340	1-	6063400	77610	
641.43633	1-	19362024	77456	
641.47318	1-	3598868	78822	
653.47359	1-	4624258	77068	
653.50966	1-	8728377	75193	
655.45228	1-	24828028	74739	
667.48993	1-	3544465	74592	
667.52522	1-	10342349	73303	
669.46834	1-	46980016	73828	
681.50552	1-	3862206	75289	
681.54122	1-	8116150	69003	
683.48409	1-	15647005	72465	
685.46332	1-	3778765	75134	
695.52154	1-	4517331	70437	
695.55743	1-	6472465	71063	
697.50008	1-	27063788	70249	
709.53742	1-	3951126	76192	
709.57318	1-	5481304	68997	
711.48007	1-	3710855	70390	
711.51604	1-	7820855	71027	
718.60149	12-	10464939	60020	
725.53170	1-	8674246	70783	
729.68874	12-	2206016	66412	
737.56918	1-	3898991	63021	
739.54879	1-	5419263	71052	
753.56366	1-	6233985	66902	
767.57962	1-	3539518	64197	
771.74477	11-	2530345	65995	
773.92552	11-	4601355	63442	
775.01093	11-	1129231	68408	
